"Index","WFC.Close"
"2018-10-17",54.459999
"2018-10-18",53.099998
"2018-10-19",52.889999
"2018-10-22",51.650002
"2018-10-23",51.560001
"2018-10-24",50.189999
"2018-10-25",51.860001
"2018-10-26",51.25
"2018-10-29",52.23
"2018-10-30",52.689999
"2018-10-31",53.23
"2018-11-01",53.560001
"2018-11-02",53.610001
"2018-11-05",53.66
"2018-11-06",53.549999
"2018-11-07",53.580002
"2018-11-08",53.16
"2018-11-09",53.040001
"2018-11-12",52.349998
"2018-11-13",52.740002
"2018-11-14",52.150002
"2018-11-15",52.82
"2018-11-16",52.939999
"2018-11-19",53.32
"2018-11-20",52.540001
"2018-11-21",52.43
"2018-11-23",51.830002
"2018-11-26",52.880001
"2018-11-27",53.189999
"2018-11-28",54.349998
"2018-11-29",54.040001
"2018-11-30",54.279999
"2018-12-03",54.240002
"2018-12-04",51.779999
"2018-12-06",51.09
"2018-12-07",50.259998
"2018-12-10",48.799999
"2018-12-11",47.759998
"2018-12-12",47.740002
"2018-12-13",47.029999
"2018-12-14",46.540001
"2018-12-17",46.610001
"2018-12-18",46.52
"2018-12-19",45.669998
"2018-12-20",46.040001
"2018-12-21",45.119999
"2018-12-24",43.599998
"2018-12-26",45.59
"2018-12-27",45.529999
"2018-12-28",45.779999
"2018-12-31",46.080002
"2019-01-02",46.939999
"2019-01-03",46.57
"2019-01-04",47.950001
"2019-01-07",47.639999
"2019-01-08",47.540001
"2019-01-09",47.799999
"2019-01-10",47.75
"2019-01-11",47.869999
"2019-01-14",48.419998
"2019-01-15",47.669998
"2019-01-16",48.939999
"2019-01-17",49.23
"2019-01-18",50.009998
"2019-01-22",49.860001
"2019-01-23",50.119999
"2019-01-24",49.98
"2019-01-25",50.130001
"2019-01-28",49.82
"2019-01-29",49.849998
"2019-01-30",50.09
"2019-01-31",48.91
"2019-02-01",48.91
"2019-02-04",49.060001
"2019-02-05",49.27
"2019-02-06",49.220001
"2019-02-07",48.080002
"2019-02-08",47.650002
"2019-02-11",47.650002
"2019-02-12",49.049999
"2019-02-13",49.02
"2019-02-14",48.52
"2019-02-15",49.220001
"2019-02-19",49.380001
"2019-02-20",49.810001
"2019-02-21",49.560001
"2019-02-22",49.02
"2019-02-25",49.66
"2019-02-26",49.59
"2019-02-27",49.900002
"2019-02-28",49.889999
"2019-03-01",50.029999
"2019-03-04",50.110001
"2019-03-05",49.889999
"2019-03-06",49.82
"2019-03-07",49.68
"2019-03-08",49.799999
"2019-03-11",49.759998
"2019-03-12",49.650002
"2019-03-13",49.919998
"2019-03-14",50.349998
"2019-03-15",50.66
"2019-03-18",51.73
"2019-03-19",51.41
"2019-03-20",50.400002
"2019-03-21",49.860001
"2019-03-22",48.310001
"2019-03-25",48.080002
"2019-03-26",49.009998
"2019-03-27",48.77
"2019-03-28",49.09
"2019-03-29",48.32
"2019-04-01",48.810001
"2019-04-02",48.209999
"2019-04-03",48.860001
"2019-04-04",49.169998
"2019-04-05",48.779999
"2019-04-08",48.880001
"2019-04-09",48.139999
"2019-04-10",47.790001
"2019-04-11",47.740002
"2019-04-12",46.490002
"2019-04-15",46.77
"2019-04-16",47.650002
"2019-04-17",47.549999
"2019-04-18",47.580002
"2019-04-22",47.259998
"2019-04-23",47.349998
"2019-04-24",47.48
"2019-04-25",47.509998
"2019-04-26",47.959999
"2019-04-29",48.27
"2019-04-30",48.41
"2019-05-01",48.23
"2019-05-02",48.299999
"2019-05-03",48.650002
"2019-05-06",48.43
"2019-05-07",47.169998
"2019-05-08",47
"2019-05-09",46.740002
"2019-05-10",47.150002
"2019-05-13",46.330002
"2019-05-14",46.490002
"2019-05-15",45.84
"2019-05-16",45.900002
"2019-05-17",45.700001
"2019-05-20",45.450001
"2019-05-21",46.330002
"2019-05-22",46.099998
"2019-05-23",45.560001
"2019-05-24",46.169998
"2019-05-28",45.59
"2019-05-29",45.48
"2019-05-30",45.049999
"2019-05-31",44.369999
"2019-06-03",44.52
"2019-06-04",45.68
"2019-06-05",45.860001
"2019-06-06",45.919998
"2019-06-07",45.630001
"2019-06-10",46.27
"2019-06-11",46.259998
"2019-06-12",44.91
"2019-06-13",45.290001
"2019-06-14",45.59
"2019-06-17",45.27
"2019-06-18",46.099998
"2019-06-19",45.650002
"2019-06-20",45.860001
"2019-06-21",46.889999
"2019-06-24",46.27
"2019-06-25",46.139999
"2019-06-26",45.799999
"2019-06-27",46.290001
"2019-06-28",47.32
"2019-07-01",47.689999
"2019-07-02",47.23
"2019-07-03",47.66
"2019-07-05",47.77
"2019-07-08",47.529999
"2019-07-09",47.830002
"2019-07-10",47.150002
"2019-07-11",47.139999
"2019-07-12",47.360001
"2019-07-15",46.709999
"2019-07-16",45.299999
"2019-07-17",45.209999
"2019-07-18",45.82
"2019-07-19",46.029999
"2019-07-22",46.48
"2019-07-23",47.200001
"2019-07-24",48.450001
"2019-07-25",48.09
"2019-07-26",49.299999
"2019-07-29",48.279999
"2019-07-30",48.549999
"2019-07-31",48.41
"2019-08-01",47.060001
"2019-08-02",47.439999
"2019-08-05",46.139999
"2019-08-06",46.93
"2019-08-07",45.810001
"2019-08-08",46.400002
"2019-08-09",46.299999
"2019-08-12",45.43
"2019-08-13",45.959999
"2019-08-14",43.970001
"2019-08-15",43.380001
"2019-08-16",44.389999
"2019-08-19",45.25
"2019-08-20",44.68
"2019-08-21",45
"2019-08-22",45.619999
"2019-08-23",44.419998
"2019-08-26",44.98
"2019-08-27",44.75
"2019-08-28",45.470001
"2019-08-29",46.189999
"2019-08-30",46.57
"2019-09-03",46.09
"2019-09-04",46.5
"2019-09-05",47.619999
"2019-09-06",47.150002
"2019-09-09",48.41
"2019-09-10",48.310001
"2019-09-11",48.849998
"2019-09-12",48.650002
"2019-09-13",48.919998
"2019-09-16",48.98
"2019-09-17",48.759998
"2019-09-18",48.93
"2019-09-19",48.91
"2019-09-20",48.630001
"2019-09-23",48.959999
"2019-09-24",48.650002
"2019-09-25",49.259998
"2019-09-26",48.869999
"2019-09-27",50.709999
"2019-09-30",50.439999
"2019-10-01",49.060001
"2019-10-02",48.470001
"2019-10-03",48.48
"2019-10-04",49.209999
"2019-10-07",48.810001
"2019-10-08",47.82
"2019-10-09",48.150002
"2019-10-10",48.650002
"2019-10-11",49.209999
"2019-10-14",49.27
"2019-10-15",50.110001
"2019-10-16",49.59
"2019-10-17",49.610001
"2019-10-18",49.970001
"2019-10-21",50.459999
"2019-10-22",50.619999
"2019-10-23",50.93
"2019-10-24",51.099998
"2019-10-25",51.57
"2019-10-28",51.650002
"2019-10-29",52.169998
"2019-10-30",52.029999
"2019-10-31",51.630001
"2019-11-01",52.18
"2019-11-04",52.720001
"2019-11-05",53.299999
"2019-11-06",53.799999
"2019-11-07",54
"2019-11-08",54.099998
"2019-11-11",54.049999
"2019-11-12",54.220001
"2019-11-13",53.290001
"2019-11-14",53.490002
"2019-11-15",53.799999
"2019-11-18",54
"2019-11-19",54.029999
"2019-11-20",53.540001
"2019-11-21",53.560001
"2019-11-22",54.279999
"2019-11-25",54.209999
"2019-11-26",53.810001
"2019-11-27",54.34
"2019-11-29",54.459999
"2019-12-02",53.619999
"2019-12-03",52.580002
"2019-12-04",53.240002
"2019-12-05",53.23
"2019-12-06",54.369999
"2019-12-09",53.919998
"2019-12-10",53.689999
"2019-12-11",53.169998
"2019-12-12",54.360001
"2019-12-13",53.790001
"2019-12-16",54.220001
"2019-12-17",54.34
"2019-12-18",53.669998
"2019-12-19",53.630001
"2019-12-20",53.330002
"2019-12-23",53.810001
"2019-12-24",53.82
"2019-12-26",54.150002
"2019-12-27",53.919998
"2019-12-30",53.599998
"2019-12-31",53.799999
"2020-01-02",53.75
"2020-01-03",53.419998
"2020-01-06",53.099998
"2020-01-07",52.66
"2020-01-08",52.82
"2020-01-09",52.73
"2020-01-10",52.5
"2020-01-13",52.110001
"2020-01-14",49.299999
"2020-01-15",48.32
"2020-01-16",49.25
"2020-01-17",49.18
"2020-01-21",48.939999
"2020-01-22",48.560001
"2020-01-23",48.220001
"2020-01-24",47.57
"2020-01-27",47.099998
"2020-01-28",47.369999
"2020-01-29",47.27
"2020-01-30",47.91
"2020-01-31",46.939999
"2020-02-03",47.119999
"2020-02-04",47.259998
"2020-02-05",48.310001
"2020-02-06",47.98
"2020-02-07",47.84
"2020-02-10",47.77
"2020-02-11",47.990002
"2020-02-12",47.790001
"2020-02-13",48.119999
"2020-02-14",48.220001
"2020-02-18",46.990002
"2020-02-19",47.09
"2020-02-20",47.34
"2020-02-21",47.700001
"2020-02-24",46.389999
"2020-02-25",45.119999
"2020-02-26",44.139999
"2020-02-27",42.470001
"2020-02-28",40.849998
"2020-03-02",42.259998
"2020-03-03",40.529999
"2020-03-04",41.400002
"2020-03-05",38.900002
"2020-03-06",37.09
"2020-03-09",32.48
"2020-03-10",35.080002
"2020-03-11",32.330002
"2020-03-12",27.200001
"2020-03-13",30.889999
"2020-03-16",26.5
"2020-03-17",29.629999
"2020-03-18",28.120001
"2020-03-19",28.290001
"2020-03-20",26.5
"2020-03-23",25.25
"2020-03-24",28.92
"2020-03-25",28.969999
"2020-03-26",30.9
"2020-03-27",30.280001
"2020-03-30",29.92
"2020-03-31",28.700001
"2020-04-01",26.57
"2020-04-02",27.219999
"2020-04-03",26.23
"2020-04-06",28.629999
"2020-04-07",28.77
"2020-04-08",30.280001
"2020-04-09",33.200001
"2020-04-13",31.43
"2020-04-14",30.18
"2020-04-15",28.440001
"2020-04-16",26.889999
"2020-04-17",28.379999
"2020-04-20",27.68
"2020-04-21",26.84
"2020-04-22",26.799999
"2020-04-23",26.530001
"2020-04-24",26.92
"2020-04-27",28.41
"2020-04-28",28.870001
"2020-04-29",30
"2020-04-30",29.049999
"2020-05-01",27.59
"2020-05-04",27.35
"2020-05-05",26.32
"2020-05-06",25.610001
"2020-05-07",25.23
"2020-05-08",25.43
"2020-05-11",24.780001
"2020-05-12",24.040001
"2020-05-13",22.530001
"2020-05-14",24.059999
"2020-05-15",23.360001
"2020-05-18",25.41
"2020-05-19",23.950001
"2020-05-20",24.52
"2020-05-21",24.459999
"2020-05-22",24.17
"2020-05-26",26.26
"2020-05-27",27.950001
"2020-05-28",27.219999
"2020-05-29",26.469999
"2020-06-01",27.09
"2020-06-02",27.4
"2020-06-03",28.83
"2020-06-04",30.219999
"2020-06-05",31.67
"2020-06-08",33.32
"2020-06-09",32.630001
"2020-06-10",29.709999
"2020-06-11",26.790001
"2020-06-12",27.969999
"2020-06-15",28.209999
"2020-06-16",28.52
"2020-06-17",27.450001
"2020-06-18",27.549999
"2020-06-19",27.6
"2020-06-22",27.35
"2020-06-23",27.23
"2020-06-24",26.120001
"2020-06-25",27.370001
"2020-06-26",25.34
"2020-06-29",25.700001
"2020-06-30",25.6
"2020-07-01",25.09
"2020-07-02",25.34
"2020-07-06",25.49
"2020-07-07",24.459999
"2020-07-08",24.549999
"2020-07-09",24.040001
"2020-07-10",25.469999
"2020-07-13",25.41
"2020-07-14",24.25
"2020-07-15",25.35
"2020-07-16",25.459999
"2020-07-17",24.950001
"2020-07-20",24.57
"2020-07-21",26.200001
"2020-07-22",26.26
"2020-07-23",26.35
"2020-07-24",26.26
"2020-07-27",25.49
"2020-07-28",25.530001
"2020-07-29",25.780001
"2020-07-30",24.65
"2020-07-31",24.26
"2020-08-03",24.290001
"2020-08-04",24.219999
"2020-08-05",24.4
"2020-08-06",24.24
"2020-08-07",25.07
"2020-08-10",24.700001
"2020-08-11",25.32
"2020-08-12",25.190001
"2020-08-13",25.02
"2020-08-14",25.299999
"2020-08-17",24.469999
"2020-08-18",24.040001
"2020-08-19",24.07
"2020-08-20",23.75
"2020-08-21",23.639999
"2020-08-24",24.49
"2020-08-25",24.610001
"2020-08-26",24.040001
"2020-08-27",24.59
"2020-08-28",24.690001
"2020-08-31",24.15
"2020-09-01",24.049999
"2020-09-02",24.57
"2020-09-03",24.52
"2020-09-04",24.790001
"2020-09-08",23.969999
"2020-09-09",23.84
"2020-09-10",23.950001
"2020-09-11",24.27
"2020-09-14",24.809999
"2020-09-15",24.879999
"2020-09-16",25.709999
"2020-09-17",25.110001
"2020-09-18",25.129999
"2020-09-21",24.040001
"2020-09-22",23.65
"2020-09-23",22.83
"2020-09-24",23.32
"2020-09-25",23.639999
"2020-09-28",23.82
"2020-09-29",23.26
"2020-09-30",23.51
"2020-10-01",23.559999
"2020-10-02",23.99
"2020-10-05",24.450001
"2020-10-06",24.18
"2020-10-07",24.809999
"2020-10-08",25.299999
"2020-10-09",25.299999
"2020-10-12",25.68
"2020-10-13",24.74
"2020-10-14",23.25
"2020-10-15",22.950001
"2020-10-16",22.860001
"2020-10-19",22.540001
"2020-10-20",22.809999
"2020-10-21",22.700001
"2020-10-22",23.25
"2020-10-23",23.280001
"2020-10-26",22.700001
"2020-10-27",21.82
"2020-10-28",21.18
"2020-10-29",21.139999
"2020-10-30",21.450001
"2020-11-02",21.9
"2020-11-03",22.09
"2020-11-04",21.879999
"2020-11-05",22.33
"2020-11-06",21.91
"2020-11-09",24.219999
"2020-11-10",24.190001
"2020-11-11",24.190001
"2020-11-12",23.809999
"2020-11-13",24.07
"2020-11-16",24.9
"2020-11-17",25.040001
"2020-11-18",25.059999
"2020-11-19",26.16
"2020-11-20",25.48
"2020-11-23",26.299999
"2020-11-24",28.610001
"2020-11-25",28.59
"2020-11-27",28.459999
"2020-11-30",27.35
"2020-12-01",28.059999
"2020-12-02",28.870001
"2020-12-03",29.16
"2020-12-04",29.549999
"2020-12-07",29.34
"2020-12-08",28.940001
"2020-12-09",29.049999
"2020-12-10",29.49
"2020-12-11",29.08
"2020-12-14",28.639999
"2020-12-15",29.73
"2020-12-16",29.65
"2020-12-17",29.469999
"2020-12-18",29.01
"2020-12-21",29.549999
"2020-12-22",28.959999
"2020-12-23",30.35
"2020-12-24",29.84
"2020-12-28",29.93
"2020-12-29",29.780001
"2020-12-30",29.75
"2020-12-31",30.18
"2021-01-04",29.700001
"2021-01-05",30.530001
"2021-01-06",32.689999
"2021-01-07",33.43
"2021-01-08",33.189999
"2021-01-11",33.240002
"2021-01-12",33.939999
"2021-01-13",33.799999
"2021-01-14",34.75
"2021-01-15",32.040001
"2021-01-19",32.630001
"2021-01-20",32.459999
"2021-01-21",32
"2021-01-22",31.9
"2021-01-25",32.240002
"2021-01-26",31.379999
"2021-01-27",30.17
"2021-01-28",30.809999
"2021-01-29",29.879999
"2021-02-01",29.99
"2021-02-02",30.75
"2021-02-03",31.700001
"2021-02-04",32.66
"2021-02-05",32.560001
"2021-02-08",33.400002
"2021-02-09",33.259998
"2021-02-10",33.200001
"2021-02-11",32.720001
"2021-02-12",33.529999
"2021-02-16",34.790001
"2021-02-17",36.59
"2021-02-18",36.959999
"2021-02-19",37.830002
"2021-02-22",37.259998
"2021-02-23",37.139999
"2021-02-24",38.290001
"2021-02-25",37.560001
"2021-02-26",36.169998
"2021-03-01",37.09
"2021-03-02",37.139999
"2021-03-03",37.689999
"2021-03-04",37.16
"2021-03-05",37.43
"2021-03-08",38.669998
"2021-03-09",38.130001
"2021-03-10",39.580002
