"Index","DIS.Close"
"2014-05-16",80.389999
"2014-05-19",81.050003
"2014-05-20",81.089996
"2014-05-21",82.190002
"2014-05-22",82.349998
"2014-05-23",83.32
"2014-05-27",83.739998
"2014-05-28",83.599998
"2014-05-29",84.029999
"2014-05-30",84.010002
"2014-06-02",84.269997
"2014-06-03",83.879997
"2014-06-04",84.239998
"2014-06-05",84.779999
"2014-06-06",84.610001
"2014-06-09",85.480003
"2014-06-10",84.75
"2014-06-11",84.309998
"2014-06-12",82.800003
"2014-06-13",82.800003
"2014-06-16",83.300003
"2014-06-17",83.160004
"2014-06-18",83.580002
"2014-06-19",83.769997
"2014-06-20",82.82
"2014-06-23",82.760002
"2014-06-24",82.68
"2014-06-25",83.900002
"2014-06-26",84.449997
"2014-06-27",85.300003
"2014-06-30",85.739998
"2014-07-01",86.470001
"2014-07-02",86.440002
"2014-07-03",86.839996
"2014-07-07",86.589996
"2014-07-08",85.860001
"2014-07-09",87.220001
"2014-07-10",86.860001
"2014-07-11",86.889999
"2014-07-14",86.760002
"2014-07-15",86.150002
"2014-07-16",85.349998
"2014-07-17",85.029999
"2014-07-18",85.809998
"2014-07-21",85.739998
"2014-07-22",86.209999
"2014-07-23",86.040001
"2014-07-24",86.800003
"2014-07-25",86.230003
"2014-07-28",87.150002
"2014-07-29",86.199997
"2014-07-30",87.209999
"2014-07-31",85.879997
"2014-08-01",85.379997
"2014-08-04",87.239998
"2014-08-05",86.75
"2014-08-06",86.589996
"2014-08-07",85.510002
"2014-08-08",86.849998
"2014-08-11",87.5
"2014-08-12",87.209999
"2014-08-13",87.599998
"2014-08-14",88.610001
"2014-08-15",89.279999
"2014-08-18",89.970001
"2014-08-19",90.089996
"2014-08-20",89.839996
"2014-08-21",90.379997
"2014-08-22",90.489998
"2014-08-25",90.379997
"2014-08-26",90.019997
"2014-08-27",90.370003
"2014-08-28",90.230003
"2014-08-29",89.879997
"2014-09-02",90.800003
"2014-09-03",90.940002
"2014-09-04",90.139999
"2014-09-05",90.940002
"2014-09-08",90.559998
"2014-09-09",89.599998
"2014-09-10",89.519997
"2014-09-11",89.970001
"2014-09-12",89.669998
"2014-09-15",90.080002
"2014-09-16",90.269997
"2014-09-17",90.330002
"2014-09-18",90.339996
"2014-09-19",90.489998
"2014-09-22",89.290001
"2014-09-23",88.309998
"2014-09-24",89.449997
"2014-09-25",88.07
"2014-09-26",88.739998
"2014-09-29",88.830002
"2014-09-30",89.029999
"2014-10-01",87.489998
"2014-10-02",86.790001
"2014-10-03",88.449997
"2014-10-06",88.559998
"2014-10-07",87.110001
"2014-10-08",88.110001
"2014-10-09",85.709999
"2014-10-10",86.269997
"2014-10-13",83.910004
"2014-10-14",84.139999
"2014-10-15",82.080002
"2014-10-16",81.739998
"2014-10-17",83.830002
"2014-10-20",85.519997
"2014-10-21",87.540001
"2014-10-22",87.099998
"2014-10-23",87.989998
"2014-10-24",88.610001
"2014-10-27",88.449997
"2014-10-28",89.93
"2014-10-29",89.529999
"2014-10-30",90.220001
"2014-10-31",91.379997
"2014-11-03",91.709999
"2014-11-04",90.349998
"2014-11-05",91
"2014-11-06",92
"2014-11-07",90
"2014-11-10",89.779999
"2014-11-11",89.980003
"2014-11-12",89.900002
"2014-11-13",90.489998
"2014-11-14",90.800003
"2014-11-17",90.410004
"2014-11-18",90.279999
"2014-11-19",89.82
"2014-11-20",88.900002
"2014-11-21",88.959999
"2014-11-24",90.580002
"2014-11-25",91.650002
"2014-11-26",91.919998
"2014-11-28",92.510002
"2014-12-01",92.699997
"2014-12-02",93.470001
"2014-12-03",93.110001
"2014-12-04",93.230003
"2014-12-05",93.760002
"2014-12-08",93.800003
"2014-12-09",92.940002
"2014-12-10",91.629997
"2014-12-11",91.75
"2014-12-12",91.489998
"2014-12-15",90.900002
"2014-12-16",90.169998
"2014-12-17",91.379997
"2014-12-18",92.610001
"2014-12-19",92.889999
"2014-12-22",94.199997
"2014-12-23",94.690002
"2014-12-24",94.419998
"2014-12-26",95.029999
"2014-12-29",95.5
"2014-12-30",94.699997
"2014-12-31",94.190002
"2015-01-02",93.75
"2015-01-05",92.379997
"2015-01-06",91.889999
"2015-01-07",92.830002
"2015-01-08",93.790001
"2015-01-09",94.25
"2015-01-12",94.459999
"2015-01-13",95.190002
"2015-01-14",94.230003
"2015-01-15",94.349998
"2015-01-16",95.18
"2015-01-20",94.739998
"2015-01-21",94.169998
"2015-01-22",95.150002
"2015-01-23",94.720001
"2015-01-26",94.970001
"2015-01-27",93.970001
"2015-01-28",92.669998
"2015-01-29",93.220001
"2015-01-30",90.959999
"2015-02-02",91.93
"2015-02-03",94.099998
"2015-02-04",101.279999
"2015-02-05",102.639999
"2015-02-06",102.019997
"2015-02-09",101.730003
"2015-02-10",101.919998
"2015-02-11",101.870003
"2015-02-12",103.580002
"2015-02-13",104.169998
"2015-02-17",104.120003
"2015-02-18",103.860001
"2015-02-19",103.889999
"2015-02-20",104.550003
"2015-02-23",104.989998
"2015-02-24",104.669998
"2015-02-25",105.57
"2015-02-26",104.559998
"2015-02-27",104.080002
"2015-03-02",105.889999
"2015-03-03",106.349998
"2015-03-04",105.57
"2015-03-05",105.029999
"2015-03-06",103.82
"2015-03-09",105.260002
"2015-03-10",103.089996
"2015-03-11",102.889999
"2015-03-12",107.169998
"2015-03-13",106.440002
"2015-03-16",107.370003
"2015-03-17",106.959999
"2015-03-18",107.970001
"2015-03-19",107.370003
"2015-03-20",108.43
"2015-03-23",108.220001
"2015-03-24",107.110001
"2015-03-25",105
"2015-03-26",105.239998
"2015-03-27",105.480003
"2015-03-30",106.120003
"2015-03-31",104.889999
"2015-04-01",105.440002
"2015-04-02",106
"2015-04-06",105.629997
"2015-04-07",105.43
"2015-04-08",106.360001
"2015-04-09",106.769997
"2015-04-10",106.949997
"2015-04-13",106.510002
"2015-04-14",106.660004
"2015-04-15",106.980003
"2015-04-16",108.099998
"2015-04-17",106.690002
"2015-04-20",108.220001
"2015-04-21",107.68
"2015-04-22",107.940002
"2015-04-23",109
"2015-04-24",109.529999
"2015-04-27",110.160004
"2015-04-28",109.919998
"2015-04-29",109.809998
"2015-04-30",108.720001
"2015-05-01",110.519997
"2015-05-04",111.029999
"2015-05-05",110.809998
"2015-05-06",109.720001
"2015-05-07",109.260002
"2015-05-08",110.110001
"2015-05-11",108.599998
"2015-05-12",109.239998
"2015-05-13",109.190002
"2015-05-14",109.93
"2015-05-15",110.300003
"2015-05-18",110.330002
"2015-05-19",110.559998
"2015-05-20",110.199997
"2015-05-21",110.389999
"2015-05-22",110.260002
"2015-05-26",109.440002
"2015-05-27",110.370003
"2015-05-28",110.529999
"2015-05-29",110.370003
"2015-06-01",110.959999
"2015-06-02",110.75
"2015-06-03",111.169998
"2015-06-04",110.300003
"2015-06-05",110.300003
"2015-06-08",109.290001
"2015-06-09",108.519997
"2015-06-10",110
"2015-06-11",110.620003
"2015-06-12",109.949997
"2015-06-15",110.18
"2015-06-16",111.059998
"2015-06-17",111.489998
"2015-06-18",113.220001
"2015-06-19",112.620003
"2015-06-22",113.529999
"2015-06-23",114.410004
"2015-06-24",113.769997
"2015-06-25",114.449997
"2015-06-26",114.989998
"2015-06-29",113.050003
"2015-06-30",114.139999
"2015-07-01",115.129997
"2015-07-02",114.970001
"2015-07-06",115.699997
"2015-07-07",117.099998
"2015-07-08",115.190002
"2015-07-09",115.599998
"2015-07-10",116.440002
"2015-07-13",118.050003
"2015-07-14",117.849998
"2015-07-15",118.300003
"2015-07-16",119.07
"2015-07-17",118.860001
"2015-07-20",119.580002
"2015-07-21",119.309998
"2015-07-22",119.330002
"2015-07-23",118.800003
"2015-07-24",118.910004
"2015-07-27",118.25
"2015-07-28",118.459999
"2015-07-29",119.839996
"2015-07-30",120.029999
"2015-07-31",120
"2015-08-03",121.120003
"2015-08-04",121.690002
"2015-08-05",110.529999
"2015-08-06",108.550003
"2015-08-07",109.349998
"2015-08-10",111
"2015-08-11",108
"2015-08-12",106.989998
"2015-08-13",107.519997
"2015-08-14",107.160004
"2015-08-17",109.050003
"2015-08-18",106.940002
"2015-08-19",106.449997
"2015-08-20",100.019997
"2015-08-21",98.839996
"2015-08-24",95.360001
"2015-08-25",95.889999
"2015-08-26",99.230003
"2015-08-27",102.169998
"2015-08-28",102.480003
"2015-08-31",101.879997
"2015-09-01",99.510002
"2015-09-02",101.889999
"2015-09-03",101.989998
"2015-09-04",100.970001
"2015-09-08",104.010002
"2015-09-09",101.910004
"2015-09-10",102.599998
"2015-09-11",104.480003
"2015-09-14",103.82
"2015-09-15",103.43
"2015-09-16",103.959999
"2015-09-17",104.199997
"2015-09-18",102.839996
"2015-09-21",103.410004
"2015-09-22",102.489998
"2015-09-23",101.57
"2015-09-24",100.620003
"2015-09-25",100.300003
"2015-09-28",98.489998
"2015-09-29",99.419998
"2015-09-30",102.199997
"2015-10-01",102.669998
"2015-10-02",103
"2015-10-05",103.849998
"2015-10-06",103.769997
"2015-10-07",103.389999
"2015-10-08",104.610001
"2015-10-09",105.559998
"2015-10-12",106.349998
"2015-10-13",106.589996
"2015-10-14",105.730003
"2015-10-15",107.889999
"2015-10-16",108.239998
"2015-10-19",109.470001
"2015-10-20",109.839996
"2015-10-21",110.089996
"2015-10-22",113.25
"2015-10-23",113.089996
"2015-10-26",113.519997
"2015-10-27",113.769997
"2015-10-28",114.339996
"2015-10-29",115.040001
"2015-10-30",113.739998
"2015-11-02",115.040001
"2015-11-03",115.540001
"2015-11-04",113.25
"2015-11-05",113
"2015-11-06",115.669998
"2015-11-09",116.419998
"2015-11-10",117.419998
"2015-11-11",116.519997
"2015-11-12",116.209999
"2015-11-13",114.839996
"2015-11-16",115.919998
"2015-11-17",116.129997
"2015-11-18",118.139999
"2015-11-19",118.709999
"2015-11-20",120.07
"2015-11-23",119.419998
"2015-11-24",117.949997
"2015-11-25",118.669998
"2015-11-27",115.129997
"2015-11-30",113.470001
"2015-12-01",115.389999
"2015-12-02",114
"2015-12-03",111.889999
"2015-12-04",114.239998
"2015-12-07",113.830002
"2015-12-08",112.480003
"2015-12-09",111.470001
"2015-12-10",110.760002
"2015-12-11",108.040001
"2015-12-14",109.349998
"2015-12-15",112.160004
"2015-12-16",113.790001
"2015-12-17",112.010002
"2015-12-18",107.720001
"2015-12-21",106.589996
"2015-12-22",106.739998
"2015-12-23",105.559998
"2015-12-24",105.860001
"2015-12-28",107.25
"2015-12-29",107.080002
"2015-12-30",106.339996
"2015-12-31",105.080002
"2016-01-04",102.980003
"2016-01-05",100.900002
"2016-01-06",100.360001
"2016-01-07",99.5
"2016-01-08",99.25
"2016-01-11",99.919998
"2016-01-12",101.459999
"2016-01-13",98.480003
"2016-01-14",99.110001
"2016-01-15",93.900002
"2016-01-19",93.970001
"2016-01-20",92.540001
"2016-01-21",94.019997
"2016-01-22",96.900002
"2016-01-25",95.290001
"2016-01-26",96.269997
"2016-01-27",94.32
"2016-01-28",93.529999
"2016-01-29",95.82
"2016-02-01",95.150002
"2016-02-02",93.120003
"2016-02-03",95.139999
"2016-02-04",95.43
"2016-02-05",93.900002
"2016-02-08",92.120003
"2016-02-09",92.32
"2016-02-10",88.849998
"2016-02-11",90.309998
"2016-02-12",91.150002
"2016-02-16",92.910004
"2016-02-17",95.5
"2016-02-18",95.169998
"2016-02-19",95.010002
"2016-02-22",96.370003
"2016-02-23",95.379997
"2016-02-24",95.43
"2016-02-25",95.650002
"2016-02-26",95.309998
"2016-02-29",95.519997
"2016-03-01",97.650002
"2016-03-02",97
"2016-03-03",98.82
"2016-03-04",98.480003
"2016-03-07",99.389999
"2016-03-08",97.82
"2016-03-09",97.660004
"2016-03-10",97.040001
"2016-03-11",97.940002
"2016-03-14",98.809998
"2016-03-15",98.239998
"2016-03-16",98.440002
"2016-03-17",99.599998
"2016-03-18",99.199997
"2016-03-21",98.459999
"2016-03-22",97.580002
"2016-03-23",96.830002
"2016-03-24",97.220001
"2016-03-28",98.089996
"2016-03-29",98.160004
"2016-03-30",98.910004
"2016-03-31",99.309998
"2016-04-01",99.07
"2016-04-04",98.68
"2016-04-05",97
"2016-04-06",97.480003
"2016-04-07",96.160004
"2016-04-08",96.419998
"2016-04-11",96.269997
"2016-04-12",97.349998
"2016-04-13",99.480003
"2016-04-14",98.629997
"2016-04-15",98.589996
"2016-04-18",101.480003
"2016-04-19",102.639999
"2016-04-20",103.269997
"2016-04-21",102.910004
"2016-04-22",103.769997
"2016-04-25",104.57
"2016-04-26",104.889999
"2016-04-27",105.279999
"2016-04-28",104.029999
"2016-04-29",103.260002
"2016-05-02",104.360001
"2016-05-03",103.779999
"2016-05-04",103.669998
"2016-05-05",104.93
"2016-05-06",105.540001
"2016-05-09",105.339996
"2016-05-10",106.599998
"2016-05-11",102.290001
"2016-05-12",101.709999
"2016-05-13",100.519997
"2016-05-16",100.360001
"2016-05-17",99.940002
"2016-05-18",99
"2016-05-19",98.410004
"2016-05-20",99.779999
"2016-05-23",99.18
"2016-05-24",99.510002
"2016-05-25",99.860001
"2016-05-26",99.809998
"2016-05-27",100.290001
"2016-05-31",99.220001
"2016-06-01",98.519997
"2016-06-02",98.720001
"2016-06-03",98.75
"2016-06-06",98.779999
"2016-06-07",98.349998
"2016-06-08",98.040001
"2016-06-09",97.839996
"2016-06-10",97.339996
"2016-06-13",97.57
"2016-06-14",98.400002
"2016-06-15",98.269997
"2016-06-16",98.379997
"2016-06-17",99
"2016-06-20",99.57
"2016-06-21",98.82
"2016-06-22",98.790001
"2016-06-23",99.019997
"2016-06-24",95.720001
"2016-06-27",94.379997
"2016-06-28",96.050003
"2016-06-29",96.980003
"2016-06-30",97.82
"2016-07-01",98.029999
"2016-07-05",97.660004
"2016-07-06",98.449997
"2016-07-07",98.410004
"2016-07-08",99.620003
"2016-07-11",99.980003
"2016-07-12",100.199997
"2016-07-13",99.879997
"2016-07-14",99.970001
"2016-07-15",99.800003
"2016-07-18",100.150002
"2016-07-19",99.470001
"2016-07-20",98.220001
"2016-07-21",98.010002
"2016-07-22",97.709999
"2016-07-25",97.389999
"2016-07-26",96.690002
"2016-07-27",96.330002
"2016-07-28",95.910004
"2016-07-29",95.949997
"2016-08-01",95.540001
"2016-08-02",95.010002
"2016-08-03",96.089996
"2016-08-04",95.160004
"2016-08-05",95.830002
"2016-08-08",95.75
"2016-08-09",96.669998
"2016-08-10",97.860001
"2016-08-11",97.769997
"2016-08-12",96.839996
"2016-08-15",97.099998
"2016-08-16",96.879997
"2016-08-17",96.870003
"2016-08-18",96.650002
"2016-08-19",96.389999
"2016-08-22",95.870003
"2016-08-23",95.970001
"2016-08-24",95.82
"2016-08-25",95.550003
"2016-08-26",95.209999
"2016-08-29",94.870003
"2016-08-30",94.860001
"2016-08-31",94.459999
"2016-09-01",94.260002
"2016-09-02",94.419998
"2016-09-06",93.800003
"2016-09-07",93.709999
"2016-09-08",94.089996
"2016-09-09",92.419998
"2016-09-12",93.639999
"2016-09-13",92.699997
"2016-09-14",92.260002
"2016-09-15",92.5
"2016-09-16",92.559998
"2016-09-19",92.629997
"2016-09-20",92.949997
"2016-09-21",92.389999
"2016-09-22",93.410004
"2016-09-23",93.269997
"2016-09-26",91.959999
"2016-09-27",91.720001
"2016-09-28",92.199997
"2016-09-29",91.800003
"2016-09-30",92.860001
"2016-10-03",92.489998
"2016-10-04",92.589996
"2016-10-05",92.449997
"2016-10-06",92.830002
"2016-10-07",92.489998
"2016-10-10",92.489998
"2016-10-11",91.860001
"2016-10-12",91.410004
"2016-10-13",91.120003
"2016-10-14",91.300003
"2016-10-17",90.830002
"2016-10-18",91.169998
"2016-10-19",91.93
"2016-10-20",92.029999
"2016-10-21",93.029999
"2016-10-24",93.370003
"2016-10-25",92.75
"2016-10-26",93.489998
"2016-10-27",94.019997
"2016-10-28",93.849998
"2016-10-31",92.690002
"2016-11-01",92.389999
"2016-11-02",91.910004
"2016-11-03",93.370003
"2016-11-04",92.449997
"2016-11-07",94.43
"2016-11-08",94.379997
"2016-11-09",94.639999
"2016-11-10",94.959999
"2016-11-11",97.68
"2016-11-14",97.919998
"2016-11-15",97.699997
"2016-11-16",99.120003
"2016-11-17",99.370003
"2016-11-18",98.239998
"2016-11-21",97.629997
"2016-11-22",97.709999
"2016-11-23",98.260002
"2016-11-25",98.82
"2016-11-28",98.970001
"2016-11-29",99.669998
"2016-11-30",99.120003
"2016-12-01",98.940002
"2016-12-02",98.5
"2016-12-05",99.959999
"2016-12-06",100.660004
"2016-12-07",101.989998
"2016-12-08",103.379997
"2016-12-09",104.860001
"2016-12-12",104.059998
"2016-12-13",103.849998
"2016-12-14",104.050003
"2016-12-15",104.389999
"2016-12-16",103.910004
"2016-12-19",105.300003
"2016-12-20",105.459999
"2016-12-21",105.559998
"2016-12-22",105.419998
"2016-12-23",105.150002
"2016-12-27",105.169998
"2016-12-28",104.300003
"2016-12-29",104.559998
"2016-12-30",104.220001
"2017-01-03",106.080002
"2017-01-04",107.440002
"2017-01-05",107.379997
"2017-01-06",108.980003
"2017-01-09",108.360001
"2017-01-10",108.379997
"2017-01-11",109.440002
"2017-01-12",107.529999
"2017-01-13",108.059998
"2017-01-17",107.970001
"2017-01-18",108.160004
"2017-01-19",107.279999
"2017-01-20",107.660004
"2017-01-23",107.120003
"2017-01-24",107.900002
"2017-01-25",108.040001
"2017-01-26",108.059998
"2017-01-27",109.300003
"2017-01-30",110.940002
"2017-01-31",110.650002
"2017-02-01",111.300003
"2017-02-02",110.610001
"2017-02-03",110.300003
"2017-02-06",109.57
"2017-02-07",109
"2017-02-08",109
"2017-02-09",109.489998
"2017-02-10",109.260002
"2017-02-13",109.650002
"2017-02-14",110.330002
"2017-02-15",110.18
"2017-02-16",110.709999
"2017-02-17",110.059998
"2017-02-21",110.010002
"2017-02-22",110.120003
"2017-02-23",109.730003
"2017-02-24",110.32
"2017-02-27",110.230003
"2017-02-28",110.089996
"2017-03-01",111.040001
"2017-03-02",110.589996
"2017-03-03",111.239998
"2017-03-06",110.669998
"2017-03-07",110.860001
"2017-03-08",110.839996
"2017-03-09",111.029999
"2017-03-10",110.919998
"2017-03-13",111.519997
"2017-03-14",112.309998
"2017-03-15",111.870003
"2017-03-16",111.709999
"2017-03-17",111.760002
"2017-03-20",112.709999
"2017-03-21",111.75
"2017-03-22",112.080002
"2017-03-23",112.239998
"2017-03-24",112.139999
"2017-03-27",112.379997
"2017-03-28",113.050003
"2017-03-29",112.529999
"2017-03-30",113.18
"2017-03-31",113.389999
"2017-04-03",113.199997
"2017-04-04",113.040001
"2017-04-05",113
"2017-04-06",113.050003
"2017-04-07",112.580002
"2017-04-10",112.43
"2017-04-11",113.07
"2017-04-12",113.040001
"2017-04-13",113.199997
"2017-04-17",113.779999
"2017-04-18",114.190002
"2017-04-19",113.730003
"2017-04-20",114.790001
"2017-04-21",114.440002
"2017-04-24",113.699997
"2017-04-25",115.18
"2017-04-26",115.580002
"2017-04-27",115.839996
"2017-04-28",115.599998
"2017-05-01",114.730003
"2017-05-02",114.370003
"2017-05-03",111.620003
"2017-05-04",111.169998
"2017-05-05",111.989998
"2017-05-08",111.419998
"2017-05-09",112.07
"2017-05-10",109.660004
"2017-05-11",109.580002
"2017-05-12",109.690002
"2017-05-15",109.129997
"2017-05-16",107.980003
"2017-05-17",106.309998
"2017-05-18",106.68
"2017-05-19",107.519997
"2017-05-22",107.629997
"2017-05-23",107.019997
"2017-05-24",107.709999
"2017-05-25",107.269997
"2017-05-26",108.410004
"2017-05-30",108.339996
"2017-05-31",107.940002
"2017-06-01",108.209999
"2017-06-02",107.18
"2017-06-05",106.519997
"2017-06-06",105.5
"2017-06-07",105.919998
"2017-06-08",104.32
"2017-06-09",105.620003
"2017-06-12",107.040001
"2017-06-13",106.559998
"2017-06-14",106.139999
"2017-06-15",105.980003
"2017-06-16",105.510002
"2017-06-19",105.370003
"2017-06-20",103.940002
"2017-06-21",104.800003
"2017-06-22",104.220001
"2017-06-23",104.360001
"2017-06-26",105.57
"2017-06-27",105.410004
"2017-06-28",106.860001
"2017-06-29",105.709999
"2017-06-30",106.25
"2017-07-03",107.459999
"2017-07-05",105.629997
"2017-07-06",103.349998
"2017-07-07",103.32
"2017-07-10",103.589996
"2017-07-11",103.839996
"2017-07-12",104.379997
"2017-07-13",104.290001
"2017-07-14",105.089996
"2017-07-17",104.790001
"2017-07-18",105.75
"2017-07-19",106.82
"2017-07-20",107.360001
"2017-07-21",107.089996
"2017-07-24",107
"2017-07-25",106.419998
"2017-07-26",106.940002
"2017-07-27",110
"2017-07-28",109.959999
"2017-07-31",109.93
"2017-08-01",110.610001
"2017-08-02",108.669998
"2017-08-03",109.120003
"2017-08-04",107.690002
"2017-08-07",106.349998
"2017-08-08",106.980003
"2017-08-09",102.830002
"2017-08-10",101.349998
"2017-08-11",101.989998
"2017-08-14",101.400002
"2017-08-15",101.510002
"2017-08-16",102.199997
"2017-08-17",101.379997
"2017-08-18",100.699997
"2017-08-21",101.169998
"2017-08-22",102.769997
"2017-08-23",101.5
"2017-08-24",101.519997
"2017-08-25",102.410004
"2017-08-28",102.559998
"2017-08-29",102.57
"2017-08-30",102.870003
"2017-08-31",101.199997
"2017-09-01",101.5
"2017-09-05",101.599998
"2017-09-06",101.5
"2017-09-07",97.059998
"2017-09-08",97.07
"2017-09-11",97.089996
"2017-09-12",97.889999
"2017-09-13",98.82
"2017-09-14",97.900002
"2017-09-15",98.519997
"2017-09-18",98.099998
"2017-09-19",98.43
"2017-09-20",99.209999
"2017-09-21",98.889999
"2017-09-22",98.599998
"2017-09-25",99.57
"2017-09-26",98.629997
"2017-09-27",99.239998
"2017-09-28",98.050003
"2017-09-29",98.57
"2017-10-02",99.860001
"2017-10-03",100.790001
"2017-10-04",100.550003
"2017-10-05",100.110001
"2017-10-06",100.07
"2017-10-09",99.57
"2017-10-10",99.580002
"2017-10-11",98.550003
"2017-10-12",96.93
"2017-10-13",97.379997
"2017-10-16",98.129997
"2017-10-17",98.360001
"2017-10-18",98.25
"2017-10-19",99.010002
"2017-10-20",99.400002
"2017-10-23",98.699997
"2017-10-24",98.290001
"2017-10-25",97.800003
"2017-10-26",98.559998
"2017-10-27",98.309998
"2017-10-30",98.040001
"2017-10-31",97.809998
"2017-11-01",99.029999
"2017-11-02",98.349998
"2017-11-03",98.639999
"2017-11-06",100.639999
"2017-11-07",101.610001
"2017-11-08",101.18
"2017-11-09",102.68
"2017-11-10",104.779999
"2017-11-13",104.739998
"2017-11-14",103.169998
"2017-11-15",103.690002
"2017-11-16",103.599998
"2017-11-17",103.440002
"2017-11-20",102.75
"2017-11-21",103
"2017-11-22",102.739998
"2017-11-24",102.639999
"2017-11-27",102.790001
"2017-11-28",103.410004
"2017-11-29",105.239998
"2017-11-30",104.82
"2017-12-01",105.25
"2017-12-04",110.220001
"2017-12-05",107.220001
"2017-12-06",105.459999
"2017-12-07",105.260002
"2017-12-08",104.230003
"2017-12-11",106.830002
"2017-12-12",107.43
"2017-12-13",107.610001
"2017-12-14",110.57
"2017-12-15",111.269997
"2017-12-18",111.029999
"2017-12-19",111.809998
"2017-12-20",109.690002
"2017-12-21",109.57
"2017-12-22",108.669998
"2017-12-26",108.120003
"2017-12-27",107.639999
"2017-12-28",107.769997
"2017-12-29",107.510002
"2018-01-02",111.800003
"2018-01-03",112.279999
"2018-01-04",112.230003
"2018-01-05",111.620003
"2018-01-08",110.019997
"2018-01-09",109.940002
"2018-01-10",109.470001
"2018-01-11",110.989998
"2018-01-12",112.470001
"2018-01-16",110.690002
"2018-01-17",111.970001
"2018-01-18",110.419998
"2018-01-19",110.589996
"2018-01-22",111.099998
"2018-01-23",110.410004
"2018-01-24",110.5
"2018-01-25",110.550003
"2018-01-26",112.190002
"2018-01-29",111.540001
"2018-01-30",110.110001
"2018-01-31",108.669998
"2018-02-01",110.489998
"2018-02-02",108.699997
"2018-02-05",104.699997
"2018-02-06",106.169998
"2018-02-07",104.760002
"2018-02-08",101.349998
"2018-02-09",103.089996
"2018-02-12",103.389999
"2018-02-13",104.120003
"2018-02-14",104.599998
"2018-02-15",105.18
"2018-02-16",106.529999
"2018-02-20",105.980003
"2018-02-21",105.050003
"2018-02-22",105.239998
"2018-02-23",107.25
"2018-02-26",109.809998
"2018-02-27",104.870003
"2018-02-28",103.160004
"2018-03-01",102.57
"2018-03-02",102.989998
"2018-03-05",103.410004
"2018-03-06",104.940002
"2018-03-07",103.589996
"2018-03-08",104.029999
"2018-03-09",104.730003
"2018-03-12",105.169998
"2018-03-13",103.730003
"2018-03-14",103.900002
"2018-03-15",103.239998
"2018-03-16",102.870003
"2018-03-19",101.480003
"2018-03-20",101.349998
"2018-03-21",101.82
"2018-03-22",100.599998
"2018-03-23",98.540001
"2018-03-26",100.650002
"2018-03-27",99.360001
"2018-03-28",98.540001
"2018-03-29",100.440002
"2018-04-02",98.660004
"2018-04-03",99.419998
"2018-04-04",100.949997
"2018-04-05",102.110001
"2018-04-06",100.349998
"2018-04-09",99.699997
"2018-04-10",101.370003
"2018-04-11",100.800003
"2018-04-12",100.389999
"2018-04-13",100.349998
"2018-04-16",100.239998
"2018-04-17",102.169998
"2018-04-18",101.209999
"2018-04-19",100.889999
"2018-04-20",100.239998
"2018-04-23",100.150002
"2018-04-24",99.459999
"2018-04-25",101.150002
"2018-04-26",99.839996
"2018-04-27",99.230003
"2018-04-30",100.330002
"2018-05-01",100.059998
"2018-05-02",99.620003
"2018-05-03",98.760002
"2018-05-04",101.150002
"2018-05-07",102.480003
"2018-05-08",101.790001
"2018-05-09",99.970001
"2018-05-10",101.68
"2018-05-11",102.07
"2018-05-14",102.440002
"2018-05-15",102.919998
"2018-05-16",105.040001
"2018-05-17",104.339996
"2018-05-18",103.93
"2018-05-21",104.059998
"2018-05-22",104.07
"2018-05-23",102.889999
"2018-05-24",102.110001
"2018-05-25",102.199997
"2018-05-29",99.690002
"2018-05-30",99.980003
"2018-05-31",99.470001
"2018-06-01",99.360001
"2018-06-04",100.239998
"2018-06-05",99.940002
"2018-06-06",101.910004
"2018-06-07",102.470001
"2018-06-08",103.980003
"2018-06-11",104.349998
"2018-06-12",104.330002
"2018-06-13",106.309998
"2018-06-14",108.75
"2018-06-15",108.849998
"2018-06-18",107.059998
"2018-06-19",106.099998
"2018-06-20",107.150002
"2018-06-21",105.889999
"2018-06-22",106.339996
"2018-06-25",104.449997
"2018-06-26",104.260002
"2018-06-27",103.959999
"2018-06-28",104.769997
"2018-06-29",104.809998
"2018-07-02",105.330002
"2018-07-03",104.040001
"2018-07-05",105.339996
"2018-07-06",104.779999
"2018-07-09",106.019997
"2018-07-10",106.029999
"2018-07-11",108.040001
"2018-07-12",108.25
"2018-07-13",110
"2018-07-16",110.199997
"2018-07-17",110.300003
"2018-07-18",110.690002
"2018-07-19",112.129997
"2018-07-20",111.480003
"2018-07-23",111.089996
"2018-07-24",110.699997
"2018-07-25",111.18
"2018-07-26",113.510002
"2018-07-27",112.620003
"2018-07-30",112.629997
"2018-07-31",113.559998
"2018-08-01",112.970001
"2018-08-02",112.75
"2018-08-03",114.089996
"2018-08-06",115.940002
"2018-08-07",116.559998
"2018-08-08",113.980003
"2018-08-09",114.160004
"2018-08-10",112.68
"2018-08-13",112.120003
"2018-08-14",112.75
"2018-08-15",112.849998
"2018-08-16",112.480003
"2018-08-17",112.480003
"2018-08-20",111.989998
"2018-08-21",112.389999
"2018-08-22",111.940002
"2018-08-23",112
"2018-08-24",111.93
"2018-08-27",112.330002
"2018-08-28",112.580002
"2018-08-29",112.449997
"2018-08-30",111.919998
"2018-08-31",112.019997
"2018-09-04",110.849998
"2018-09-05",109.870003
"2018-09-06",110.260002
"2018-09-07",110.970001
"2018-09-10",110.68
"2018-09-11",109.599998
"2018-09-12",109.459999
