"Index","ORCL.Close"
"2014-06-05",42.099998
"2014-06-06",42.630001
"2014-06-09",42.700001
"2014-06-10",42.66
"2014-06-11",42.560001
"2014-06-12",42
"2014-06-13",42.139999
"2014-06-16",42.150002
"2014-06-17",42.32
"2014-06-18",42.810001
"2014-06-19",42.509998
"2014-06-20",40.82
"2014-06-23",41.099998
"2014-06-24",40.759998
"2014-06-25",40.459999
"2014-06-26",40.150002
"2014-06-27",40.529999
"2014-06-30",40.529999
"2014-07-01",40.77
"2014-07-02",40.950001
"2014-07-03",41.34
"2014-07-07",40.889999
"2014-07-08",40.560001
"2014-07-09",40.259998
"2014-07-10",40.32
"2014-07-11",40.130001
"2014-07-14",40.490002
"2014-07-15",40.540001
"2014-07-16",40.259998
"2014-07-17",39.91
"2014-07-18",40
"2014-07-21",40.009998
"2014-07-22",40.43
"2014-07-23",40.310001
"2014-07-24",40.470001
"2014-07-25",40.330002
"2014-07-28",40.549999
"2014-07-29",40.630001
"2014-07-30",40.959999
"2014-07-31",40.389999
"2014-08-01",39.610001
"2014-08-04",40.099998
"2014-08-05",39.959999
"2014-08-06",40.16
"2014-08-07",39.669998
"2014-08-08",39.939999
"2014-08-11",39.919998
"2014-08-12",39.900002
"2014-08-13",40.240002
"2014-08-14",40.220001
"2014-08-15",40.279999
"2014-08-18",40.639999
"2014-08-19",41.41
"2014-08-20",41.25
"2014-08-21",41.580002
"2014-08-22",41.630001
"2014-08-25",41.740002
"2014-08-26",41.84
"2014-08-27",41.639999
"2014-08-28",41.27
"2014-08-29",41.529999
"2014-09-02",41.66
"2014-09-03",41.900002
"2014-09-04",41.549999
"2014-09-05",41.27
"2014-09-08",40.639999
"2014-09-09",40.709999
"2014-09-10",40.709999
"2014-09-11",40.68
"2014-09-12",40.5
"2014-09-15",40.66
"2014-09-16",41.189999
"2014-09-17",41.139999
"2014-09-18",41.549999
"2014-09-19",39.799999
"2014-09-22",39.580002
"2014-09-23",38.830002
"2014-09-24",39.419998
"2014-09-25",38.759998
"2014-09-26",38.950001
"2014-09-29",38.439999
"2014-09-30",38.279999
"2014-10-01",38.09
"2014-10-02",38.27
"2014-10-03",38.889999
"2014-10-06",39.080002
"2014-10-07",38.459999
"2014-10-08",39.02
"2014-10-09",38.740002
"2014-10-10",38.099998
"2014-10-13",38.23
"2014-10-14",38.459999
"2014-10-15",38.299999
"2014-10-16",37.560001
"2014-10-17",37.869999
"2014-10-20",37.799999
"2014-10-21",38.349998
"2014-10-22",37.639999
"2014-10-23",38.23
"2014-10-24",38.73
"2014-10-27",38.43
"2014-10-28",38.650002
"2014-10-29",38.580002
"2014-10-30",38.5
"2014-10-31",39.049999
"2014-11-03",38.990002
"2014-11-04",39.130001
"2014-11-05",39.290001
"2014-11-06",39.810001
"2014-11-07",39.939999
"2014-11-10",40.450001
"2014-11-11",40.470001
"2014-11-12",40.139999
"2014-11-13",40.720001
"2014-11-14",40.84
"2014-11-17",41.16
"2014-11-18",41.259998
"2014-11-19",40.919998
"2014-11-20",40.919998
"2014-11-21",41.439999
"2014-11-24",41.43
"2014-11-25",41.150002
"2014-11-26",41.869999
"2014-11-28",42.41
"2014-12-01",42.080002
"2014-12-02",42.18
"2014-12-03",42.060001
"2014-12-04",41.889999
"2014-12-05",41.93
"2014-12-08",41.369999
"2014-12-09",41.869999
"2014-12-10",40.919998
"2014-12-11",40.759998
"2014-12-12",39.950001
"2014-12-15",41.110001
"2014-12-16",40.630001
"2014-12-17",41.16
"2014-12-18",45.349998
"2014-12-19",46
"2014-12-22",45.650002
"2014-12-23",46.009998
"2014-12-24",46.23
"2014-12-26",46.099998
"2014-12-29",45.610001
"2014-12-30",45.34
"2014-12-31",44.970001
"2015-01-02",44.330002
"2015-01-05",43.59
"2015-01-06",43.139999
"2015-01-07",43.150002
"2015-01-08",43.41
"2015-01-09",43.389999
"2015-01-12",43.27
"2015-01-13",42.93
"2015-01-14",43.060001
"2015-01-15",42.630001
"2015-01-16",43.509998
"2015-01-20",43.900002
"2015-01-21",43.490002
"2015-01-22",44.049999
"2015-01-23",44.189999
"2015-01-26",43.900002
"2015-01-27",43.400002
"2015-01-28",42.689999
"2015-01-29",42.860001
"2015-01-30",41.889999
"2015-02-02",42.68
"2015-02-03",43.040001
"2015-02-04",42.419998
"2015-02-05",43.16
"2015-02-06",42.98
"2015-02-09",43.400002
"2015-02-10",43.990002
"2015-02-11",43.360001
"2015-02-12",43.889999
"2015-02-13",43.93
"2015-02-17",43.84
"2015-02-18",44.099998
"2015-02-19",44.110001
"2015-02-20",43.77
"2015-02-23",43.779999
"2015-02-24",43.880001
"2015-02-25",43.73
"2015-02-26",43.889999
"2015-02-27",43.82
"2015-03-02",44.029999
"2015-03-03",43.380001
"2015-03-04",43.610001
"2015-03-05",43.799999
"2015-03-06",42.380001
"2015-03-09",42.689999
"2015-03-10",41.82
"2015-03-11",41.470001
"2015-03-12",41.619999
"2015-03-13",42.380001
"2015-03-16",43.41
"2015-03-17",42.869999
"2015-03-18",44.130001
"2015-03-19",44.16
"2015-03-20",44.41
"2015-03-23",44.25
"2015-03-24",43.709999
"2015-03-25",42.93
"2015-03-26",42.990002
"2015-03-27",42.639999
"2015-03-30",43.439999
"2015-03-31",43.150002
"2015-04-01",42.939999
"2015-04-02",42.619999
"2015-04-06",42.959999
"2015-04-07",42.959999
"2015-04-08",43.110001
"2015-04-09",43.200001
"2015-04-10",43.509998
"2015-04-13",43.080002
"2015-04-14",42.73
"2015-04-15",43.990002
"2015-04-16",43.459999
"2015-04-17",43
"2015-04-20",43.32
"2015-04-21",43.419998
"2015-04-22",43.549999
"2015-04-23",43.389999
"2015-04-24",43.080002
"2015-04-27",43.610001
"2015-04-28",44.5
"2015-04-29",44.73
"2015-04-30",43.619999
"2015-05-01",44.369999
"2015-05-04",44.59
"2015-05-05",43.919998
"2015-05-06",43.259998
"2015-05-07",43.48
"2015-05-08",44.009998
"2015-05-11",43.84
"2015-05-12",43.57
"2015-05-13",43.790001
"2015-05-14",44.380001
"2015-05-15",44.150002
"2015-05-18",44.240002
"2015-05-19",44.32
"2015-05-20",44.290001
"2015-05-21",44.279999
"2015-05-22",43.93
"2015-05-26",43.330002
"2015-05-27",44.139999
"2015-05-28",43.860001
"2015-05-29",43.490002
"2015-06-01",43.790001
"2015-06-02",43.700001
"2015-06-03",43.970001
"2015-06-04",43.77
"2015-06-05",43.810001
"2015-06-08",43.099998
"2015-06-09",43.07
"2015-06-10",43.939999
"2015-06-11",44.279999
"2015-06-12",44.34
"2015-06-15",43.720001
"2015-06-16",44.639999
"2015-06-17",44.91
"2015-06-18",42.740002
"2015-06-19",41.59
"2015-06-22",41.490002
"2015-06-23",41.709999
"2015-06-24",41.200001
"2015-06-25",41.060001
"2015-06-26",40.990002
"2015-06-29",40.419998
"2015-06-30",40.299999
"2015-07-01",40.240002
"2015-07-02",40.360001
"2015-07-06",40.150002
"2015-07-07",40.16
"2015-07-08",39.77
"2015-07-09",40.18
"2015-07-10",40.360001
"2015-07-13",40.799999
"2015-07-14",40.779999
"2015-07-15",40.790001
"2015-07-16",40.959999
"2015-07-17",40.400002
"2015-07-20",39.93
"2015-07-21",39.57
"2015-07-22",39.419998
"2015-07-23",39
"2015-07-24",39
"2015-07-27",38.509998
"2015-07-28",39.279999
"2015-07-29",39.790001
"2015-07-30",39.650002
"2015-07-31",39.939999
"2015-08-03",39.709999
"2015-08-04",39.66
"2015-08-05",39.639999
"2015-08-06",39.32
"2015-08-07",39.560001
"2015-08-10",39.889999
"2015-08-11",39.169998
"2015-08-12",39.279999
"2015-08-13",39.310001
"2015-08-14",39.41
"2015-08-17",39.720001
"2015-08-18",39.830002
"2015-08-19",39.529999
"2015-08-20",38.630001
"2015-08-21",37.549999
"2015-08-24",36.080002
"2015-08-25",35.450001
"2015-08-26",36.91
"2015-08-27",36.82
"2015-08-28",37.459999
"2015-08-31",37.09
"2015-09-01",36.009998
"2015-09-02",36.75
"2015-09-03",36.900002
"2015-09-04",36.27
"2015-09-08",37.68
"2015-09-09",37.09
"2015-09-10",37.610001
"2015-09-11",37.919998
"2015-09-14",37.560001
"2015-09-15",37.990002
"2015-09-16",38.27
"2015-09-17",36.740002
"2015-09-18",36.380001
"2015-09-21",36.830002
"2015-09-22",36.189999
"2015-09-23",35.990002
"2015-09-24",36.060001
"2015-09-25",36.049999
"2015-09-28",35.439999
"2015-09-29",35.509998
"2015-09-30",36.119999
"2015-10-01",36.240002
"2015-10-02",36.889999
"2015-10-05",37.59
"2015-10-06",37.73
"2015-10-07",37.66
"2015-10-08",37.889999
"2015-10-09",38.099998
"2015-10-12",38.040001
"2015-10-13",37.82
"2015-10-14",37.259998
"2015-10-15",37.549999
"2015-10-16",37.369999
"2015-10-19",36.869999
"2015-10-20",36.860001
"2015-10-21",36.619999
"2015-10-22",37.790001
"2015-10-23",38.07
"2015-10-26",38.369999
"2015-10-27",38.34
"2015-10-28",38.880001
"2015-10-29",38.860001
"2015-10-30",38.84
"2015-11-02",39.75
"2015-11-03",40.200001
"2015-11-04",40.48
"2015-11-05",40.349998
"2015-11-06",40.619999
"2015-11-09",40.099998
"2015-11-10",39.919998
"2015-11-11",39.040001
"2015-11-12",38.630001
"2015-11-13",37.299999
"2015-11-16",38.119999
"2015-11-17",38.130001
"2015-11-18",38.700001
"2015-11-19",39.02
"2015-11-20",39.34
"2015-11-23",39.139999
"2015-11-24",39.459999
"2015-11-25",39.259998
"2015-11-27",39.18
"2015-11-30",38.970001
"2015-12-01",39.23
"2015-12-02",38.700001
"2015-12-03",37.810001
"2015-12-04",39.16
"2015-12-07",38.82
"2015-12-08",38.73
"2015-12-09",38.580002
"2015-12-10",38.189999
"2015-12-11",37.209999
"2015-12-14",37.650002
"2015-12-15",38.209999
"2015-12-16",38.91
"2015-12-17",36.93
"2015-12-18",36.349998
"2015-12-21",36.419998
"2015-12-22",36.59
"2015-12-23",36.93
"2015-12-24",37.009998
"2015-12-28",36.790001
"2015-12-29",37.040001
"2015-12-30",36.919998
"2015-12-31",36.529999
"2016-01-04",35.75
"2016-01-05",35.639999
"2016-01-06",35.82
"2016-01-07",35.040001
"2016-01-08",34.650002
"2016-01-11",34.939999
"2016-01-12",35.369999
"2016-01-13",34.080002
"2016-01-14",34.790001
"2016-01-15",34.119999
"2016-01-19",34.549999
"2016-01-20",33.939999
"2016-01-21",34.119999
"2016-01-22",34.799999
"2016-01-25",34.34
"2016-01-26",35.23
"2016-01-27",34.91
"2016-01-28",35.330002
"2016-01-29",36.310001
"2016-02-01",36.32
"2016-02-02",35.349998
"2016-02-03",35.689999
"2016-02-04",36.450001
"2016-02-05",35.700001
"2016-02-08",35.610001
"2016-02-09",35.080002
"2016-02-10",35.200001
"2016-02-11",34.84
"2016-02-12",35.540001
"2016-02-16",35.700001
"2016-02-17",36.630001
"2016-02-18",36.630001
"2016-02-19",36.779999
"2016-02-22",37.110001
"2016-02-23",36.549999
"2016-02-24",36.630001
"2016-02-25",37.290001
"2016-02-26",36.959999
"2016-02-29",36.779999
"2016-03-01",37.990002
"2016-03-02",37.759998
"2016-03-03",37.889999
"2016-03-04",37.889999
"2016-03-07",38.360001
"2016-03-08",38.150002
"2016-03-09",38.48
"2016-03-10",38.049999
"2016-03-11",38.950001
"2016-03-14",38.700001
"2016-03-15",38.740002
"2016-03-16",40.220001
"2016-03-17",40.610001
"2016-03-18",41.48
"2016-03-21",41.610001
"2016-03-22",41.380001
"2016-03-23",40.75
"2016-03-24",40.970001
"2016-03-28",40.619999
"2016-03-29",40.700001
"2016-03-30",40.970001
"2016-03-31",40.91
"2016-04-01",41.16
"2016-04-04",41.07
"2016-04-05",40.529999
"2016-04-06",40.75
"2016-04-07",39.970001
"2016-04-08",40.360001
"2016-04-11",40.389999
"2016-04-12",40.419998
"2016-04-13",41.310001
"2016-04-14",41.240002
"2016-04-15",41.02
"2016-04-18",41.240002
"2016-04-19",41.060001
"2016-04-20",41.099998
"2016-04-21",40.990002
"2016-04-22",40.700001
"2016-04-25",40.779999
"2016-04-26",40.650002
"2016-04-27",40.849998
"2016-04-28",40.330002
"2016-04-29",39.860001
"2016-05-02",40.299999
"2016-05-03",39.68
"2016-05-04",39.290001
"2016-05-05",39.23
"2016-05-06",39.41
"2016-05-09",39.360001
"2016-05-10",40.02
"2016-05-11",39.650002
"2016-05-12",39.82
"2016-05-13",39.610001
"2016-05-16",39.970001
"2016-05-17",39.599998
"2016-05-18",39.470001
"2016-05-19",38.84
"2016-05-20",39.41
"2016-05-23",39.18
"2016-05-24",39.900002
"2016-05-25",40.130001
"2016-05-26",39.950001
"2016-05-27",40.07
"2016-05-31",40.200001
"2016-06-01",40.259998
"2016-06-02",38.66
"2016-06-03",39.099998
"2016-06-06",39.439999
"2016-06-07",39.130001
"2016-06-08",39.279999
"2016-06-09",39.049999
"2016-06-10",38.740002
"2016-06-13",38.619999
"2016-06-14",38.830002
"2016-06-15",38.439999
"2016-06-16",38.639999
"2016-06-17",39.68
"2016-06-20",39.73
"2016-06-21",39.990002
"2016-06-22",40.009998
"2016-06-23",40.830002
"2016-06-24",39.23
"2016-06-27",38.48
"2016-06-28",39.130001
"2016-06-29",40.549999
"2016-06-30",40.93
"2016-07-01",40.860001
"2016-07-05",40.400002
"2016-07-06",40.529999
"2016-07-07",40.529999
"2016-07-08",40.869999
"2016-07-11",40.779999
"2016-07-12",41.419998
"2016-07-13",41.459999
"2016-07-14",41.669998
"2016-07-15",41.77
"2016-07-18",41.639999
"2016-07-19",41.080002
"2016-07-20",41.25
"2016-07-21",41.07
"2016-07-22",41.080002
"2016-07-25",41.16
"2016-07-26",40.939999
"2016-07-27",40.93
"2016-07-28",41.189999
"2016-07-29",41.040001
"2016-08-01",41.150002
"2016-08-02",40.709999
"2016-08-03",40.709999
"2016-08-04",40.900002
"2016-08-05",41.130001
"2016-08-08",41.16
"2016-08-09",41.099998
"2016-08-10",41.09
"2016-08-11",41.279999
"2016-08-12",41.09
"2016-08-15",41.389999
"2016-08-16",41.32
"2016-08-17",41.209999
"2016-08-18",41.139999
"2016-08-19",41.32
"2016-08-22",41.220001
"2016-08-23",41.5
"2016-08-24",41.07
"2016-08-25",41.099998
"2016-08-26",41.259998
"2016-08-29",41.310001
"2016-08-30",41.310001
"2016-08-31",41.220001
"2016-09-01",41.16
"2016-09-02",41.25
"2016-09-06",41.25
"2016-09-07",41.25
"2016-09-08",40.720001
"2016-09-09",40.029999
"2016-09-12",40.68
"2016-09-13",40.18
"2016-09-14",40.25
"2016-09-15",40.860001
"2016-09-16",38.919998
"2016-09-19",39.23
"2016-09-20",39.07
"2016-09-21",39.509998
"2016-09-22",39.509998
"2016-09-23",39.23
"2016-09-26",39.029999
"2016-09-27",39.299999
"2016-09-28",39.439999
"2016-09-29",39.119999
"2016-09-30",39.279999
"2016-10-03",38.990002
"2016-10-04",38.869999
"2016-10-05",39.150002
"2016-10-06",38.869999
"2016-10-07",38.709999
"2016-10-10",38.619999
"2016-10-11",38.009998
"2016-10-12",38.049999
"2016-10-13",38.029999
"2016-10-14",38.41
"2016-10-17",38.290001
"2016-10-18",38.419998
"2016-10-19",38.349998
"2016-10-20",38.09
"2016-10-21",37.93
"2016-10-24",38.27
"2016-10-25",38.360001
"2016-10-26",38.310001
"2016-10-27",38.220001
"2016-10-28",38.169998
"2016-10-31",38.419998
"2016-11-01",38.459999
"2016-11-02",38.029999
"2016-11-03",38.310001
"2016-11-04",38.279999
"2016-11-07",39.09
"2016-11-08",39.130001
"2016-11-09",39.549999
"2016-11-10",39.580002
"2016-11-11",39.450001
"2016-11-14",39.299999
"2016-11-15",39.169998
"2016-11-16",39.700001
"2016-11-17",40.25
"2016-11-18",39.860001
"2016-11-21",39.889999
"2016-11-22",40.09
"2016-11-23",40.099998
"2016-11-25",40.27
"2016-11-28",40.299999
"2016-11-29",40.549999
"2016-11-30",40.189999
"2016-12-01",38.700001
"2016-12-02",38.5
"2016-12-05",38.970001
"2016-12-06",39.470001
"2016-12-07",40.32
"2016-12-08",40.349998
"2016-12-09",40.52
"2016-12-12",40.509998
"2016-12-13",40.759998
"2016-12-14",40.880001
"2016-12-15",40.860001
"2016-12-16",39.099998
"2016-12-19",38.900002
"2016-12-20",39
"2016-12-21",38.830002
"2016-12-22",38.959999
"2016-12-23",38.779999
"2016-12-27",38.82
"2016-12-28",38.68
"2016-12-29",38.689999
"2016-12-30",38.450001
"2017-01-03",38.549999
"2017-01-04",38.740002
"2017-01-05",38.639999
"2017-01-06",38.450001
"2017-01-09",39.029999
"2017-01-10",38.66
"2017-01-11",39.110001
"2017-01-12",39.200001
"2017-01-13",39.259998
"2017-01-17",39.099998
"2017-01-18",39.189999
"2017-01-19",39.209999
"2017-01-20",39.869999
"2017-01-23",39.68
"2017-01-24",40.099998
"2017-01-25",40.150002
"2017-01-26",40.130001
"2017-01-27",40.23
"2017-01-30",40.23
"2017-01-31",40.110001
"2017-02-01",39.84
"2017-02-02",39.98
"2017-02-03",40.43
"2017-02-06",40.099998
"2017-02-07",40.07
"2017-02-08",40.02
"2017-02-09",40.23
"2017-02-10",40.790001
"2017-02-13",41.09
"2017-02-14",41.099998
"2017-02-15",41.41
"2017-02-16",41.59
"2017-02-17",42.060001
"2017-02-21",42.27
"2017-02-22",42.509998
"2017-02-23",42.959999
"2017-02-24",43.169998
"2017-02-27",42.700001
"2017-02-28",42.59
"2017-03-01",42.919998
"2017-03-02",42.889999
"2017-03-03",42.689999
"2017-03-06",42.57
"2017-03-07",42.599998
"2017-03-08",42.610001
"2017-03-09",42.439999
"2017-03-10",42.68
"2017-03-13",42.580002
"2017-03-14",42.790001
"2017-03-15",43.049999
"2017-03-16",45.73
"2017-03-17",45.66
"2017-03-20",45.23
"2017-03-21",44.84
"2017-03-22",44.790001
"2017-03-23",44.950001
"2017-03-24",44.650002
"2017-03-27",44.84
"2017-03-28",44.689999
"2017-03-29",44.52
"2017-03-30",44.68
"2017-03-31",44.610001
"2017-04-03",44.610001
"2017-04-04",44.59
"2017-04-05",44.490002
"2017-04-06",44.18
"2017-04-07",44.290001
"2017-04-10",44
"2017-04-11",44.169998
"2017-04-12",44.18
"2017-04-13",44
"2017-04-17",44.290001
"2017-04-18",44.52
"2017-04-19",44.189999
"2017-04-20",44.529999
"2017-04-21",44.43
"2017-04-24",44.84
"2017-04-25",44.720001
"2017-04-26",44.689999
"2017-04-27",44.77
"2017-04-28",44.959999
"2017-05-01",45.049999
"2017-05-02",45.130001
"2017-05-03",44.889999
"2017-05-04",45.470001
"2017-05-05",45.580002
"2017-05-08",45.560001
"2017-05-09",45.48
"2017-05-10",45.529999
"2017-05-11",45.16
"2017-05-12",45.080002
"2017-05-15",45.32
"2017-05-16",45.290001
"2017-05-17",44.23
"2017-05-18",44.169998
"2017-05-19",44.310001
"2017-05-22",44.630001
"2017-05-23",44.560001
"2017-05-24",44.830002
"2017-05-25",45.200001
"2017-05-26",45.259998
"2017-05-30",45.419998
"2017-05-31",45.389999
"2017-06-01",45.790001
"2017-06-02",45.66
"2017-06-05",45.919998
"2017-06-06",45.610001
"2017-06-07",45.400002
"2017-06-08",45.419998
"2017-06-09",45.029999
"2017-06-12",44.849998
"2017-06-13",44.98
"2017-06-14",44.810001
"2017-06-15",44.68
"2017-06-16",45.09
"2017-06-19",45.73
"2017-06-20",45.84
"2017-06-21",46.330002
"2017-06-22",50.299999
"2017-06-23",50.950001
"2017-06-26",50.860001
"2017-06-27",50.75
"2017-06-28",50.869999
"2017-06-29",50.200001
"2017-06-30",50.139999
"2017-07-03",49.360001
"2017-07-05",49.459999
"2017-07-06",48.849998
"2017-07-07",49.349998
"2017-07-10",49.619999
"2017-07-11",49.880001
"2017-07-12",50.450001
"2017-07-13",50.349998
"2017-07-14",50.560001
"2017-07-17",50.439999
"2017-07-18",50.450001
"2017-07-19",51
"2017-07-20",51.130001
"2017-07-21",50.799999
"2017-07-24",50.759998
"2017-07-25",51.169998
"2017-07-26",51.169998
"2017-07-27",50.450001
"2017-07-28",50.299999
"2017-07-31",49.93
"2017-08-01",50.16
"2017-08-02",49.77
"2017-08-03",50.23
"2017-08-04",49.959999
"2017-08-07",49.639999
"2017-08-08",49.099998
"2017-08-09",49.060001
"2017-08-10",48.099998
"2017-08-11",48.240002
"2017-08-14",48.849998
"2017-08-15",48.830002
"2017-08-16",49.25
"2017-08-17",48.549999
"2017-08-18",48.619999
"2017-08-21",48.900002
"2017-08-22",49.259998
"2017-08-23",49.07
"2017-08-24",49.189999
"2017-08-25",49.240002
"2017-08-28",49.240002
"2017-08-29",49.450001
"2017-08-30",49.799999
"2017-08-31",50.330002
"2017-09-01",50.619999
"2017-09-05",50.93
"2017-09-06",51.009998
"2017-09-07",51.73
"2017-09-08",51.580002
"2017-09-11",52.490002
"2017-09-12",52.77
"2017-09-13",52.799999
"2017-09-14",52.790001
"2017-09-15",48.740002
"2017-09-18",48.330002
"2017-09-19",48.040001
"2017-09-20",47.970001
"2017-09-21",47.970001
"2017-09-22",48.16
"2017-09-25",47.970001
"2017-09-26",47.919998
"2017-09-27",48.16
"2017-09-28",48.080002
"2017-09-29",48.349998
"2017-10-02",48.799999
"2017-10-03",48.689999
"2017-10-04",48.900002
"2017-10-05",48.91
"2017-10-06",48.400002
"2017-10-09",48.360001
"2017-10-10",48.209999
"2017-10-11",48.279999
"2017-10-12",48.23
"2017-10-13",48.610001
"2017-10-16",48.860001
"2017-10-17",49.189999
"2017-10-18",49.580002
"2017-10-19",49.349998
"2017-10-20",49.25
"2017-10-23",49.310001
"2017-10-24",49.98
"2017-10-25",49.700001
"2017-10-26",50.150002
"2017-10-27",50.880001
"2017-10-30",50.68
"2017-10-31",50.900002
"2017-11-01",50.639999
"2017-11-02",50.279999
"2017-11-03",50.18
"2017-11-06",50.400002
"2017-11-07",50.490002
"2017-11-08",50.540001
"2017-11-09",49.240002
"2017-11-10",49.32
"2017-11-13",49.400002
"2017-11-14",49.200001
"2017-11-15",48.82
"2017-11-16",49.200001
"2017-11-17",48.939999
"2017-11-20",49.02
"2017-11-21",48.630001
"2017-11-22",48.580002
"2017-11-24",49.009998
"2017-11-27",48.880001
"2017-11-28",49.009998
"2017-11-29",48.52
"2017-11-30",49.060001
"2017-12-01",49.610001
"2017-12-04",48.400002
"2017-12-05",47.990002
"2017-12-06",48.419998
"2017-12-07",48.52
"2017-12-08",49.599998
"2017-12-11",50.470001
"2017-12-12",50.389999
"2017-12-13",50.049999
"2017-12-14",50.189999
"2017-12-15",48.299999
"2017-12-18",47.709999
"2017-12-19",47.82
"2017-12-20",47.900002
"2017-12-21",47.279999
"2017-12-22",47.360001
"2017-12-26",47.43
"2017-12-27",47.380001
"2017-12-28",47.52
"2017-12-29",47.279999
"2018-01-02",46.630001
"2018-01-03",47.709999
"2018-01-04",48.18
"2018-01-05",48.470001
"2018-01-08",48.98
"2018-01-09",49.060001
"2018-01-10",48.799999
"2018-01-11",48.950001
"2018-01-12",49.509998
"2018-01-16",49.59
"2018-01-17",50.27
"2018-01-18",50.23
"2018-01-19",50.580002
"2018-01-22",50.709999
"2018-01-23",51.119999
"2018-01-24",51.450001
"2018-01-25",51.599998
"2018-01-26",52.75
"2018-01-29",51.939999
"2018-01-30",50.959999
"2018-01-31",51.59
"2018-02-01",51.630001
"2018-02-02",50.130001
"2018-02-05",48.09
"2018-02-06",49.400002
"2018-02-07",48.869999
"2018-02-08",46.84
"2018-02-09",47.73
"2018-02-12",48.150002
"2018-02-13",48.490002
"2018-02-14",49.450001
"2018-02-15",50.639999
"2018-02-16",50.709999
"2018-02-20",49.889999
"2018-02-21",49.43
"2018-02-22",49.59
"2018-02-23",50.5
"2018-02-26",51.169998
"2018-02-27",50.73
"2018-02-28",50.669998
"2018-03-01",49.709999
"2018-03-02",50.32
"2018-03-05",51.290001
"2018-03-06",51.5
"2018-03-07",51.720001
"2018-03-08",52.130001
"2018-03-09",52.970001
"2018-03-12",52.900002
"2018-03-13",52.580002
"2018-03-14",52.32
"2018-03-15",52.369999
"2018-03-16",52.27
"2018-03-19",51.950001
"2018-03-20",47.049999
"2018-03-21",47.02
"2018-03-22",45.889999
"2018-03-23",44.790001
"2018-03-26",46.48
"2018-03-27",45.380001
"2018-03-28",44.98
"2018-03-29",45.75
"2018-04-02",45.009998
"2018-04-03",44.889999
"2018-04-04",45.509998
"2018-04-05",45.959999
"2018-04-06",44.830002
"2018-04-09",44.900002
"2018-04-10",45.82
"2018-04-11",45.610001
"2018-04-12",45.880001
"2018-04-13",46.080002
"2018-04-16",46.049999
"2018-04-17",46.66
"2018-04-18",47.080002
"2018-04-19",46.82
"2018-04-20",46.23
"2018-04-23",45.799999
"2018-04-24",45.529999
"2018-04-25",45.75
"2018-04-26",45.959999
"2018-04-27",45.529999
"2018-04-30",45.669998
"2018-05-01",45.950001
"2018-05-02",45.509998
"2018-05-03",45.060001
"2018-05-04",45.709999
"2018-05-07",46.07
"2018-05-08",45.939999
"2018-05-09",46.580002
"2018-05-10",46.93
"2018-05-11",46.82
"2018-05-14",46.82
"2018-05-15",46.810001
"2018-05-16",46.73
"2018-05-17",46.540001
"2018-05-18",46.32
"2018-05-21",47.209999
"2018-05-22",46.369999
"2018-05-23",46.900002
"2018-05-24",46.459999
"2018-05-25",47
"2018-05-29",46.259998
"2018-05-30",47.049999
"2018-05-31",46.720001
"2018-06-01",47.349998
"2018-06-04",47.32
"2018-06-05",47.130001
"2018-06-06",47.75
"2018-06-07",47.68
"2018-06-08",48.18
"2018-06-11",48.189999
"2018-06-12",48.450001
"2018-06-13",48.27
"2018-06-14",45.900002
"2018-06-15",46.279999
"2018-06-18",46.52
"2018-06-19",46.27
"2018-06-20",42.82
"2018-06-21",43.099998
"2018-06-22",44.099998
"2018-06-25",44.279999
"2018-06-26",44.41
"2018-06-27",43.450001
"2018-06-28",43.84
"2018-06-29",44.060001
"2018-07-02",44.950001
"2018-07-03",44.720001
"2018-07-05",45.41
"2018-07-06",46
"2018-07-09",46.73
"2018-07-10",46.990002
"2018-07-11",47.639999
"2018-07-12",48.150002
"2018-07-13",48.630001
"2018-07-16",48.459999
"2018-07-17",48.900002
"2018-07-18",48.639999
"2018-07-19",48.439999
"2018-07-20",48.52
"2018-07-23",48.669998
"2018-07-24",48.669998
"2018-07-25",48.950001
"2018-07-26",48.869999
"2018-07-27",48.630001
"2018-07-30",47.73
"2018-07-31",47.68
"2018-08-01",47.349998
"2018-08-02",47.900002
"2018-08-03",48.470001
"2018-08-06",48.669998
"2018-08-07",48.48
"2018-08-08",48.389999
"2018-08-09",48.540001
"2018-08-10",48.32
"2018-08-13",48.009998
"2018-08-14",48.23
"2018-08-15",47.84
"2018-08-16",48.099998
"2018-08-17",48.360001
"2018-08-20",48.419998
"2018-08-21",48.41
"2018-08-22",48.799999
"2018-08-23",48.959999
"2018-08-24",49.259998
"2018-08-27",49.330002
"2018-08-28",48.639999
"2018-08-29",48.889999
"2018-08-30",48.380001
"2018-08-31",48.580002
"2018-09-04",48.580002
"2018-09-05",48.040001
"2018-09-06",47.709999
"2018-09-07",47.810001
"2018-09-10",48.860001
"2018-09-11",48.919998
"2018-09-12",49.34
"2018-09-13",48.959999
"2018-09-14",49.25
"2018-09-17",49.18
"2018-09-18",49.029999
"2018-09-19",49.43
"2018-09-20",50.43
"2018-09-21",51.099998
"2018-09-24",51.240002
"2018-09-25",51.720001
"2018-09-26",51.630001
"2018-09-27",51.689999
"2018-09-28",51.560001
"2018-10-01",51.799999
"2018-10-02",50.23
"2018-10-03",49.75
"2018-10-04",49.470001
"2018-10-05",49.349998
"2018-10-08",49.360001
"2018-10-09",48.869999
"2018-10-10",47.400002
"2018-10-11",46.779999
"2018-10-12",47.380001
"2018-10-15",47.119999
"2018-10-16",48.23
