"Index","XOM.Close"
"2014-05-02",102.010002
"2014-05-05",102.910004
"2014-05-06",102.669998
"2014-05-07",103.110001
"2014-05-08",102.32
"2014-05-09",101.949997
"2014-05-12",102.230003
"2014-05-13",102.360001
"2014-05-14",102.290001
"2014-05-15",100.779999
"2014-05-16",100.739998
"2014-05-19",100.870003
"2014-05-20",100.669998
"2014-05-21",102.029999
"2014-05-22",101.5
"2014-05-23",101.32
"2014-05-27",101.360001
"2014-05-28",101.059998
"2014-05-29",101.269997
"2014-05-30",100.529999
"2014-06-02",99.940002
"2014-06-03",100.389999
"2014-06-04",100.040001
"2014-06-05",100.550003
"2014-06-06",101.599998
"2014-06-09",101.519997
"2014-06-10",101.459999
"2014-06-11",101.949997
"2014-06-12",101.660004
"2014-06-13",102.650002
"2014-06-16",102.919998
"2014-06-17",102.419998
"2014-06-18",102.730003
"2014-06-19",102.629997
"2014-06-20",103.830002
"2014-06-23",104.379997
"2014-06-24",102.730003
"2014-06-25",102.139999
"2014-06-26",102.029999
"2014-06-27",101.209999
"2014-06-30",100.68
"2014-07-01",101.360001
"2014-07-02",101.57
"2014-07-03",102.589996
"2014-07-07",102.650002
"2014-07-08",102.830002
"2014-07-09",103.550003
"2014-07-10",102.57
"2014-07-11",101.739998
"2014-07-14",102.68
"2014-07-15",102.389999
"2014-07-16",103.769997
"2014-07-17",102.309998
"2014-07-18",102.730003
"2014-07-21",103.080002
"2014-07-22",103.540001
"2014-07-23",104.25
"2014-07-24",104.279999
"2014-07-25",103.18
"2014-07-28",104.370003
"2014-07-29",103.550003
"2014-07-30",103.25
"2014-07-31",98.940002
"2014-08-01",98.800003
"2014-08-04",100.129997
"2014-08-05",98.199997
"2014-08-06",98.980003
"2014-08-07",98.269997
"2014-08-08",99.739998
"2014-08-11",98.730003
"2014-08-12",98.489998
"2014-08-13",99.089996
"2014-08-14",99.089996
"2014-08-15",99.029999
"2014-08-18",99.519997
"2014-08-19",99.489998
"2014-08-20",99.699997
"2014-08-21",99.279999
"2014-08-22",98.5
"2014-08-25",98.75
"2014-08-26",99.639999
"2014-08-27",99.529999
"2014-08-28",99.57
"2014-08-29",99.459999
"2014-09-02",98.489998
"2014-09-03",99.110001
"2014-09-04",98.360001
"2014-09-05",99.260002
"2014-09-08",97.769997
"2014-09-09",97.389999
"2014-09-10",96.809998
"2014-09-11",97.029999
"2014-09-12",95.779999
"2014-09-15",96.290001
"2014-09-16",97.43
"2014-09-17",97.080002
"2014-09-18",96.610001
"2014-09-19",97.120003
"2014-09-22",96.540001
"2014-09-23",96.029999
"2014-09-24",95.82
"2014-09-25",94.25
"2014-09-26",95.43
"2014-09-29",94.43
"2014-09-30",94.050003
"2014-10-01",92.860001
"2014-10-02",93.300003
"2014-10-03",93.919998
"2014-10-06",94.519997
"2014-10-07",93.370003
"2014-10-08",94.610001
"2014-10-09",91.82
"2014-10-10",91.599998
"2014-10-13",90.839996
"2014-10-14",90.550003
"2014-10-15",90.220001
"2014-10-16",90.599998
"2014-10-17",91.209999
"2014-10-20",91.769997
"2014-10-21",93.650002
"2014-10-22",93.129997
"2014-10-23",94.110001
"2014-10-24",94.489998
"2014-10-27",93.709999
"2014-10-28",95.099998
"2014-10-29",94.589996
"2014-10-30",94.449997
"2014-10-31",96.709999
"2014-11-03",95.260002
"2014-11-04",94.519997
"2014-11-05",95.07
"2014-11-06",96.260002
"2014-11-07",96.589996
"2014-11-10",96.279999
"2014-11-11",96.410004
"2014-11-12",95.379997
"2014-11-13",94.660004
"2014-11-14",95.089996
"2014-11-17",95.110001
"2014-11-18",94.870003
"2014-11-19",95.610001
"2014-11-20",95.82
"2014-11-21",96.809998
"2014-11-24",95.720001
"2014-11-25",94.779999
"2014-11-26",94.480003
"2014-11-28",90.540001
"2014-12-01",92.349998
"2014-12-02",94.190002
"2014-12-03",94.949997
"2014-12-04",94.370003
"2014-12-05",93.82
"2014-12-08",91.699997
"2014-12-09",91.379997
"2014-12-10",88.669998
"2014-12-11",89.199997
"2014-12-12",86.599998
"2014-12-15",86.900002
"2014-12-16",86.410004
"2014-12-17",89.019997
"2014-12-18",91.160004
"2014-12-19",93.639999
"2014-12-22",93.330002
"2014-12-23",94.589996
"2014-12-24",93.779999
"2014-12-26",93.209999
"2014-12-29",93.07
"2014-12-30",93.019997
"2014-12-31",92.449997
"2015-01-02",92.830002
"2015-01-05",90.290001
"2015-01-06",89.809998
"2015-01-07",90.720001
"2015-01-08",92.230003
"2015-01-09",92.099998
"2015-01-12",90.330002
"2015-01-13",90
"2015-01-14",89.739998
"2015-01-15",88.959999
"2015-01-16",91.120003
"2015-01-20",91.089996
"2015-01-21",91.870003
"2015-01-22",92.870003
"2015-01-23",90.889999
"2015-01-26",91.760002
"2015-01-27",90.949997
"2015-01-28",87.949997
"2015-01-29",87.580002
"2015-01-30",87.419998
"2015-02-02",89.580002
"2015-02-03",92.25
"2015-02-04",91.459999
"2015-02-05",92.360001
"2015-02-06",91.5
"2015-02-09",91.559998
"2015-02-10",91.010002
"2015-02-11",90.599998
"2015-02-12",92.370003
"2015-02-13",93.370003
"2015-02-17",93.050003
"2015-02-18",91.010002
"2015-02-19",89.440002
"2015-02-20",89.919998
"2015-02-23",89.010002
"2015-02-24",89.419998
"2015-02-25",89.599998
"2015-02-26",88.650002
"2015-02-27",88.540001
"2015-03-02",88.040001
"2015-03-03",87.620003
"2015-03-04",87.18
"2015-03-05",86.739998
"2015-03-06",85.629997
"2015-03-09",85.160004
"2015-03-10",84.260002
"2015-03-11",84.019997
"2015-03-12",84.220001
"2015-03-13",83.870003
"2015-03-16",84.760002
"2015-03-17",84.080002
"2015-03-18",86.07
"2015-03-19",84.410004
"2015-03-20",84.540001
"2015-03-23",85.43
"2015-03-24",84.519997
"2015-03-25",84.860001
"2015-03-26",84.32
"2015-03-27",83.580002
"2015-03-30",85.629997
"2015-03-31",85
"2015-04-01",84.459999
"2015-04-02",84.300003
"2015-04-06",85.129997
"2015-04-07",85.75
"2015-04-08",84.059998
"2015-04-09",84.650002
"2015-04-10",85.559998
"2015-04-13",85.339996
"2015-04-14",86.629997
"2015-04-15",88.080002
"2015-04-16",87.730003
"2015-04-17",86.93
"2015-04-20",87.239998
"2015-04-21",86.879997
"2015-04-22",87.459999
"2015-04-23",87.540001
"2015-04-24",86.970001
"2015-04-27",87.010002
"2015-04-28",87.800003
"2015-04-29",87.870003
"2015-04-30",87.370003
"2015-05-01",88.849998
"2015-05-04",89.110001
"2015-05-05",88.610001
"2015-05-06",88.190002
"2015-05-07",87.599998
"2015-05-08",88.989998
"2015-05-11",86.779999
"2015-05-12",87.019997
"2015-05-13",86.559998
"2015-05-14",86.970001
"2015-05-15",87.349998
"2015-05-18",86.849998
"2015-05-19",86.989998
"2015-05-20",87.129997
"2015-05-21",87.209999
"2015-05-22",86.519997
"2015-05-26",85.349998
"2015-05-27",85.110001
"2015-05-28",85.110001
"2015-05-29",85.199997
"2015-06-01",85.129997
"2015-06-02",85.139999
"2015-06-03",84.949997
"2015-06-04",84.220001
"2015-06-05",84.279999
"2015-06-08",84.849998
"2015-06-09",84.580002
"2015-06-10",85.209999
"2015-06-11",85.089996
"2015-06-12",84.019997
"2015-06-15",83.720001
"2015-06-16",84.68
"2015-06-17",84.730003
"2015-06-18",85.480003
"2015-06-19",85.209999
"2015-06-22",85.169998
"2015-06-23",85.07
"2015-06-24",84.68
"2015-06-25",83.93
"2015-06-26",83.860001
"2015-06-29",82.82
"2015-06-30",83.199997
"2015-07-01",82.370003
"2015-07-02",83.139999
"2015-07-06",82.529999
"2015-07-07",82.870003
"2015-07-08",81.970001
"2015-07-09",81.599998
"2015-07-10",82.220001
"2015-07-13",82.419998
"2015-07-14",83.110001
"2015-07-15",82.760002
"2015-07-16",82.910004
"2015-07-17",82.610001
"2015-07-20",81.760002
"2015-07-21",81.660004
"2015-07-22",81.790001
"2015-07-23",81.139999
"2015-07-24",79.940002
"2015-07-27",79.260002
"2015-07-28",82.480003
"2015-07-29",83.139999
"2015-07-30",83.010002
"2015-07-31",79.209999
"2015-08-03",78.059998
"2015-08-04",77.169998
"2015-08-05",77.169998
"2015-08-06",78.089996
"2015-08-07",76.830002
"2015-08-10",78.75
"2015-08-11",77.489998
"2015-08-12",78.790001
"2015-08-13",78.650002
"2015-08-14",78.360001
"2015-08-17",78.769997
"2015-08-18",77.900002
"2015-08-19",76.230003
"2015-08-20",74.57
"2015-08-21",72.129997
"2015-08-24",68.720001
"2015-08-25",68.709999
"2015-08-26",72.5
"2015-08-27",74.849998
"2015-08-28",75.07
"2015-08-31",75.239998
"2015-09-01",72.080002
"2015-09-02",73.230003
"2015-09-03",73.790001
"2015-09-04",72.459999
"2015-09-08",73.5
"2015-09-09",72
"2015-09-10",72.519997
"2015-09-11",72.690002
"2015-09-14",72.489998
"2015-09-15",72.860001
"2015-09-16",74.300003
"2015-09-17",74.459999
"2015-09-18",72.68
"2015-09-21",73.389999
"2015-09-22",72.739998
"2015-09-23",72.300003
"2015-09-24",72.730003
"2015-09-25",73.230003
"2015-09-28",72.599998
"2015-09-29",72.970001
"2015-09-30",74.349998
"2015-10-01",74.059998
"2015-10-02",75.879997
"2015-10-05",76.809998
"2015-10-06",77.889999
"2015-10-07",79.199997
"2015-10-08",80.029999
"2015-10-09",79.260002
"2015-10-12",79.300003
"2015-10-13",79.160004
"2015-10-14",80.160004
"2015-10-15",81.480003
"2015-10-16",82.480003
"2015-10-19",80.989998
"2015-10-20",80.830002
"2015-10-21",80.209999
"2015-10-22",82.889999
"2015-10-23",82.980003
"2015-10-26",81.220001
"2015-10-27",81.089996
"2015-10-28",82.279999
"2015-10-29",82.230003
"2015-10-30",82.739998
"2015-11-02",85.279999
"2015-11-03",86.849998
"2015-11-04",85.980003
"2015-11-05",84.809998
"2015-11-06",84.470001
"2015-11-09",81.949997
"2015-11-10",82.349998
"2015-11-11",81.620003
"2015-11-12",79.410004
"2015-11-13",78.099998
"2015-11-16",80.900002
"2015-11-17",79.959999
"2015-11-18",80.739998
"2015-11-19",80.300003
"2015-11-20",79.790001
"2015-11-23",80.279999
"2015-11-24",81.879997
"2015-11-25",81.25
"2015-11-27",81.230003
"2015-11-30",81.660004
"2015-12-01",81.889999
"2015-12-02",79.550003
"2015-12-03",78.410004
"2015-12-04",78.860001
"2015-12-07",76.800003
"2015-12-08",74.629997
"2015-12-09",75.629997
"2015-12-10",75.690002
"2015-12-11",74.339996
"2015-12-14",76.029999
"2015-12-15",79.43
"2015-12-16",79.150002
"2015-12-17",77.959999
"2015-12-18",77.279999
"2015-12-21",77.260002
"2015-12-22",77.650002
"2015-12-23",80.190002
"2015-12-24",79.330002
"2015-12-28",78.739998
"2015-12-29",79.160004
"2015-12-30",78.110001
"2015-12-31",77.949997
"2016-01-04",77.459999
"2016-01-05",78.120003
"2016-01-06",77.470001
"2016-01-07",76.230003
"2016-01-08",74.690002
"2016-01-11",73.690002
"2016-01-12",75.199997
"2016-01-13",75.650002
"2016-01-14",79.120003
"2016-01-15",77.580002
"2016-01-19",76.400002
"2016-01-20",73.18
"2016-01-21",74.099998
"2016-01-22",76.57
"2016-01-25",73.980003
"2016-01-26",76.699997
"2016-01-27",75.290001
"2016-01-28",76.989998
"2016-01-29",77.849998
"2016-02-01",76.290001
"2016-02-02",74.589996
"2016-02-03",78.480003
"2016-02-04",79.830002
"2016-02-05",80.080002
"2016-02-08",81.160004
"2016-02-09",80.080002
"2016-02-10",79.349998
"2016-02-11",79.599998
"2016-02-12",81.029999
"2016-02-16",81.220001
"2016-02-17",82
"2016-02-18",82.449997
"2016-02-19",82.5
"2016-02-22",82.389999
"2016-02-23",81.230003
"2016-02-24",81.519997
"2016-02-25",82.010002
"2016-02-26",81.75
"2016-02-29",80.150002
"2016-03-01",81.279999
"2016-03-02",82.699997
"2016-03-03",82.400002
"2016-03-04",82.290001
"2016-03-07",84.459999
"2016-03-08",82.629997
"2016-03-09",82.400002
"2016-03-10",82.18
"2016-03-11",82.190002
"2016-03-14",82.410004
"2016-03-15",82.82
"2016-03-16",82.870003
"2016-03-17",84.099998
"2016-03-18",84.199997
"2016-03-21",83.620003
"2016-03-22",84.120003
"2016-03-23",83.75
"2016-03-24",83.980003
"2016-03-28",84.220001
"2016-03-29",84.529999
"2016-03-30",84.519997
"2016-03-31",83.589996
"2016-04-01",82.959999
"2016-04-04",83.160004
"2016-04-05",82.209999
"2016-04-06",83.309998
"2016-04-07",82.370003
"2016-04-08",83.209999
"2016-04-11",83.32
"2016-04-12",84.349998
"2016-04-13",84.830002
"2016-04-14",85.43
"2016-04-15",84.970001
"2016-04-18",85.779999
"2016-04-19",86.209999
"2016-04-20",86.800003
"2016-04-21",86.790001
"2016-04-22",87.529999
"2016-04-25",87.330002
"2016-04-26",87.629997
"2016-04-27",88.459999
"2016-04-28",88.029999
"2016-04-29",88.400002
"2016-05-02",89.129997
"2016-05-03",88.110001
"2016-05-04",87.940002
"2016-05-05",88.040001
"2016-05-06",88.510002
"2016-05-09",88.57
"2016-05-10",89.989998
"2016-05-11",88.809998
"2016-05-12",89.669998
"2016-05-13",88.660004
"2016-05-16",89.57
"2016-05-17",89.529999
"2016-05-18",89.349998
"2016-05-19",90.110001
"2016-05-20",89.739998
"2016-05-23",89.599998
"2016-05-24",89.669998
"2016-05-25",90.260002
"2016-05-26",89.800003
"2016-05-27",90.010002
"2016-05-31",89.019997
"2016-06-01",89.239998
"2016-06-02",88.529999
"2016-06-03",88.370003
"2016-06-06",89.339996
"2016-06-07",90.709999
"2016-06-08",90.790001
"2016-06-09",90.669998
"2016-06-10",89.980003
"2016-06-13",90.589996
"2016-06-14",90.43
"2016-06-15",90.160004
"2016-06-16",91.220001
"2016-06-17",90.720001
"2016-06-20",91.120003
"2016-06-21",91.529999
"2016-06-22",91.169998
"2016-06-23",91.800003
"2016-06-24",89.389999
"2016-06-27",88.860001
"2016-06-28",90.910004
"2016-06-29",92.459999
"2016-06-30",93.739998
"2016-07-01",93.839996
"2016-07-05",93.019997
"2016-07-06",94.089996
"2016-07-07",92.959999
"2016-07-08",93.540001
"2016-07-11",93.889999
"2016-07-12",94.949997
"2016-07-13",94.879997
"2016-07-14",94.949997
"2016-07-15",95.120003
"2016-07-18",94.82
"2016-07-19",94.470001
"2016-07-20",93.93
"2016-07-21",93.849998
"2016-07-22",94.010002
"2016-07-25",92.199997
"2016-07-26",91.529999
"2016-07-27",90.910004
"2016-07-28",90.199997
"2016-07-29",88.949997
"2016-08-01",85.860001
"2016-08-02",87.040001
"2016-08-03",87.489998
"2016-08-04",87.480003
"2016-08-05",87.559998
"2016-08-08",88.589996
"2016-08-09",88.699997
"2016-08-10",86.410004
"2016-08-11",86.720001
"2016-08-12",87.849998
"2016-08-15",87.809998
"2016-08-16",87.919998
"2016-08-17",88.110001
"2016-08-18",88.910004
"2016-08-19",87.800003
"2016-08-22",87.989998
"2016-08-23",87.720001
"2016-08-24",88.019997
"2016-08-25",87.459999
"2016-08-26",87.269997
"2016-08-29",87.839996
"2016-08-30",87.519997
"2016-08-31",87.139999
"2016-09-01",86.839996
"2016-09-02",87.419998
"2016-09-06",88.57
"2016-09-07",88.239998
"2016-09-08",89.050003
"2016-09-09",86.839996
"2016-09-12",87.290001
"2016-09-13",85.209999
"2016-09-14",84.599998
"2016-09-15",85.080002
"2016-09-16",84.029999
"2016-09-19",83.830002
"2016-09-20",82.540001
"2016-09-21",83.300003
"2016-09-22",83.540001
"2016-09-23",83.449997
"2016-09-26",83.059998
"2016-09-27",83.239998
"2016-09-28",86.900002
"2016-09-29",86.459999
"2016-09-30",87.279999
"2016-10-03",87.050003
"2016-10-04",86.25
"2016-10-05",87
"2016-10-06",87.040001
"2016-10-07",86.739998
"2016-10-10",88.440002
"2016-10-11",87.739998
"2016-10-12",87.129997
"2016-10-13",86.559998
"2016-10-14",86.540001
"2016-10-17",86.540001
"2016-10-18",86.769997
"2016-10-19",87.169998
"2016-10-20",87.209999
"2016-10-21",86.620003
"2016-10-24",86.910004
"2016-10-25",86.720001
"2016-10-26",87.089996
"2016-10-27",86.919998
"2016-10-28",84.779999
"2016-10-31",83.32
"2016-11-01",83.650002
"2016-11-02",83.449997
"2016-11-03",83.660004
"2016-11-04",83.57
"2016-11-07",85.449997
"2016-11-08",85.309998
"2016-11-09",86.25
"2016-11-10",87.050003
"2016-11-11",85.669998
"2016-11-14",85.279999
"2016-11-15",86.82
"2016-11-16",85.75
"2016-11-17",85.230003
"2016-11-18",85.279999
"2016-11-21",86.489998
"2016-11-22",86.68
"2016-11-23",86.919998
"2016-11-25",87.120003
"2016-11-28",86.470001
"2016-11-29",85.900002
"2016-11-30",87.300003
"2016-12-01",87.239998
"2016-12-02",87.040001
"2016-12-05",87.480003
"2016-12-06",87.559998
"2016-12-07",88.07
"2016-12-08",88.32
"2016-12-09",89
"2016-12-12",90.980003
"2016-12-13",92.580002
"2016-12-14",90.580002
"2016-12-15",90.889999
"2016-12-16",91.18
"2016-12-19",90.419998
"2016-12-20",90.43
"2016-12-21",90.279999
"2016-12-22",90.870003
"2016-12-23",90.709999
"2016-12-27",90.75
"2016-12-28",90.300003
"2016-12-29",90.349998
"2016-12-30",90.260002
"2017-01-03",90.889999
"2017-01-04",89.889999
"2017-01-05",88.550003
"2017-01-06",88.5
"2017-01-09",87.040001
"2017-01-10",85.93
"2017-01-11",86.809998
"2017-01-12",86.339996
"2017-01-13",86.349998
"2017-01-17",87.360001
"2017-01-18",86.279999
"2017-01-19",84.730003
"2017-01-20",85.889999
"2017-01-23",84.970001
"2017-01-24",85.089996
"2017-01-25",85.339996
"2017-01-26",85.599998
"2017-01-27",85.510002
"2017-01-30",84.860001
"2017-01-31",83.889999
"2017-02-01",82.940002
"2017-02-02",83.449997
"2017-02-03",83.540001
"2017-02-06",83.309998
"2017-02-07",82.769997
"2017-02-08",81.480003
"2017-02-09",81.839996
"2017-02-10",82.519997
"2017-02-13",83
"2017-02-14",82.82
"2017-02-15",83.160004
"2017-02-16",82.300003
"2017-02-17",81.760002
"2017-02-21",81.889999
"2017-02-22",80.93
"2017-02-23",81.779999
"2017-02-24",81.080002
"2017-02-27",81.540001
"2017-02-28",81.32
"2017-03-01",83.019997
"2017-03-02",83.300003
"2017-03-03",82.459999
"2017-03-06",82.830002
"2017-03-07",82.519997
"2017-03-08",81.029999
"2017-03-09",81.669998
"2017-03-10",81.610001
"2017-03-13",81.419998
"2017-03-14",80.989998
"2017-03-15",82
"2017-03-16",82.07
"2017-03-17",82
"2017-03-20",82
"2017-03-21",81.830002
"2017-03-22",81.760002
"2017-03-23",81.860001
"2017-03-24",81.230003
"2017-03-27",81.25
"2017-03-28",81.839996
"2017-03-29",82.019997
"2017-03-30",83.699997
"2017-03-31",82.010002
"2017-04-03",82.07
"2017-04-04",82.370003
"2017-04-05",82.529999
"2017-04-06",83.010002
"2017-04-07",82.760002
"2017-04-10",83.129997
"2017-04-11",82.839996
"2017-04-12",82.970001
"2017-04-13",81.690002
"2017-04-17",81.580002
"2017-04-18",81.050003
"2017-04-19",80.489998
"2017-04-20",81.010002
"2017-04-21",80.690002
"2017-04-24",81.110001
"2017-04-25",81.730003
"2017-04-26",81.400002
"2017-04-27",81.260002
"2017-04-28",81.650002
"2017-05-01",82.059998
"2017-05-02",82.050003
"2017-05-03",82.699997
"2017-05-04",81.639999
"2017-05-05",82.019997
"2017-05-08",82.889999
"2017-05-09",82.309998
"2017-05-10",81.910004
"2017-05-11",82.610001
"2017-05-12",82.550003
"2017-05-15",82.800003
"2017-05-16",82.550003
"2017-05-17",81.989998
"2017-05-18",81.75
"2017-05-19",81.93
"2017-05-22",82.290001
"2017-05-23",82.580002
"2017-05-24",82.290001
"2017-05-25",81.75
"2017-05-26",81.550003
"2017-05-30",81.099998
"2017-05-31",80.5
"2017-06-01",80.699997
"2017-06-02",79.5
"2017-06-05",80.120003
"2017-06-06",81.209999
"2017-06-07",80.910004
"2017-06-08",80.620003
"2017-06-09",82.129997
"2017-06-12",82.93
"2017-06-13",82.959999
"2017-06-14",82.07
"2017-06-15",82.260002
"2017-06-16",83.489998
"2017-06-19",82.760002
"2017-06-20",82.309998
"2017-06-21",81.440002
"2017-06-22",81.080002
"2017-06-23",81.610001
"2017-06-26",81.239998
"2017-06-27",81.110001
"2017-06-28",81.529999
"2017-06-29",80.699997
"2017-06-30",80.730003
"2017-07-03",82.099998
"2017-07-05",80.849998
"2017-07-06",80.120003
"2017-07-07",80.220001
"2017-07-10",80.160004
"2017-07-11",80.599998
"2017-07-12",80.959999
"2017-07-13",80.970001
"2017-07-14",81.279999
"2017-07-17",80.860001
"2017-07-18",80.599998
"2017-07-19",80.849998
"2017-07-20",80.860001
"2017-07-21",80.120003
"2017-07-24",79.870003
"2017-07-25",80.269997
"2017-07-26",80.370003
"2017-07-27",80.830002
"2017-07-28",79.599998
"2017-07-31",80.040001
"2017-08-01",80.169998
"2017-08-02",80.599998
"2017-08-03",80.489998
"2017-08-04",80.209999
"2017-08-07",80.160004
"2017-08-08",79.959999
"2017-08-09",80.209999
"2017-08-10",78.970001
"2017-08-11",78.209999
"2017-08-14",78.230003
"2017-08-15",78.040001
"2017-08-16",77.470001
"2017-08-17",76.260002
"2017-08-18",76.639999
"2017-08-21",76.379997
"2017-08-22",76.739998
"2017-08-23",76.610001
"2017-08-24",76.330002
"2017-08-25",76.720001
"2017-08-28",76.470001
"2017-08-29",76.449997
"2017-08-30",76.099998
"2017-08-31",76.330002
"2017-09-01",76.57
"2017-09-05",77.18
"2017-09-06",78.779999
"2017-09-07",79.029999
"2017-09-08",78.82
"2017-09-11",79.25
"2017-09-12",79.5
"2017-09-13",79.769997
"2017-09-14",80.089996
"2017-09-15",80.07
"2017-09-18",80.089996
"2017-09-19",80.220001
"2017-09-20",80.550003
"2017-09-21",79.889999
"2017-09-22",79.919998
"2017-09-25",80.980003
"2017-09-26",80.889999
"2017-09-27",81.43
"2017-09-28",82.190002
"2017-09-29",81.980003
"2017-10-02",81.629997
"2017-10-03",81.760002
"2017-10-04",81.790001
"2017-10-05",82.019997
"2017-10-06",81.709999
"2017-10-09",82.029999
"2017-10-10",82.260002
"2017-10-11",82.599998
"2017-10-12",82.43
"2017-10-13",82.410004
"2017-10-16",82.809998
"2017-10-17",82.959999
"2017-10-18",82.760002
"2017-10-19",82.739998
"2017-10-20",83.110001
"2017-10-23",83.239998
"2017-10-24",83.470001
"2017-10-25",83.169998
"2017-10-26",83.470001
"2017-10-27",83.709999
"2017-10-30",83.540001
"2017-10-31",83.349998
"2017-11-01",83.870003
"2017-11-02",83.529999
"2017-11-03",83.18
"2017-11-06",83.75
"2017-11-07",83.580002
"2017-11-08",83.470001
"2017-11-09",83.970001
"2017-11-10",82.940002
"2017-11-13",82.889999
"2017-11-14",82.239998
"2017-11-15",81.209999
"2017-11-16",80.559998
"2017-11-17",80.239998
"2017-11-20",80.550003
"2017-11-21",80.870003
"2017-11-22",81.099998
"2017-11-24",81.419998
"2017-11-27",81.110001
"2017-11-28",81.669998
"2017-11-29",82.269997
"2017-11-30",83.290001
"2017-12-01",83.459999
"2017-12-04",83.57
"2017-12-05",82.889999
"2017-12-06",82.279999
"2017-12-07",82.550003
"2017-12-08",82.660004
"2017-12-11",83.029999
"2017-12-12",82.760002
"2017-12-13",83.120003
"2017-12-14",82.900002
"2017-12-15",83.029999
"2017-12-18",82.940002
"2017-12-19",82.440002
"2017-12-20",82.870003
"2017-12-21",83.849998
"2017-12-22",83.970001
"2017-12-26",83.980003
"2017-12-27",83.900002
"2017-12-28",84.019997
"2017-12-29",83.639999
"2018-01-02",85.029999
"2018-01-03",86.699997
"2018-01-04",86.82
"2018-01-05",86.75
"2018-01-08",87.139999
"2018-01-09",86.769997
"2018-01-10",86.080002
"2018-01-11",86.93
"2018-01-12",87.519997
"2018-01-16",86.970001
"2018-01-17",88
"2018-01-18",87.43
"2018-01-19",87.150002
"2018-01-22",88.25
"2018-01-23",88.300003
"2018-01-24",88.529999
"2018-01-25",88.370003
"2018-01-26",89
"2018-01-29",88.010002
"2018-01-30",86.779999
"2018-01-31",87.300003
"2018-02-01",89.07
"2018-02-02",84.529999
"2018-02-05",79.720001
"2018-02-06",78.349998
"2018-02-07",76.940002
"2018-02-08",76.07
"2018-02-09",75.779999
"2018-02-12",76.419998
"2018-02-13",76.300003
"2018-02-14",76.459999
"2018-02-15",76.209999
"2018-02-16",76.540001
"2018-02-20",75.75
"2018-02-21",74.889999
"2018-02-22",75.860001
"2018-02-23",77.529999
"2018-02-26",78.839996
"2018-02-27",77.5
"2018-02-28",75.739998
"2018-03-01",75.199997
"2018-03-02",75.550003
"2018-03-05",76.269997
"2018-03-06",76.18
"2018-03-07",74.260002
"2018-03-08",74.120003
"2018-03-09",74.559998
"2018-03-12",75.239998
"2018-03-13",74.529999
"2018-03-14",73.599998
"2018-03-15",74.419998
"2018-03-16",75.120003
"2018-03-19",74.150002
"2018-03-20",73.989998
"2018-03-21",75.040001
"2018-03-22",73.5
"2018-03-23",72.889999
"2018-03-26",74
"2018-03-27",73.699997
"2018-03-28",72.809998
"2018-03-29",74.610001
"2018-04-02",73.220001
"2018-04-03",75.019997
"2018-04-04",74.870003
"2018-04-05",76.019997
"2018-04-06",74.870003
"2018-04-09",74.870003
"2018-04-10",77.07
"2018-04-11",77.43
"2018-04-12",77.220001
"2018-04-13",77.839996
"2018-04-16",78.540001
"2018-04-17",78.330002
"2018-04-18",79.220001
"2018-04-19",79.419998
"2018-04-20",79
"2018-04-23",79.57
"2018-04-24",78.349998
"2018-04-25",79.5
"2018-04-26",80.860001
"2018-04-27",77.790001
"2018-04-30",77.75
"2018-05-01",76.949997
"2018-05-02",76.800003
"2018-05-03",76.540001
"2018-05-04",76.900002
"2018-05-07",77.739998
"2018-05-08",78.089996
"2018-05-09",79.93
"2018-05-10",81.720001
"2018-05-11",81.279999
"2018-05-14",81.830002
"2018-05-15",81.790001
"2018-05-16",82.019997
"2018-05-17",81.879997
"2018-05-18",81.300003
"2018-05-21",82.279999
"2018-05-22",81.639999
"2018-05-23",82.150002
"2018-05-24",80.269997
"2018-05-25",78.709999
"2018-05-29",78.419998
"2018-05-30",81.5
"2018-05-31",81.239998
"2018-06-01",81.830002
"2018-06-04",80.970001
"2018-06-05",80.68
"2018-06-06",82.059998
"2018-06-07",82.879997
"2018-06-08",83.599998
"2018-06-11",83.099998
"2018-06-12",82.419998
"2018-06-13",81.510002
"2018-06-14",81.889999
"2018-06-15",80.660004
"2018-06-18",80.82
"2018-06-19",80.699997
"2018-06-20",80.449997
"2018-06-21",79.690002
"2018-06-22",81.379997
"2018-06-25",79.739998
"2018-06-26",80.639999
"2018-06-27",81.709999
"2018-06-28",81.970001
"2018-06-29",82.730003
"2018-07-02",81.760002
"2018-07-03",82.239998
"2018-07-05",82.309998
"2018-07-06",82.330002
"2018-07-09",82.900002
"2018-07-10",83.660004
"2018-07-11",82.589996
"2018-07-12",82.690002
"2018-07-13",83.309998
"2018-07-16",82.489998
"2018-07-17",82.309998
"2018-07-18",82.220001
"2018-07-19",82.010002
"2018-07-20",81.400002
"2018-07-23",81.400002
"2018-07-24",83.010002
"2018-07-25",83.589996
"2018-07-26",84.239998
"2018-07-27",81.919998
"2018-07-30",81.739998
"2018-07-31",81.510002
"2018-08-01",80.389999
"2018-08-02",79.910004
"2018-08-03",80.199997
"2018-08-06",80.18
"2018-08-07",81.269997
"2018-08-08",80.730003
"2018-08-09",80.32
"2018-08-10",79.419998
"2018-08-13",78.559998
"2018-08-14",78.309998
"2018-08-15",76.940002
"2018-08-16",78
"2018-08-17",78.260002
"2018-08-20",78.809998
"2018-08-21",78.830002
"2018-08-22",79.959999
"2018-08-23",79.080002
"2018-08-24",79.620003
