"Index","HD.Close"
"2018-09-11",213.850006
"2018-09-12",211.979996
"2018-09-13",209.449997
"2018-09-14",209.070007
"2018-09-17",208.399994
"2018-09-18",211.020004
"2018-09-19",211.679993
"2018-09-20",211.059998
"2018-09-21",212.389999
"2018-09-24",207.990005
"2018-09-25",207.460007
"2018-09-26",207.520004
"2018-09-27",206.839996
"2018-09-28",207.149994
"2018-10-01",207.600006
"2018-10-02",204.75
"2018-10-03",203.740005
"2018-10-04",198.850006
"2018-10-05",196.380005
"2018-10-08",198.410004
"2018-10-09",195.75
"2018-10-10",193.699997
"2018-10-11",189.740005
"2018-10-12",192.470001
"2018-10-15",191.169998
"2018-10-16",193.580002
"2018-10-17",185.169998
"2018-10-18",180.440002
"2018-10-19",179.850006
"2018-10-22",178.75
"2018-10-23",178.529999
"2018-10-24",176.970001
"2018-10-25",179.070007
"2018-10-26",172.229996
"2018-10-29",173.199997
"2018-10-30",176.240005
"2018-10-31",175.880005
"2018-11-01",180.460007
"2018-11-02",179.929993
"2018-11-05",182.190002
"2018-11-06",182.009995
"2018-11-07",187.229996
"2018-11-08",188
"2018-11-09",185.990005
"2018-11-12",179.429993
"2018-11-13",179
"2018-11-14",179.899994
"2018-11-15",177.360001
"2018-11-16",177.020004
"2018-11-19",173.589996
"2018-11-20",169.050003
"2018-11-21",169.300003
"2018-11-23",168.850006
"2018-11-26",169.820007
"2018-11-27",173.220001
"2018-11-28",177.429993
"2018-11-29",175.660004
"2018-11-30",180.320007
"2018-12-03",181.740005
"2018-12-04",175.300003
"2018-12-06",175.960007
"2018-12-07",172.789993
"2018-12-10",171.690002
"2018-12-11",172.210007
"2018-12-12",174.210007
"2018-12-13",173.869995
"2018-12-14",172.289993
"2018-12-17",167.970001
"2018-12-18",170.039993
"2018-12-19",167.559998
"2018-12-20",164.160004
"2018-12-21",160.479996
"2018-12-24",158.139999
"2018-12-26",168.279999
"2018-12-27",170.320007
"2018-12-28",170.220001
"2018-12-31",171.820007
"2019-01-02",172.410004
"2019-01-03",168.610001
"2019-01-04",173.619995
"2019-01-07",177.039993
"2019-01-08",177.889999
"2019-01-09",179.729996
"2019-01-10",179.059998
"2019-01-11",179.410004
"2019-01-14",178.809998
"2019-01-15",176.470001
"2019-01-16",177.039993
"2019-01-17",174.869995
"2019-01-18",179.580002
"2019-01-22",177.110001
"2019-01-23",176.889999
"2019-01-24",177.289993
"2019-01-25",180.399994
"2019-01-28",179.830002
"2019-01-29",179.690002
"2019-01-30",182.179993
"2019-01-31",183.529999
"2019-02-01",184.369995
"2019-02-04",186.429993
"2019-02-05",186.389999
"2019-02-06",184.720001
"2019-02-07",184.070007
"2019-02-08",184.539993
"2019-02-11",182.919998
"2019-02-12",185.520004
"2019-02-13",188.410004
"2019-02-14",187.710007
"2019-02-15",192.389999
"2019-02-19",192.330002
"2019-02-20",191.850006
"2019-02-21",191.820007
"2019-02-22",192.389999
"2019-02-25",189.979996
"2019-02-26",188.300003
"2019-02-27",183.669998
"2019-02-28",185.139999
"2019-03-01",185.169998
"2019-03-04",183.809998
"2019-03-05",184
"2019-03-06",184.449997
"2019-03-07",182.509995
"2019-03-08",181.229996
"2019-03-11",182.440002
"2019-03-12",184
"2019-03-13",181.139999
"2019-03-14",181.610001
"2019-03-15",182.229996
"2019-03-18",183.419998
"2019-03-19",184.130005
"2019-03-20",186.100006
"2019-03-21",189.970001
"2019-03-22",188.75
"2019-03-25",189.679993
"2019-03-26",189.339996
"2019-03-27",189.25
"2019-03-28",190.059998
"2019-03-29",191.889999
"2019-04-01",195.639999
"2019-04-02",194.309998
"2019-04-03",198.610001
"2019-04-04",200.449997
"2019-04-05",202.059998
"2019-04-08",203.550003
"2019-04-09",200.899994
"2019-04-10",199.429993
"2019-04-11",201.479996
"2019-04-12",203.850006
"2019-04-15",204.860001
"2019-04-16",204.470001
"2019-04-17",206.550003
"2019-04-18",205.660004
"2019-04-22",204.779999
"2019-04-23",206.050003
"2019-04-24",206.720001
"2019-04-25",206.5
"2019-04-26",203.610001
"2019-04-29",202.160004
"2019-04-30",203.699997
"2019-05-01",198.800003
"2019-05-02",201.009995
"2019-05-03",200.559998
"2019-05-06",199.630005
"2019-05-07",194.770004
"2019-05-08",195.169998
"2019-05-09",194.580002
"2019-05-10",194.580002
"2019-05-13",190.339996
"2019-05-14",191.619995
"2019-05-15",191.759995
"2019-05-16",192.380005
"2019-05-17",192.580002
"2019-05-20",190.949997
"2019-05-21",191.449997
"2019-05-22",188.910004
"2019-05-23",192
"2019-05-24",193.589996
"2019-05-28",191.550003
"2019-05-29",189.990005
"2019-05-30",191.080002
"2019-05-31",189.850006
"2019-06-03",189.570007
"2019-06-04",195.25
"2019-06-05",196.690002
"2019-06-06",197.169998
"2019-06-07",197.300003
"2019-06-10",198.050003
"2019-06-11",198.009995
"2019-06-12",198.940002
"2019-06-13",202.350006
"2019-06-14",205.770004
"2019-06-17",206.979996
"2019-06-18",207.479996
"2019-06-19",207.940002
"2019-06-20",211.25
"2019-06-21",209.389999
"2019-06-24",205.5
"2019-06-25",204.740005
"2019-06-26",206.419998
"2019-06-27",207.020004
"2019-06-28",207.970001
"2019-07-01",210.279999
"2019-07-02",210.139999
"2019-07-03",212.100006
"2019-07-05",211.460007
"2019-07-08",212.910004
"2019-07-09",212
"2019-07-10",210.75
"2019-07-11",214.039993
"2019-07-12",218.229996
"2019-07-15",218.699997
"2019-07-16",217.259995
"2019-07-17",215.610001
"2019-07-18",214.440002
"2019-07-19",213.039993
"2019-07-22",211.270004
"2019-07-23",213.080002
"2019-07-24",214.710007
"2019-07-25",215.550003
"2019-07-26",216.910004
"2019-07-29",218.039993
"2019-07-30",217.360001
"2019-07-31",213.690002
"2019-08-01",212.830002
"2019-08-02",212.149994
"2019-08-05",204.940002
"2019-08-06",208.800003
"2019-08-07",207.910004
"2019-08-08",211.570007
"2019-08-09",210.020004
"2019-08-12",207.009995
"2019-08-13",208.330002
"2019-08-14",201.589996
"2019-08-15",201.789993
"2019-08-16",203.649994
"2019-08-19",207.949997
"2019-08-20",217.089996
"2019-08-21",220.399994
"2019-08-22",221.020004
"2019-08-23",217.470001
"2019-08-26",218.649994
"2019-08-27",218.210007
"2019-08-28",221.949997
"2019-08-29",227.320007
"2019-08-30",227.910004
"2019-09-03",224.070007
"2019-09-04",224.149994
"2019-09-05",228.149994
"2019-09-06",231.130005
"2019-09-09",232.869995
"2019-09-10",233
"2019-09-11",232.660004
"2019-09-12",233.800003
"2019-09-13",233.979996
"2019-09-16",230.990005
"2019-09-17",230.210007
"2019-09-18",230.830002
"2019-09-19",228.119995
"2019-09-20",224.669998
"2019-09-23",226.25
"2019-09-24",225.410004
"2019-09-25",228.100006
"2019-09-26",229.789993
"2019-09-27",229.860001
"2019-09-30",232.020004
"2019-10-01",231.080002
"2019-10-02",225.550003
"2019-10-03",226.809998
"2019-10-04",227.929993
"2019-10-07",226.740005
"2019-10-08",226.669998
"2019-10-09",228.940002
"2019-10-10",231.610001
"2019-10-11",234.660004
"2019-10-14",234.179993
"2019-10-15",235.619995
"2019-10-16",235.899994
"2019-10-17",236.770004
"2019-10-18",237.929993
"2019-10-21",236.699997
"2019-10-22",237.199997
"2019-10-23",234.669998
"2019-10-24",233.889999
"2019-10-25",234.380005
"2019-10-28",236.800003
"2019-10-29",234.139999
"2019-10-30",236.240005
"2019-10-31",234.580002
"2019-11-01",237.339996
"2019-11-04",234.919998
"2019-11-05",232.199997
"2019-11-06",234.009995
"2019-11-07",232.940002
"2019-11-08",232.839996
"2019-11-11",231.800003
"2019-11-12",233.119995
"2019-11-13",234.800003
"2019-11-14",236.550003
"2019-11-15",237.289993
"2019-11-18",238.850006
"2019-11-19",225.860001
"2019-11-20",220.899994
"2019-11-21",218.539993
"2019-11-22",218.029999
"2019-11-25",218.399994
"2019-11-26",220.759995
"2019-11-27",223
"2019-11-29",220.509995
"2019-12-02",217.619995
"2019-12-03",214
"2019-12-04",214.100006
"2019-12-05",213
"2019-12-06",214.279999
"2019-12-09",216.529999
"2019-12-10",215.899994
"2019-12-11",212
"2019-12-12",212.039993
"2019-12-13",214.080002
"2019-12-16",215.529999
"2019-12-17",217.720001
"2019-12-18",218
"2019-12-19",220.220001
"2019-12-20",221.190002
"2019-12-23",219.210007
"2019-12-24",220.669998
"2019-12-26",220.820007
"2019-12-27",219.970001
"2019-12-30",217.309998
"2019-12-31",218.380005
"2020-01-02",219.660004
"2020-01-03",218.929993
"2020-01-06",219.960007
"2020-01-07",218.520004
"2020-01-08",221.789993
"2020-01-09",225.190002
"2020-01-10",224.220001
"2020-01-13",223.339996
"2020-01-14",222.809998
"2020-01-15",224.589996
"2020-01-16",228.820007
"2020-01-17",231.910004
"2020-01-21",232.949997
"2020-01-22",232.899994
"2020-01-23",233.649994
"2020-01-24",232
"2020-01-27",231.190002
"2020-01-28",233.860001
"2020-01-29",234.020004
"2020-01-30",232.789993
"2020-01-31",228.100006
"2020-02-03",231.539993
"2020-02-04",235
"2020-02-05",238.110001
"2020-02-06",238.839996
"2020-02-07",237.300003
"2020-02-10",240.610001
"2020-02-11",241.639999
"2020-02-12",241.589996
"2020-02-13",242.360001
"2020-02-14",245.029999
"2020-02-18",243.940002
"2020-02-19",243.639999
"2020-02-20",247.020004
"2020-02-21",245.339996
"2020-02-24",239.699997
"2020-02-25",237.380005
"2020-02-26",235.279999
"2020-02-27",224.729996
"2020-02-28",217.839996
"2020-03-02",229.940002
"2020-03-03",227.940002
"2020-03-04",241.080002
"2020-03-05",234.809998
"2020-03-06",228.509995
"2020-03-09",210.460007
"2020-03-10",225.699997
"2020-03-11",212.889999
"2020-03-12",190.589996
"2020-03-13",205.669998
"2020-03-16",164.960007
"2020-03-17",173.639999
"2020-03-18",155.630005
"2020-03-19",161.130005
"2020-03-20",152.149994
"2020-03-23",162.389999
"2020-03-24",184.720001
"2020-03-25",181.759995
"2020-03-26",195.210007
"2020-03-27",190.550003
"2020-03-30",196.100006
"2020-03-31",186.710007
"2020-04-01",178.630005
"2020-04-02",181.309998
"2020-04-03",178.699997
"2020-04-06",191.330002
"2020-04-07",192.289993
"2020-04-08",194.820007
"2020-04-09",201.529999
"2020-04-13",198.789993
"2020-04-14",207.169998
"2020-04-15",198.479996
"2020-04-16",199.850006
"2020-04-17",209.419998
"2020-04-20",206.050003
"2020-04-21",200.610001
"2020-04-22",204.169998
"2020-04-23",202.320007
"2020-04-24",212.179993
"2020-04-27",217.759995
"2020-04-28",217.630005
"2020-04-29",221.809998
"2020-04-30",219.830002
"2020-05-01",218.570007
"2020-05-04",221.839996
"2020-05-05",225.610001
"2020-05-06",223.919998
"2020-05-07",229.449997
"2020-05-08",234.429993
"2020-05-11",236.559998
"2020-05-12",232.899994
"2020-05-13",230.100006
"2020-05-14",234.479996
"2020-05-15",239.330002
"2020-05-18",245.350006
"2020-05-19",238.100006
"2020-05-20",238.190002
"2020-05-21",240.880005
"2020-05-22",241.880005
"2020-05-26",242.479996
"2020-05-27",247.360001
"2020-05-28",245.139999
"2020-05-29",248.479996
"2020-06-01",247.289993
"2020-06-02",252.710007
"2020-06-03",251
"2020-06-04",248.949997
"2020-06-05",254.899994
"2020-06-08",256.769989
"2020-06-09",256.76001
"2020-06-10",254.449997
"2020-06-11",239.470001
"2020-06-12",242.449997
"2020-06-15",241.360001
"2020-06-16",249.949997
"2020-06-17",250.850006
"2020-06-18",249.210007
"2020-06-19",246.649994
"2020-06-22",249.160004
"2020-06-23",250.309998
"2020-06-24",246.130005
"2020-06-25",245.380005
"2020-06-26",241.009995
"2020-06-29",246.119995
"2020-06-30",250.509995
"2020-07-01",248.149994
"2020-07-02",248.5
"2020-07-06",249.550003
"2020-07-07",247.350006
"2020-07-08",249.169998
"2020-07-09",247.960007
"2020-07-10",250.110001
"2020-07-13",249.619995
"2020-07-14",257.790009
"2020-07-15",257.799988
"2020-07-16",258.079987
"2020-07-17",260.380005
"2020-07-20",260.170013
"2020-07-21",262.420013
"2020-07-22",265.170013
"2020-07-23",263.809998
"2020-07-24",265.309998
"2020-07-27",267.420013
"2020-07-28",265.279999
"2020-07-29",264.660004
"2020-07-30",266.309998
"2020-07-31",265.48999
"2020-08-03",266.179993
"2020-08-04",267.869995
"2020-08-05",267.480011
"2020-08-06",269.369995
"2020-08-07",271.640015
"2020-08-10",274.730011
"2020-08-11",274.920013
"2020-08-12",281.579987
"2020-08-13",281.660004
"2020-08-14",280.549988
"2020-08-17",288.23999
"2020-08-18",285
"2020-08-19",282.859985
"2020-08-20",280.679993
"2020-08-21",283.230011
"2020-08-24",286.75
"2020-08-25",286.130005
"2020-08-26",291.929993
"2020-08-27",288.630005
"2020-08-28",286.290009
"2020-08-31",285.040009
"2020-09-01",285.940002
"2020-09-02",287.200012
"2020-09-03",274.630005
"2020-09-04",269.660004
"2020-09-08",269.26001
"2020-09-09",277.040009
"2020-09-10",272.700012
"2020-09-11",276.329987
"2020-09-14",280.649994
"2020-09-15",285.579987
"2020-09-16",281.630005
"2020-09-17",279.959991
"2020-09-18",275.190002
"2020-09-21",272.350006
"2020-09-22",273.309998
"2020-09-23",266.549988
"2020-09-24",265.700012
"2020-09-25",268.549988
"2020-09-28",272.329987
"2020-09-29",272.109985
"2020-09-30",277.709991
"2020-10-01",277.619995
"2020-10-02",279.309998
"2020-10-05",282.100006
"2020-10-06",276.470001
"2020-10-07",282.790009
"2020-10-08",284.519989
"2020-10-09",285.920013
"2020-10-12",286.910004
"2020-10-13",290.359985
"2020-10-14",287.089996
"2020-10-15",287.540009
"2020-10-16",287.660004
"2020-10-19",283.730011
"2020-10-20",286.040009
"2020-10-21",284.51001
"2020-10-22",281.160004
"2020-10-23",283
"2020-10-26",276.040009
"2020-10-27",276.839996
"2020-10-28",269.720001
"2020-10-29",269.630005
"2020-10-30",266.709991
"2020-11-02",270.73999
"2020-11-03",277.369995
"2020-11-04",282.720001
"2020-11-05",285.850006
"2020-11-06",284.23999
"2020-11-09",269.970001
"2020-11-10",275.570007
"2020-11-11",277.75
"2020-11-12",276.23999
"2020-11-13",277.170013
"2020-11-16",279.570007
"2020-11-17",272.470001
"2020-11-18",269.829987
"2020-11-19",270.929993
"2020-11-20",269.809998
"2020-11-23",271.399994
"2020-11-24",273.309998
"2020-11-25",273.959991
"2020-11-27",275.98999
"2020-11-30",277.410004
"2020-12-01",276.600006
"2020-12-02",271.100006
"2020-12-03",268.140015
"2020-12-04",263.98999
"2020-12-07",262.640015
"2020-12-08",261.720001
"2020-12-09",265.579987
"2020-12-10",264.809998
"2020-12-11",264.549988
"2020-12-14",265.579987
"2020-12-15",267.980011
"2020-12-16",269.589996
"2020-12-17",273.970001
"2020-12-18",270.450012
"2020-12-21",270.98999
"2020-12-22",270.040009
"2020-12-23",269.809998
"2020-12-24",270.920013
"2020-12-28",269.25
"2020-12-29",266.190002
"2020-12-30",265.26001
"2020-12-31",265.619995
"2021-01-04",263.920013
"2021-01-05",266.049988
"2021-01-06",267.570007
"2021-01-07",266.26001
"2021-01-08",269.089996
"2021-01-11",271.230011
"2021-01-12",276.329987
"2021-01-13",274.049988
"2021-01-14",268.339996
"2021-01-15",275.589996
"2021-01-19",273.190002
"2021-01-20",274.299988
"2021-01-21",279.049988
"2021-01-22",284
"2021-01-25",285.079987
"2021-01-26",282.600006
"2021-01-27",274.049988
"2021-01-28",278.049988
"2021-01-29",270.820007
"2021-02-01",270.070007
"2021-02-02",272.160004
"2021-02-03",274.170013
"2021-02-04",278.820007
"2021-02-05",278.859985
"2021-02-08",280.029999
"2021-02-09",276.769989
"2021-02-10",278.690002
"2021-02-11",277.059998
"2021-02-12",277.51001
"2021-02-16",275.390015
"2021-02-17",280.920013
"2021-02-18",283.049988
"2021-02-19",279.640015
"2021-02-22",275.850006
"2021-02-23",267.23999
"2021-02-24",259.970001
"2021-02-25",255.25
"2021-02-26",258.339996
"2021-03-01",261.619995
"2021-03-02",260.290009
"2021-03-03",257.359985
"2021-03-04",250.929993
"2021-03-05",253.520004
"2021-03-08",259.029999
"2021-03-09",264.959991
"2021-03-10",266.23999
