"Index","DJA.Close"
"2013-12-23",5561.790039
"2013-12-24",5583.180176
"2013-12-26",5609.069824
"2013-12-27",5607.52002
"2013-12-30",5614.470215
"2013-12-31",5641.549805
"2014-01-02",5577.700195
"2014-01-03",5589.680176
"2014-01-06",5561.509766
"2014-01-07",5600.5
"2014-01-08",5588.919922
"2014-01-09",5606.379883
"2014-01-10",5634.959961
"2014-01-13",5570.279785
"2014-01-14",5614.160156
"2014-01-15",5644.740234
"2014-01-16",5627.069824
"2014-01-17",5628.470215
"2014-01-21",5638.540039
"2014-01-22",5647.640137
"2014-01-23",5617.390137
"2014-01-24",5478.290039
"2014-01-27",5458.509766
"2014-01-28",5497.689941
"2014-01-29",5440.470215
"2014-01-30",5499.240234
"2014-01-31",5473.959961
"2014-02-03",5351
"2014-02-04",5378.799805
"2014-02-05",5360.490234
"2014-02-06",5426.680176
"2014-02-07",5477.709961
"2014-02-10",5467.859863
"2014-02-11",5531.52002
"2014-02-12",5526.140137
"2014-02-13",5551.569824
"2014-02-14",5586.740234
"2014-02-18",5566.359863
"2014-02-19",5525.02002
"2014-02-20",5576.240234
"2014-02-21",5583.839844
"2014-02-24",5608.600098
"2014-02-25",5590.259766
"2014-02-26",5584.660156
"2014-02-27",5605.740234
"2014-02-28",5626.950195
"2014-03-03",5579.819824
"2014-03-04",5667.359863
"2014-03-05",5659.899902
"2014-03-06",5683.700195
"2014-03-07",5699.580078
"2014-03-10",5687.580078
"2014-03-11",5666.359863
"2014-03-12",5678.72998
"2014-03-13",5616.629883
"2014-03-14",5612.390137
"2014-03-17",5667.850098
"2014-03-18",5691.910156
"2014-03-19",5650.790039
"2014-03-20",5670.080078
"2014-03-21",5665.640137
"2014-03-24",5661.399902
"2014-03-25",5690.399902
"2014-03-26",5640.419922
"2014-03-27",5641.75
"2014-03-28",5663.740234
"2014-03-31",5725.850098
"2014-04-01",5750.740234
"2014-04-02",5768.029785
"2014-04-03",5768.290039
"2014-04-04",5715.439941
"2014-04-07",5657.129883
"2014-04-08",5673.47998
"2014-04-09",5733.97998
"2014-04-10",5642.759766
"2014-04-11",5599
"2014-04-14",5641.759766
"2014-04-15",5684.52002
"2014-04-16",5750.390137
"2014-04-17",5747.560059
"2014-04-21",5766.660156
"2014-04-22",5790.169922
"2014-04-23",5789.939941
"2014-04-24",5787.339844
"2014-04-25",5741.779785
"2014-04-28",5762.850098
"2014-04-29",5784.47998
"2014-04-30",5806.310059
"2014-05-01",5815.859863
"2014-05-02",5783.370117
"2014-05-05",5788.279785
"2014-05-06",5754.140137
"2014-05-07",5800.839844
"2014-05-08",5797.680176
"2014-05-09",5794.52002
"2014-05-12",5841.149902
"2014-05-13",5855.310059
"2014-05-14",5823.799805
"2014-05-15",5777.040039
"2014-05-16",5802.540039
"2014-05-19",5807.02002
"2014-05-20",5765.720215
"2014-05-21",5807.689941
"2014-05-22",5825.740234
"2014-05-23",5850.149902
"2014-05-27",5876.629883
"2014-05-28",5885.859863
"2014-05-29",5906.859863
"2014-05-30",5915.810059
"2014-06-02",5931.540039
"2014-06-03",5914.970215
"2014-06-04",5917.970215
"2014-06-05",5957.419922
"2014-06-06",5987.459961
"2014-06-09",5985
"2014-06-10",5980.72998
"2014-06-11",5936.220215
"2014-06-12",5883.839844
"2014-06-13",5909.890137
"2014-06-16",5923.240234
"2014-06-17",5937.470215
"2014-06-18",6001.189941
"2014-06-19",6015.22998
"2014-06-20",6018.25
"2014-06-23",6005.450195
"2014-06-24",5967.97998
"2014-06-25",5998.47998
"2014-06-26",5992.549805
"2014-06-27",6002.029785
"2014-06-30",6009.939941
"2014-07-01",6039.470215
"2014-07-02",6019.419922
"2014-07-03",6040.890137
"2014-07-07",6016.950195
"2014-07-08",5997.779785
"2014-07-09",6022.350098
"2014-07-10",6009.720215
"2014-07-11",6016.350098
"2014-07-14",6040.310059
"2014-07-15",6052.580078
"2014-07-16",6083.470215
"2014-07-17",6017.390137
"2014-07-18",6074.180176
"2014-07-21",6059.009766
"2014-07-22",6090.660156
"2014-07-23",6088.209961
"2014-07-24",6090.379883
"2014-07-25",6051.160156
"2014-07-28",6047.290039
"2014-07-29",6000.390137
"2014-07-30",5990.220215
"2014-07-31",5883.759766
"2014-08-01",5867.919922
"2014-08-04",5885.390137
"2014-08-05",5827.839844
"2014-08-06",5810.120117
"2014-08-07",5799.569824
"2014-08-08",5877.290039
"2014-08-11",5890.439941
"2014-08-12",5887.839844
"2014-08-13",5919
"2014-08-14",5950.200195
"2014-08-15",5945.060059
"2014-08-18",6008.399902
"2014-08-19",6037.209961
"2014-08-20",6060.779785
"2014-08-21",6067.069824
"2014-08-22",6057.430176
"2014-08-25",6082.569824
"2014-08-26",6072.149902
"2014-08-27",6084.069824
"2014-08-28",6075.950195
"2014-08-29",6087.390137
"2014-09-02",6095.379883
"2014-09-03",6098.049805
"2014-09-04",6106.509766
"2014-09-05",6142.009766
"2014-09-08",6123.930176
"2014-09-09",6081.259766
"2014-09-10",6089.399902
"2014-09-11",6101.02002
"2014-09-12",6070.919922
"2014-09-15",6075.779785
"2014-09-16",6117.339844
"2014-09-17",6137.169922
"2014-09-18",6157.189941
"2014-09-19",6157.959961
"2014-09-22",6104.529785
"2014-09-23",6064.259766
"2014-09-24",6104.919922
"2014-09-25",6021.470215
"2014-09-26",6078.790039
"2014-09-29",6078.040039
"2014-09-30",6063.439941
"2014-10-01",5975.850098
"2014-10-02",5987.189941
"2014-10-03",6070.359863
"2014-10-06",6046.189941
"2014-10-07",5946.779785
"2014-10-08",6038.77002
"2014-10-09",5915.680176
"2014-10-10",5865.22998
"2014-10-13",5782.970215
"2014-10-14",5832.890137
"2014-10-15",5789.790039
"2014-10-16",5804.009766
"2014-10-17",5887.620117
"2014-10-20",5921.660156
"2014-10-21",6021.620117
"2014-10-22",5960.620117
"2014-10-23",6041.549805
"2014-10-24",6095.22998
"2014-10-27",6107.72998
"2014-10-28",6180.509766
"2014-10-29",6160.009766
"2014-10-30",6206.660156
"2014-10-31",6272.189941
"2014-11-03",6276.879883
"2014-11-04",6279.470215
"2014-11-05",6328.189941
"2014-11-06",6346.990234
"2014-11-07",6359.299805
"2014-11-10",6398.310059
"2014-11-11",6393.259766
"2014-11-12",6379.410156
"2014-11-13",6375.419922
"2014-11-14",6366.430176
"2014-11-17",6371.370117
"2014-11-18",6387.649902
"2014-11-19",6381.310059
"2014-11-20",6394.410156
"2014-11-21",6424.850098
"2014-11-24",6433.22998
"2014-11-25",6438.910156
"2014-11-26",6445.259766
"2014-11-28",6456.160156
"2014-12-01",6395.220215
"2014-12-02",6445.149902
"2014-12-03",6463.720215
"2014-12-04",6457.75
"2014-12-05",6488.290039
"2014-12-08",6430.140137
"2014-12-09",6414.569824
"2014-12-10",6322.830078
"2014-12-11",6359.930176
"2014-12-12",6268.569824
"2014-12-15",6244.759766
"2014-12-16",6195.939941
"2014-12-17",6286.72998
"2014-12-18",6418.25
"2014-12-19",6430.819824
"2014-12-22",6484.430176
"2014-12-23",6515.180176
"2014-12-24",6540.169922
"2014-12-26",6560.910156
"2014-12-29",6574.589844
"2014-12-30",6536.660156
"2014-12-31",6473.600098
"2015-01-02",6472.890137
"2015-01-05",6344.009766
"2015-01-06",6289.839844
"2015-01-07",6355.220215
"2015-01-08",6467.290039
"2015-01-09",6406.870117
"2015-01-12",6374.399902
"2015-01-13",6363.379883
"2015-01-14",6321.859863
"2015-01-15",6300.169922
"2015-01-16",6371.080078
"2015-01-20",6393.540039
"2015-01-21",6419.600098
"2015-01-22",6518.859863
"2015-01-23",6460.319824
"2015-01-26",6474.259766
"2015-01-27",6395.850098
"2015-01-28",6319.129883
"2015-01-29",6389.560059
"2015-01-30",6272.52002
"2015-02-02",6341.399902
"2015-02-03",6431.740234
"2015-02-04",6416.839844
"2015-02-05",6485
"2015-02-06",6423.069824
"2015-02-09",6375.149902
"2015-02-10",6440.140137
"2015-02-11",6418.970215
"2015-02-12",6452
"2015-02-13",6449.799805
"2015-02-17",6456.910156
"2015-02-18",6483.169922
"2015-02-19",6462.299805
"2015-02-20",6504.490234
"2015-02-23",6509.089844
"2015-02-24",6541.22998
"2015-02-25",6518.649902
"2015-02-26",6498.47998
"2015-02-27",6470.810059
"2015-03-02",6499.75
"2015-03-03",6480.22998
"2015-03-04",6445.350098
"2015-03-05",6457.25
"2015-03-06",6351.359863
"2015-03-09",6384.549805
"2015-03-10",6289.709961
"2015-03-11",6300.180176
"2015-03-12",6393.370117
"2015-03-13",6342.810059
"2015-03-16",6436.080078
"2015-03-17",6406.240234
"2015-03-18",6483.839844
"2015-03-19",6450.919922
"2015-03-20",6497.52002
"2015-03-23",6457.589844
"2015-03-24",6412.399902
"2015-03-25",6305.240234
"2015-03-26",6277.939941
"2015-03-27",6295.779785
"2015-03-30",6378.850098
"2015-03-31",6328.120117
"2015-04-01",6299.740234
"2015-04-02",6301.279785
"2015-04-06",6329.060059
"2015-04-07",6326.220215
"2015-04-08",6341.160156
"2015-04-09",6356.060059
"2015-04-10",6395.910156
"2015-04-13",6355.640137
"2015-04-14",6370.660156
"2015-04-15",6388.859863
"2015-04-16",6382.149902
"2015-04-17",6311.319824
"2015-04-20",6397.27002
"2015-04-21",6375.580078
"2015-04-22",6405.839844
"2015-04-23",6425.560059
"2015-04-24",6435.220215
"2015-04-27",6398.450195
"2015-04-28",6420.77002
"2015-04-29",6381.100098
"2015-04-30",6308.129883
"2015-05-01",6380.419922
"2015-05-04",6399.27002
"2015-05-05",6317.950195
"2015-05-06",6298.720215
"2015-05-07",6339.220215
"2015-05-08",6408.77002
"2015-05-11",6383.419922
"2015-05-12",6349.97998
"2015-05-13",6319.790039
"2015-05-14",6376.450195
"2015-05-15",6409.459961
"2015-05-18",6430.359863
"2015-05-19",6420.47998
"2015-05-20",6380.209961
"2015-05-21",6390.279785
"2015-05-22",6363.220215
"2015-05-26",6291.609863
"2015-05-27",6338.399902
"2015-05-28",6317.430176
"2015-05-29",6279.180176
"2015-06-01",6306.810059
"2015-06-02",6290.759766
"2015-06-03",6310.390137
"2015-06-04",6259.779785
"2015-06-05",6251.709961
"2015-06-08",6194.279785
"2015-06-09",6186.410156
"2015-06-10",6248.040039
"2015-06-11",6280.669922
"2015-06-12",6237.339844
"2015-06-15",6205.660156
"2015-06-16",6225.109863
"2015-06-17",6234.089844
"2015-06-18",6310.910156
"2015-06-19",6274.680176
"2015-06-22",6308.240234
"2015-06-23",6296.899902
"2015-06-24",6220.209961
"2015-06-25",6184.25
"2015-06-26",6200.160156
"2015-06-29",6092.419922
"2015-06-30",6096.220215
"2015-07-01",6131.169922
"2015-07-02",6142.209961
"2015-07-06",6126.459961
"2015-07-07",6189.27002
"2015-07-08",6096.089844
"2015-07-09",6102.930176
"2015-07-10",6181.399902
"2015-07-13",6242.740234
"2015-07-14",6255.209961
"2015-07-15",6246.560059
"2015-07-16",6277.220215
"2015-07-17",6272.319824
"2015-07-20",6264.589844
"2015-07-21",6233.109863
"2015-07-22",6219.359863
"2015-07-23",6145.22998
"2015-07-24",6102.52002
"2015-07-27",6088.129883
"2015-07-28",6176.370117
"2015-07-29",6233.790039
"2015-07-30",6238.569824
"2015-07-31",6229.97998
"2015-08-03",6223.72998
"2015-08-04",6202.810059
"2015-08-05",6205.560059
"2015-08-06",6170.22998
"2015-08-07",6148.450195
"2015-08-10",6217.100098
"2015-08-11",6167.77002
"2015-08-12",6173.950195
"2015-08-13",6173.75
"2015-08-14",6206.259766
"2015-08-17",6236.5
"2015-08-18",6223.620117
"2015-08-19",6183.060059
"2015-08-20",6062
"2015-08-21",5900.129883
"2015-08-24",5685.100098
"2015-08-25",5590.970215
"2015-08-26",5773.879883
"2015-08-27",5897.689941
"2015-08-28",5901.850098
"2015-08-31",5848.870117
"2015-09-01",5695.990234
"2015-09-02",5794.330078
"2015-09-03",5805.049805
"2015-09-04",5721.459961
"2015-09-08",5863.75
"2015-09-09",5792.680176
"2015-09-10",5821.799805
"2015-09-11",5853.97998
"2015-09-14",5836.990234
"2015-09-15",5917.830078
"2015-09-16",5959.950195
"2015-09-17",5966.640137
"2015-09-18",5866.850098
"2015-09-21",5909.560059
"2015-09-22",5819.240234
"2015-09-23",5804.410156
"2015-09-24",5779.160156
"2015-09-25",5825.390137
"2015-09-28",5718.350098
"2015-09-29",5733.049805
"2015-09-30",5812.930176
"2015-10-01",5808.609863
"2015-10-02",5869.27002
"2015-10-05",5981.209961
"2015-10-06",5957.990234
"2015-10-07",6002.169922
"2015-10-08",6065.060059
"2015-10-09",6080.72998
"2015-10-12",6100.370117
"2015-10-13",6048.990234
"2015-10-14",6020.919922
"2015-10-15",6103.279785
"2015-10-16",6091.450195
"2015-10-19",6102.029785
"2015-10-20",6112.819824
"2015-10-21",6093.029785
"2015-10-22",6193.209961
"2015-10-23",6218.129883
"2015-10-26",6206.72998
"2015-10-27",6149.109863
"2015-10-28",6176.470215
"2015-10-29",6178.290039
"2015-10-30",6162.459961
"2015-11-02",6219.52002
"2015-11-03",6230.549805
"2015-11-04",6212.700195
"2015-11-05",6209.790039
"2015-11-06",6195.390137
"2015-11-09",6157.830078
"2015-11-10",6169.589844
"2015-11-11",6160.109863
"2015-11-12",6075.560059
"2015-11-13",6022.370117
"2015-11-16",6091.470215
"2015-11-17",6077.930176
"2015-11-18",6161.209961
"2015-11-19",6188.209961
"2015-11-20",6215.589844
"2015-11-23",6184.689941
"2015-11-24",6173.169922
"2015-11-25",6168.410156
"2015-11-27",6178.759766
"2015-11-30",6139.089844
"2015-12-01",6201.029785
"2015-12-02",6114.120117
"2015-12-03",6026.839844
"2015-12-04",6129.410156
"2015-12-07",6094.240234
"2015-12-08",6013.810059
"2015-12-09",5990.399902
"2015-12-10",6000.859863
"2015-12-11",5906.390137
"2015-12-14",5923.629883
"2015-12-15",5975.72998
"2015-12-16",6073.950195
"2015-12-17",5992.509766
"2015-12-18",5872.919922
"2015-12-21",5907.240234
"2015-12-22",5971.910156
"2015-12-23",6040.22998
"2015-12-24",6033.129883
"2015-12-28",6018.629883
"2015-12-29",6072.069824
"2015-12-30",6030.410156
"2015-12-31",5978.339844
"2016-01-04",5890.290039
"2016-01-05",5900.509766
"2016-01-06",5818.890137
"2016-01-07",5689.620117
"2016-01-08",5648.660156
"2016-01-11",5657.5
"2016-01-12",5689.589844
"2016-01-13",5562.209961
"2016-01-14",5637.5
"2016-01-15",5529.859863
"2016-01-19",5543.560059
"2016-01-20",5466.870117
"2016-01-21",5502.740234
"2016-01-22",5580.419922
"2016-01-25",5503.919922
"2016-01-26",5601.669922
"2016-01-27",5547.259766
"2016-01-28",5575.970215
"2016-01-29",5717.759766
"2016-02-01",5736.459961
"2016-02-02",5638.319824
"2016-02-03",5702.589844
"2016-02-04",5757.549805
"2016-02-05",5697.22998
"2016-02-08",5655.939941
"2016-02-09",5675.569824
"2016-02-10",5652.319824
"2016-02-11",5561.049805
"2016-02-12",5652.47998
"2016-02-16",5736.689941
"2016-02-17",5807.810059
"2016-02-18",5808.910156
"2016-02-19",5798.100098
"2016-02-22",5884.350098
"2016-02-23",5828.689941
"2016-02-24",5836.609863
"2016-02-25",5907.600098
"2016-02-26",5872.77002
"2016-02-29",5838.589844
"2016-03-01",5936.220215
"2016-03-02",5954.160156
"2016-03-03",5985.859863
"2016-03-04",6021.060059
"2016-03-07",6047.470215
"2016-03-08",5991.299805
"2016-03-09",6014.649902
"2016-03-10",6011.310059
"2016-03-11",6093.649902
"2016-03-14",6096.970215
"2016-03-15",6094.660156
"2016-03-16",6137.72998
"2016-03-17",6230.589844
"2016-03-18",6271.410156
"2016-03-21",6272.959961
"2016-03-22",6247.689941
"2016-03-23",6226.689941
"2016-03-24",6224.819824
"2016-03-28",6209.089844
"2016-03-29",6264.47998
"2016-03-30",6280.859863
"2016-03-31",6275.600098
"2016-04-01",6288.319824
"2016-04-04",6257.589844
"2016-04-05",6202.240234
"2016-04-06",6219.370117
"2016-04-07",6164.129883
"2016-04-08",6195.220215
"2016-04-11",6178.879883
"2016-04-12",6232.5
"2016-04-13",6305.109863
"2016-04-14",6311.899902
"2016-04-15",6313.990234
"2016-04-18",6343.189941
"2016-04-19",6376.919922
"2016-04-20",6358.470215
"2016-04-21",6288.350098
"2016-04-22",6319.529785
"2016-04-25",6297.089844
"2016-04-26",6322.370117
"2016-04-27",6351.069824
"2016-04-28",6278.919922
"2016-04-29",6253.290039
"2016-05-02",6296.740234
"2016-05-03",6249.149902
"2016-05-04",6226.560059
"2016-05-05",6202.52002
"2016-05-06",6226.140137
"2016-05-09",6225.100098
"2016-05-10",6289.009766
"2016-05-11",6223.910156
"2016-05-12",6207.379883
"2016-05-13",6146.060059
"2016-05-16",6193.870117
"2016-05-17",6148.490234
"2016-05-18",6132.390137
"2016-05-19",6114.640137
"2016-05-20",6149.669922
"2016-05-23",6130.660156
"2016-05-24",6192.859863
"2016-05-25",6230.240234
"2016-05-26",6232.859863
"2016-05-27",6254.02002
"2016-05-31",6248.339844
"2016-06-01",6247.350098
"2016-06-02",6254.109863
"2016-06-03",6258.970215
"2016-06-06",6288.029785
"2016-06-07",6307.350098
"2016-06-08",6338.839844
"2016-06-09",6342.299805
"2016-06-10",6291.660156
"2016-06-13",6245.640137
"2016-06-14",6216.689941
"2016-06-15",6203.47998
"2016-06-16",6225.370117
"2016-06-17",6226.709961
"2016-06-20",6263.049805
"2016-06-21",6264.700195
"2016-06-22",6239.649902
"2016-06-23",6303.100098
"2016-06-24",6113.470215
"2016-06-27",6032.370117
"2016-06-28",6123.450195
"2016-06-29",6216.350098
"2016-06-30",6303.439941
"2016-07-01",6322.049805
"2016-07-05",6290.399902
"2016-07-06",6307.049805
"2016-07-07",6287.870117
"2016-07-08",6390
"2016-07-11",6409.870117
"2016-07-12",6452.569824
"2016-07-13",6478.209961
"2016-07-14",6516.299805
"2016-07-15",6515.220215
"2016-07-18",6517.680176
"2016-07-19",6519.540039
"2016-07-20",6520.649902
"2016-07-21",6488.450195
"2016-07-22",6538.850098
"2016-07-25",6506.450195
"2016-07-26",6511
"2016-07-27",6470.77002
"2016-07-28",6471.600098
"2016-07-29",6470.850098
"2016-08-01",6457.689941
"2016-08-02",6396.870117
"2016-08-03",6411.810059
"2016-08-04",6410.569824
"2016-08-05",6463.180176
"2016-08-08",6459.109863
"2016-08-09",6453.430176
"2016-08-10",6438.830078
"2016-08-11",6472.740234
"2016-08-12",6457.950195
"2016-08-15",6461.240234
"2016-08-16",6431.25
"2016-08-17",6460.169922
"2016-08-18",6486.009766
"2016-08-19",6465.160156
"2016-08-22",6455.459961
"2016-08-23",6460.209961
"2016-08-24",6446.140137
"2016-08-25",6428.560059
"2016-08-26",6384.660156
"2016-08-29",6422.049805
"2016-08-30",6411.569824
"2016-08-31",6397.140137
"2016-09-01",6405.629883
"2016-09-02",6440.069824
"2016-09-06",6462.799805
"2016-09-07",6481.819824
"2016-09-08",6480.560059
"2016-09-09",6305.930176
"2016-09-12",6393.839844
"2016-09-13",6295.990234
"2016-09-14",6290.680176
"2016-09-15",6342.370117
"2016-09-16",6328.109863
"2016-09-19",6344.109863
"2016-09-20",6344.879883
"2016-09-21",6430.839844
"2016-09-22",6463.189941
"2016-09-23",6428.689941
"2016-09-26",6388.529785
"2016-09-27",6416.779785
"2016-09-28",6440.080078
"2016-09-29",6381
"2016-09-30",6424.870117
"2016-10-03",6404
"2016-10-04",6358.830078
"2016-10-05",6388.700195
"2016-10-06",6385.529785
"2016-10-07",6365.649902
"2016-10-10",6408.52002
"2016-10-11",6345.97998
"2016-10-12",6352.850098
"2016-10-13",6357.319824
"2016-10-14",6356
"2016-10-17",6345.509766
"2016-10-18",6369.149902
"2016-10-19",6386.459961
"2016-10-20",6370.930176
"2016-10-21",6360.049805
"2016-10-24",6385.819824
"2016-10-25",6373.990234
"2016-10-26",6371.569824
"2016-10-27",6370.640137
"2016-10-28",6373
"2016-10-31",6400.140137
"2016-11-01",6349.120117
"2016-11-02",6324.930176
"2016-11-03",6327.629883
"2016-11-04",6317.850098
"2016-11-07",6463.410156
"2016-11-08",6485.459961
"2016-11-09",6511.819824
"2016-11-10",6562.100098
"2016-11-11",6570.649902
"2016-11-14",6611.470215
"2016-11-15",6649.540039
"2016-11-16",6616.169922
"2016-11-17",6631.089844
"2016-11-18",6634.180176
"2016-11-21",6671.810059
"2016-11-22",6691.120117
"2016-11-23",6712.75
"2016-11-25",6751.330078
"2016-11-28",6742.790039
"2016-11-29",6747.959961
"2016-11-30",6719.990234
"2016-12-01",6735.240234
"2016-12-02",6742.959961
"2016-12-05",6761.970215
"2016-12-06",6777.200195
"2016-12-07",6897.950195
"2016-12-08",6924.350098
"2016-12-09",6957.399902
"2016-12-12",6957.060059
"2016-12-13",6996.049805
"2016-12-14",6921.839844
"2016-12-15",6949.22998
"2016-12-16",6941.839844
"2016-12-19",6966.970215
"2016-12-20",7003.259766
"2016-12-21",6975.47998
"2016-12-22",6959.450195
"2016-12-23",6969.580078
"2016-12-27",6973.930176
"2016-12-28",6917.569824
"2016-12-29",6928.080078
"2016-12-30",6902.450195
"2017-01-03",6917.330078
"2017-01-04",6952.310059
"2017-01-05",6931.029785
"2017-01-06",6957.799805
"2017-01-09",6911.27002
"2017-01-10",6917.399902
"2017-01-11",6966.319824
"2017-01-12",6946.140137
"2017-01-13",6956.049805
"2017-01-17",6935.189941
"2017-01-18",6938.339844
"2017-01-19",6919.870117
"2017-01-20",6952.22998
"2017-01-23",6922.439941
"2017-01-24",6977.430176
"2017-01-25",7036.740234
"2017-01-26",7054.220215
"2017-01-27",7050.580078
"2017-01-30",7002.299805
"2017-01-31",6969.870117
"2017-02-01",6949.149902
"2017-02-02",6943.459961
"2017-02-03",7009.439941
"2017-02-06",7002.669922
"2017-02-07",7008.720215
"2017-02-08",7020.339844
"2017-02-09",7052.930176
"2017-02-10",7093.669922
"2017-02-13",7142.399902
"2017-02-14",7146.310059
"2017-02-15",7186.120117
"2017-02-16",7181.240234
"2017-02-17",7188.649902
"2017-02-21",7232.410156
"2017-02-22",7224.660156
"2017-02-23",7218.450195
"2017-02-24",7256.72998
"2017-02-27",7265.359863
"2017-02-28",7260.589844
"2017-03-01",7344.459961
"2017-03-02",7298.399902
"2017-03-03",7305.879883
"2017-03-06",7277.029785
"2017-03-07",7247.899902
"2017-03-08",7207.540039
"2017-03-09",7190.859863
"2017-03-10",7227.580078
"2017-03-13",7218.060059
"2017-03-14",7180.370117
"2017-03-15",7243.589844
"2017-03-16",7215.279785
"2017-03-17",7209.75
"2017-03-20",7190.080078
"2017-03-21",7122.790039
"2017-03-22",7139.600098
"2017-03-23",7124.439941
"2017-03-24",7116.600098
"2017-03-27",7103.240234
"2017-03-28",7169.149902
"2017-03-29",7150.47998
"2017-03-30",7172.399902
"2017-03-31",7155.819824
"2017-04-03",7147.089844
"2017-04-04",7161.790039
"2017-04-05",7159.990234
"2017-04-06",7169.259766
"2017-04-07",7155.140137
"2017-04-10",7173.790039
"2017-04-11",7162.799805
"2017-04-12",7124.029785
"2017-04-13",7072.310059
"2017-04-17",7138.169922
"2017-04-18",7106.410156
"2017-04-19",7086.419922
"2017-04-20",7148.109863
"2017-04-21",7151.859863
"2017-04-24",7231.27002
"2017-04-25",7267.919922
"2017-04-26",7240.609863
"2017-04-27",7251.560059
"2017-04-28",7217.27002
"2017-05-01",7198.049805
"2017-05-02",7226.879883
"2017-05-03",7216.959961
"2017-05-04",7219.200195
"2017-05-05",7248.009766
"2017-05-08",7226.549805
"2017-05-09",7217.100098
"2017-05-10",7199.779785
"2017-05-11",7187.549805
"2017-05-12",7180.939941
"2017-05-15",7215.540039
"2017-05-16",7205.319824
"2017-05-17",7074.060059
"2017-05-18",7096.640137
"2017-05-19",7141.620117
"2017-05-22",7187.600098
"2017-05-23",7207.97998
"2017-05-24",7232.890137
"2017-05-25",7286.009766
"2017-05-26",7288.049805
"2017-05-30",7279.680176
"2017-05-31",7282.220215
"2017-06-01",7342.310059
"2017-06-02",7367.120117
"2017-06-05",7351.810059
"2017-06-06",7333.47998
"2017-06-07",7358.470215
"2017-06-08",7349.419922
"2017-06-09",7365.950195
"2017-06-12",7368.919922
"2017-06-13",7403.419922
"2017-06-14",7406.390137
"2017-06-15",7416.490234
"2017-06-16",7427.700195
"2017-06-19",7464.200195
"2017-06-20",7414.990234
"2017-06-21",7393.410156
"2017-06-22",7392.819824
"2017-06-23",7403.669922
"2017-06-26",7427.049805
"2017-06-27",7378.580078
"2017-06-28",7423.27002
"2017-06-29",7373.060059
"2017-06-30",7402.299805
"2017-07-03",7437.97998
"2017-07-05",7435.080078
"2017-07-06",7388.430176
"2017-07-07",7435.240234
"2017-07-10",7428.47998
"2017-07-11",7412.069824
"2017-07-12",7468.47998
"2017-07-13",7466.109863
"2017-07-14",7497.810059
"2017-07-17",7491.189941
"2017-07-18",7469.149902
"2017-07-19",7474.370117
"2017-07-20",7457.129883
"2017-07-21",7457.910156
"2017-07-24",7424.75
"2017-07-25",7452.220215
"2017-07-26",7481.22998
"2017-07-27",7435.439941
"2017-07-28",7450.830078
"2017-07-31",7457.009766
"2017-08-01",7467.02002
"2017-08-02",7488.680176
"2017-08-03",7500.220215
"2017-08-04",7525.77002
"2017-08-07",7535.140137
"2017-08-08",7520.959961
"2017-08-09",7509.72998
"2017-08-10",7447.859863
"2017-08-11",7460.859863
"2017-08-14",7525.799805
"2017-08-15",7537.459961
"2017-08-16",7547.290039
"2017-08-17",7436.529785
"2017-08-18",7415.959961
"2017-08-21",7432.5
"2017-08-22",7490.649902
"2017-08-23",7450.060059
"2017-08-24",7429.049805
"2017-08-25",7464.850098
"2017-08-28",7471.689941
"2017-08-29",7497.370117
"2017-08-30",7512.879883
"2017-08-31",7525.810059
"2017-09-01",7537.649902
"2017-09-05",7476.160156
"2017-09-06",7488.759766
"2017-09-07",7501.279785
"2017-09-08",7517.120117
"2017-09-11",7602.330078
"2017-09-12",7606.180176
"2017-09-13",7605.089844
"2017-09-14",7619.819824
"2017-09-15",7642.370117
"2017-09-18",7634.97998
"2017-09-19",7637.540039
"2017-09-20",7669.259766
"2017-09-21",7660.75
"2017-09-22",7659.640137
"2017-09-25",7661.330078
"2017-09-26",7671.97998
"2017-09-27",7680.560059
"2017-09-28",7700.810059
"2017-09-29",7711.120117
"2017-10-02",7742.319824
"2017-10-03",7769.810059
"2017-10-04",7775.870117
"2017-10-05",7795.080078
"2017-10-06",7789.040039
"2017-10-09",7782.870117
"2017-10-10",7823.060059
"2017-10-11",7846.839844
"2017-10-12",7858.160156
"2017-10-13",7829.009766
"2017-10-16",7824.290039
"2017-10-17",7834.410156
"2017-10-18",7882.509766
"2017-10-19",7892.290039
"2017-10-20",7945.240234
"2017-10-23",7928.100098
"2017-10-24",7962.870117
"2017-10-25",7900.819824
"2017-10-26",7935.040039
"2017-10-27",7960.859863
"2017-10-30",7917.569824
"2017-10-31",7914.680176
"2017-11-01",7924.22998
"2017-11-02",7942.129883
"2017-11-03",7945.600098
"2017-11-06",7935.290039
"2017-11-07",7940.149902
"2017-11-08",7933.5
"2017-11-09",7888.950195
"2017-11-10",7873.52002
"2017-11-13",7894.910156
"2017-11-14",7897.850098
"2017-11-15",7848.399902
"2017-11-16",7912.709961
"2017-11-17",7859.069824
"2017-11-20",7877.919922
"2017-11-21",7932.569824
"2017-11-22",7922.279785
"2017-11-24",7929.279785
"2017-11-27",7934.049805
"2017-11-28",8024.109863
"2017-11-29",8117.109863
"2017-11-30",8229.30957
"2017-12-01",8196.75
"2017-12-04",8240.320313
"2017-12-05",8168.359863
"2017-12-06",8164.649902
"2017-12-07",8210.889648
"2017-12-08",8246.830078
"2017-12-11",8259.150391
"2017-12-12",8257.459961
"2017-12-13",8283.5
"2017-12-14",8253.269531
