"Index","DJI.Close"
"2013-12-24",16357.549805
"2013-12-26",16479.880859
"2013-12-27",16478.410156
"2013-12-30",16504.289063
"2013-12-31",16576.660156
"2014-01-02",16441.349609
"2014-01-03",16469.990234
"2014-01-06",16425.099609
"2014-01-07",16530.939453
"2014-01-08",16462.740234
"2014-01-09",16444.759766
"2014-01-10",16437.050781
"2014-01-13",16257.94043
"2014-01-14",16373.860352
"2014-01-15",16481.939453
"2014-01-16",16417.009766
"2014-01-17",16458.560547
"2014-01-21",16414.439453
"2014-01-22",16373.339844
"2014-01-23",16197.349609
"2014-01-24",15879.110352
"2014-01-27",15837.879883
"2014-01-28",15928.55957
"2014-01-29",15738.790039
"2014-01-30",15848.610352
"2014-01-31",15698.849609
"2014-02-03",15372.799805
"2014-02-04",15445.240234
"2014-02-05",15440.230469
"2014-02-06",15628.530273
"2014-02-07",15794.080078
"2014-02-10",15801.790039
"2014-02-11",15994.769531
"2014-02-12",15963.94043
"2014-02-13",16027.589844
"2014-02-14",16154.389648
"2014-02-18",16130.400391
"2014-02-19",16040.55957
"2014-02-20",16133.230469
"2014-02-21",16103.299805
"2014-02-24",16207.139648
"2014-02-25",16179.660156
"2014-02-26",16198.410156
"2014-02-27",16272.650391
"2014-02-28",16321.709961
"2014-03-03",16168.030273
"2014-03-04",16395.880859
"2014-03-05",16360.179688
"2014-03-06",16421.890625
"2014-03-07",16452.720703
"2014-03-10",16418.679688
"2014-03-11",16351.25
"2014-03-12",16340.080078
"2014-03-13",16108.889648
"2014-03-14",16065.669922
"2014-03-17",16247.219727
"2014-03-18",16336.19043
"2014-03-19",16222.169922
"2014-03-20",16331.049805
"2014-03-21",16302.769531
"2014-03-24",16276.69043
"2014-03-25",16367.879883
"2014-03-26",16268.990234
"2014-03-27",16264.230469
"2014-03-28",16323.05957
"2014-03-31",16457.660156
"2014-04-01",16532.609375
"2014-04-02",16573
"2014-04-03",16572.550781
"2014-04-04",16412.710938
"2014-04-07",16245.870117
"2014-04-08",16256.139648
"2014-04-09",16437.179688
"2014-04-10",16170.219727
"2014-04-11",16026.75
"2014-04-14",16173.240234
"2014-04-15",16262.55957
"2014-04-16",16424.849609
"2014-04-17",16408.539063
"2014-04-21",16449.25
"2014-04-22",16514.369141
"2014-04-23",16501.650391
"2014-04-24",16501.650391
"2014-04-25",16361.459961
"2014-04-28",16448.740234
"2014-04-29",16535.369141
"2014-04-30",16580.839844
"2014-05-01",16558.869141
"2014-05-02",16512.890625
"2014-05-05",16530.550781
"2014-05-06",16401.019531
"2014-05-07",16518.539063
"2014-05-08",16550.970703
"2014-05-09",16583.339844
"2014-05-12",16695.470703
"2014-05-13",16715.439453
"2014-05-14",16613.970703
"2014-05-15",16446.810547
"2014-05-16",16491.310547
"2014-05-19",16511.859375
"2014-05-20",16374.30957
"2014-05-21",16533.060547
"2014-05-22",16543.080078
"2014-05-23",16606.269531
"2014-05-27",16675.5
"2014-05-28",16633.179688
"2014-05-29",16698.740234
"2014-05-30",16717.169922
"2014-06-02",16743.630859
"2014-06-03",16722.339844
"2014-06-04",16737.529297
"2014-06-05",16836.109375
"2014-06-06",16924.279297
"2014-06-09",16943.099609
"2014-06-10",16945.919922
"2014-06-11",16843.880859
"2014-06-12",16734.189453
"2014-06-13",16775.740234
"2014-06-16",16781.009766
"2014-06-17",16808.490234
"2014-06-18",16906.619141
"2014-06-19",16921.460938
"2014-06-20",16947.080078
"2014-06-23",16937.259766
"2014-06-24",16818.130859
"2014-06-25",16867.509766
"2014-06-26",16846.130859
"2014-06-27",16851.839844
"2014-06-30",16826.599609
"2014-07-01",16956.070313
"2014-07-02",16976.240234
"2014-07-03",17068.259766
"2014-07-07",17024.210938
"2014-07-08",16906.619141
"2014-07-09",16985.609375
"2014-07-10",16915.070313
"2014-07-11",16943.810547
"2014-07-14",17055.419922
"2014-07-15",17060.679688
"2014-07-16",17138.199219
"2014-07-17",16976.810547
"2014-07-18",17100.179688
"2014-07-21",17051.730469
"2014-07-22",17113.539063
"2014-07-23",17086.630859
"2014-07-24",17083.800781
"2014-07-25",16960.570313
"2014-07-28",16982.589844
"2014-07-29",16912.109375
"2014-07-30",16880.359375
"2014-07-31",16563.300781
"2014-08-01",16493.369141
"2014-08-04",16569.279297
"2014-08-05",16429.470703
"2014-08-06",16443.339844
"2014-08-07",16368.269531
"2014-08-08",16553.929688
"2014-08-11",16569.980469
"2014-08-12",16560.539063
"2014-08-13",16651.800781
"2014-08-14",16713.580078
"2014-08-15",16662.910156
"2014-08-18",16838.740234
"2014-08-19",16919.589844
"2014-08-20",16979.130859
"2014-08-21",17039.490234
"2014-08-22",17001.220703
"2014-08-25",17076.869141
"2014-08-26",17106.699219
"2014-08-27",17122.009766
"2014-08-28",17079.570313
"2014-08-29",17098.449219
"2014-09-02",17067.560547
"2014-09-03",17078.279297
"2014-09-04",17069.580078
"2014-09-05",17137.359375
"2014-09-08",17111.419922
"2014-09-09",17013.869141
"2014-09-10",17068.710938
"2014-09-11",17049
"2014-09-12",16987.509766
"2014-09-15",17031.140625
"2014-09-16",17131.970703
"2014-09-17",17156.849609
"2014-09-18",17265.990234
"2014-09-19",17279.740234
"2014-09-22",17172.679688
"2014-09-23",17055.869141
"2014-09-24",17210.060547
"2014-09-25",16945.800781
"2014-09-26",17113.150391
"2014-09-29",17071.220703
"2014-09-30",17042.900391
"2014-10-01",16804.710938
"2014-10-02",16801.050781
"2014-10-03",17009.689453
"2014-10-06",16991.910156
"2014-10-07",16719.390625
"2014-10-08",16994.220703
"2014-10-09",16659.25
"2014-10-10",16544.099609
"2014-10-13",16321.070313
"2014-10-14",16315.19043
"2014-10-15",16141.740234
"2014-10-16",16117.240234
"2014-10-17",16380.410156
"2014-10-20",16399.669922
"2014-10-21",16614.810547
"2014-10-22",16461.320313
"2014-10-23",16677.900391
"2014-10-24",16805.410156
"2014-10-27",16817.939453
"2014-10-28",17005.75
"2014-10-29",16974.310547
"2014-10-30",17195.419922
"2014-10-31",17390.519531
"2014-11-03",17366.240234
"2014-11-04",17383.839844
"2014-11-05",17484.529297
"2014-11-06",17554.470703
"2014-11-07",17573.929688
"2014-11-10",17613.740234
"2014-11-11",17614.900391
"2014-11-12",17612.199219
"2014-11-13",17652.789063
"2014-11-14",17634.740234
"2014-11-17",17647.75
"2014-11-18",17687.820313
"2014-11-19",17685.730469
"2014-11-20",17719
"2014-11-21",17810.060547
"2014-11-24",17817.900391
"2014-11-25",17814.939453
"2014-11-26",17827.75
"2014-11-28",17828.240234
"2014-12-01",17776.800781
"2014-12-02",17879.550781
"2014-12-03",17912.619141
"2014-12-04",17900.099609
"2014-12-05",17958.789063
"2014-12-08",17852.480469
"2014-12-09",17801.199219
"2014-12-10",17533.150391
"2014-12-11",17596.339844
"2014-12-12",17280.830078
"2014-12-15",17180.839844
"2014-12-16",17068.869141
"2014-12-17",17356.869141
"2014-12-18",17778.150391
"2014-12-19",17804.800781
"2014-12-22",17959.439453
"2014-12-23",18024.169922
"2014-12-24",18030.210938
"2014-12-26",18053.710938
"2014-12-29",18038.230469
"2014-12-30",17983.070313
"2014-12-31",17823.070313
"2015-01-02",17832.990234
"2015-01-05",17501.650391
"2015-01-06",17371.640625
"2015-01-07",17584.519531
"2015-01-08",17907.869141
"2015-01-09",17737.369141
"2015-01-12",17640.839844
"2015-01-13",17613.679688
"2015-01-14",17427.089844
"2015-01-15",17320.710938
"2015-01-16",17511.570313
"2015-01-20",17515.230469
"2015-01-21",17554.279297
"2015-01-22",17813.980469
"2015-01-23",17672.599609
"2015-01-26",17678.699219
"2015-01-27",17387.210938
"2015-01-28",17191.369141
"2015-01-29",17416.849609
"2015-01-30",17164.949219
"2015-02-02",17361.039063
"2015-02-03",17666.400391
"2015-02-04",17673.019531
"2015-02-05",17884.880859
"2015-02-06",17824.289063
"2015-02-09",17729.210938
"2015-02-10",17868.759766
"2015-02-11",17862.140625
"2015-02-12",17972.380859
"2015-02-13",18019.349609
"2015-02-17",18047.580078
"2015-02-18",18029.849609
"2015-02-19",17985.769531
"2015-02-20",18140.439453
"2015-02-23",18116.839844
"2015-02-24",18209.189453
"2015-02-25",18224.570313
"2015-02-26",18214.419922
"2015-02-27",18132.699219
"2015-03-02",18288.630859
"2015-03-03",18203.369141
"2015-03-04",18096.900391
"2015-03-05",18135.720703
"2015-03-06",17856.779297
"2015-03-09",17995.720703
"2015-03-10",17662.939453
"2015-03-11",17635.390625
"2015-03-12",17895.220703
"2015-03-13",17749.310547
"2015-03-16",17977.419922
"2015-03-17",17849.080078
"2015-03-18",18076.189453
"2015-03-19",17959.029297
"2015-03-20",18127.650391
"2015-03-23",18116.039063
"2015-03-24",18011.140625
"2015-03-25",17718.539063
"2015-03-26",17678.230469
"2015-03-27",17712.660156
"2015-03-30",17976.310547
"2015-03-31",17776.119141
"2015-04-01",17698.179688
"2015-04-02",17763.240234
"2015-04-06",17880.849609
"2015-04-07",17875.419922
"2015-04-08",17902.509766
"2015-04-09",17958.730469
"2015-04-10",18057.650391
"2015-04-13",17977.039063
"2015-04-14",18036.699219
"2015-04-15",18112.609375
"2015-04-16",18105.769531
"2015-04-17",17826.300781
"2015-04-20",18034.929688
"2015-04-21",17949.589844
"2015-04-22",18038.269531
"2015-04-23",18058.689453
"2015-04-24",18080.140625
"2015-04-27",18037.970703
"2015-04-28",18110.140625
"2015-04-29",18035.529297
"2015-04-30",17840.519531
"2015-05-01",18024.060547
"2015-05-04",18070.400391
"2015-05-05",17928.199219
"2015-05-06",17841.980469
"2015-05-07",17924.060547
"2015-05-08",18191.109375
"2015-05-11",18105.169922
"2015-05-12",18068.230469
"2015-05-13",18060.490234
"2015-05-14",18252.240234
"2015-05-15",18272.560547
"2015-05-18",18298.880859
"2015-05-19",18312.390625
"2015-05-20",18285.400391
"2015-05-21",18285.740234
"2015-05-22",18232.019531
"2015-05-26",18041.539063
"2015-05-27",18162.990234
"2015-05-28",18126.119141
"2015-05-29",18010.679688
"2015-06-01",18040.369141
"2015-06-02",18011.939453
"2015-06-03",18076.269531
"2015-06-04",17905.580078
"2015-06-05",17849.460938
"2015-06-08",17766.550781
"2015-06-09",17764.039063
"2015-06-10",18000.400391
"2015-06-11",18039.369141
"2015-06-12",17898.839844
"2015-06-15",17791.169922
"2015-06-16",17904.480469
"2015-06-17",17935.740234
"2015-06-18",18115.839844
"2015-06-19",18015.949219
"2015-06-22",18119.779297
"2015-06-23",18144.070313
"2015-06-24",17966.070313
"2015-06-25",17890.359375
"2015-06-26",17946.679688
"2015-06-29",17596.349609
"2015-06-30",17619.509766
"2015-07-01",17757.910156
"2015-07-02",17730.109375
"2015-07-06",17683.580078
"2015-07-07",17776.910156
"2015-07-08",17515.419922
"2015-07-09",17548.619141
"2015-07-10",17760.410156
"2015-07-13",17977.679688
"2015-07-14",18053.580078
"2015-07-15",18050.169922
"2015-07-16",18120.25
"2015-07-17",18086.449219
"2015-07-20",18100.410156
"2015-07-21",17919.289063
"2015-07-22",17851.039063
"2015-07-23",17731.919922
"2015-07-24",17568.529297
"2015-07-27",17440.589844
"2015-07-28",17630.269531
"2015-07-29",17751.390625
"2015-07-30",17745.980469
"2015-07-31",17689.859375
"2015-08-03",17598.199219
"2015-08-04",17550.689453
"2015-08-05",17540.470703
"2015-08-06",17419.75
"2015-08-07",17373.380859
"2015-08-10",17615.169922
"2015-08-11",17402.839844
"2015-08-12",17402.509766
"2015-08-13",17408.25
"2015-08-14",17477.400391
"2015-08-17",17545.179688
"2015-08-18",17511.339844
"2015-08-19",17348.730469
"2015-08-20",16990.689453
"2015-08-21",16459.75
"2015-08-24",15871.349609
"2015-08-25",15666.44043
"2015-08-26",16285.509766
"2015-08-27",16654.769531
"2015-08-28",16643.009766
"2015-08-31",16528.029297
"2015-09-01",16058.349609
"2015-09-02",16351.379883
"2015-09-03",16374.759766
"2015-09-04",16102.379883
"2015-09-08",16492.679688
"2015-09-09",16253.570313
"2015-09-10",16330.400391
"2015-09-11",16433.089844
"2015-09-14",16370.959961
"2015-09-15",16599.849609
"2015-09-16",16739.949219
"2015-09-17",16674.740234
"2015-09-18",16384.580078
"2015-09-21",16510.189453
"2015-09-22",16330.469727
"2015-09-23",16279.889648
"2015-09-24",16201.320313
"2015-09-25",16314.669922
"2015-09-28",16001.889648
"2015-09-29",16049.129883
"2015-09-30",16284.700195
"2015-10-01",16272.009766
"2015-10-02",16472.369141
"2015-10-05",16776.429688
"2015-10-06",16790.189453
"2015-10-07",16912.289063
"2015-10-08",17050.75
"2015-10-09",17084.490234
"2015-10-12",17131.859375
"2015-10-13",17081.890625
"2015-10-14",16924.75
"2015-10-15",17141.75
"2015-10-16",17215.970703
"2015-10-19",17230.539063
"2015-10-20",17217.109375
"2015-10-21",17168.609375
"2015-10-22",17489.160156
"2015-10-23",17646.699219
"2015-10-26",17623.050781
"2015-10-27",17581.429688
"2015-10-28",17779.519531
"2015-10-29",17755.800781
"2015-10-30",17663.539063
"2015-11-02",17828.759766
"2015-11-03",17918.150391
"2015-11-04",17867.580078
"2015-11-05",17863.429688
"2015-11-06",17910.330078
"2015-11-09",17730.480469
"2015-11-10",17758.210938
"2015-11-11",17702.220703
"2015-11-12",17448.070313
"2015-11-13",17245.240234
"2015-11-16",17483.009766
"2015-11-17",17489.5
"2015-11-18",17737.160156
"2015-11-19",17732.75
"2015-11-20",17823.810547
"2015-11-23",17792.679688
"2015-11-24",17812.189453
"2015-11-25",17813.390625
"2015-11-27",17813.390625
"2015-11-30",17719.919922
"2015-12-01",17888.349609
"2015-12-02",17729.679688
"2015-12-03",17477.669922
"2015-12-04",17847.630859
"2015-12-07",17730.509766
"2015-12-08",17568
"2015-12-09",17492.300781
"2015-12-10",17574.75
"2015-12-11",17265.210938
"2015-12-14",17368.5
"2015-12-15",17524.910156
"2015-12-16",17749.089844
"2015-12-17",17495.839844
"2015-12-18",17128.550781
"2015-12-21",17251.619141
"2015-12-22",17417.269531
"2015-12-23",17602.609375
"2015-12-24",17552.169922
"2015-12-28",17528.269531
"2015-12-29",17720.980469
"2015-12-30",17603.869141
"2015-12-31",17425.029297
"2016-01-04",17148.939453
"2016-01-05",17158.660156
"2016-01-06",16906.509766
"2016-01-07",16514.099609
"2016-01-08",16346.450195
"2016-01-11",16398.570313
"2016-01-12",16516.220703
"2016-01-13",16151.410156
"2016-01-14",16379.049805
"2016-01-15",15988.080078
"2016-01-19",16016.019531
"2016-01-20",15766.740234
"2016-01-21",15882.679688
"2016-01-22",16093.509766
"2016-01-25",15885.219727
"2016-01-26",16167.230469
"2016-01-27",15944.459961
"2016-01-28",16069.639648
"2016-01-29",16466.300781
"2016-02-01",16449.179688
"2016-02-02",16153.540039
"2016-02-03",16336.660156
"2016-02-04",16416.580078
"2016-02-05",16204.969727
"2016-02-08",16027.049805
"2016-02-09",16014.379883
"2016-02-10",15914.740234
"2016-02-11",15660.179688
"2016-02-12",15973.839844
"2016-02-16",16196.410156
"2016-02-17",16453.830078
"2016-02-18",16413.429688
"2016-02-19",16391.990234
"2016-02-22",16620.660156
"2016-02-23",16431.779297
"2016-02-24",16484.990234
"2016-02-25",16697.289063
"2016-02-26",16639.970703
"2016-02-29",16516.5
"2016-03-01",16865.080078
"2016-03-02",16899.320313
"2016-03-03",16943.900391
"2016-03-04",17006.769531
"2016-03-07",17073.949219
"2016-03-08",16964.099609
"2016-03-09",17000.359375
"2016-03-10",16995.130859
"2016-03-11",17213.310547
"2016-03-14",17229.130859
"2016-03-15",17251.529297
"2016-03-16",17325.759766
"2016-03-17",17481.490234
"2016-03-18",17602.300781
"2016-03-21",17623.869141
"2016-03-22",17582.570313
"2016-03-23",17502.589844
"2016-03-24",17515.730469
"2016-03-28",17535.390625
"2016-03-29",17633.109375
"2016-03-30",17716.660156
"2016-03-31",17685.089844
"2016-04-01",17792.75
"2016-04-04",17737
"2016-04-05",17603.320313
"2016-04-06",17716.050781
"2016-04-07",17541.960938
"2016-04-08",17576.960938
"2016-04-11",17556.410156
"2016-04-12",17721.25
"2016-04-13",17908.279297
"2016-04-14",17926.429688
"2016-04-15",17897.460938
"2016-04-18",18004.160156
"2016-04-19",18053.599609
"2016-04-20",18096.269531
"2016-04-21",17982.519531
"2016-04-22",18003.75
"2016-04-25",17977.240234
"2016-04-26",17990.320313
"2016-04-27",18041.550781
"2016-04-28",17830.759766
"2016-04-29",17773.640625
"2016-05-02",17891.160156
"2016-05-03",17750.910156
"2016-05-04",17651.259766
"2016-05-05",17660.710938
"2016-05-06",17740.630859
"2016-05-09",17705.910156
"2016-05-10",17928.349609
"2016-05-11",17711.119141
"2016-05-12",17720.5
"2016-05-13",17535.320313
"2016-05-16",17710.710938
"2016-05-17",17529.980469
"2016-05-18",17526.619141
"2016-05-19",17435.400391
"2016-05-20",17500.939453
"2016-05-23",17492.929688
"2016-05-24",17706.050781
"2016-05-25",17851.509766
"2016-05-26",17828.289063
"2016-05-27",17873.220703
"2016-05-31",17787.199219
"2016-06-01",17789.669922
"2016-06-02",17838.560547
"2016-06-03",17807.060547
"2016-06-06",17920.330078
"2016-06-07",17938.279297
"2016-06-08",18005.050781
"2016-06-09",17985.189453
"2016-06-10",17865.339844
"2016-06-13",17732.480469
"2016-06-14",17674.820313
"2016-06-15",17640.169922
"2016-06-16",17733.099609
"2016-06-17",17675.160156
"2016-06-20",17804.869141
"2016-06-21",17829.730469
"2016-06-22",17780.830078
"2016-06-23",18011.070313
"2016-06-24",17400.75
"2016-06-27",17140.240234
"2016-06-28",17409.720703
"2016-06-29",17694.679688
"2016-06-30",17929.990234
"2016-07-01",17949.369141
"2016-07-05",17840.619141
"2016-07-06",17918.619141
"2016-07-07",17895.880859
"2016-07-08",18146.740234
"2016-07-11",18226.929688
"2016-07-12",18347.669922
"2016-07-13",18372.119141
"2016-07-14",18506.410156
"2016-07-15",18516.550781
"2016-07-18",18533.050781
"2016-07-19",18559.009766
"2016-07-20",18595.029297
"2016-07-21",18517.230469
"2016-07-22",18570.849609
"2016-07-25",18493.060547
"2016-07-26",18473.75
"2016-07-27",18472.169922
"2016-07-28",18456.349609
"2016-07-29",18432.240234
"2016-08-01",18404.509766
"2016-08-02",18313.769531
"2016-08-03",18355
"2016-08-04",18352.050781
"2016-08-05",18543.529297
"2016-08-08",18529.289063
"2016-08-09",18533.050781
"2016-08-10",18495.660156
"2016-08-11",18613.519531
"2016-08-12",18576.470703
"2016-08-15",18636.050781
"2016-08-16",18552.019531
"2016-08-17",18573.939453
"2016-08-18",18597.699219
"2016-08-19",18552.570313
"2016-08-22",18529.419922
"2016-08-23",18547.300781
"2016-08-24",18481.480469
"2016-08-25",18448.410156
"2016-08-26",18395.400391
"2016-08-29",18502.990234
"2016-08-30",18454.300781
"2016-08-31",18400.880859
"2016-09-01",18419.300781
"2016-09-02",18491.960938
"2016-09-06",18538.119141
"2016-09-07",18526.140625
"2016-09-08",18479.910156
"2016-09-09",18085.449219
"2016-09-12",18325.070313
"2016-09-13",18066.75
"2016-09-14",18034.769531
"2016-09-15",18212.480469
"2016-09-16",18123.800781
"2016-09-19",18120.169922
"2016-09-20",18129.960938
"2016-09-21",18293.699219
"2016-09-22",18392.460938
"2016-09-23",18261.449219
"2016-09-26",18094.830078
"2016-09-27",18228.300781
"2016-09-28",18339.240234
"2016-09-29",18143.449219
"2016-09-30",18308.150391
"2016-10-03",18253.849609
"2016-10-04",18168.449219
"2016-10-05",18281.029297
"2016-10-06",18268.5
"2016-10-07",18240.490234
"2016-10-10",18329.039063
"2016-10-11",18128.660156
"2016-10-12",18144.199219
"2016-10-13",18098.939453
"2016-10-14",18138.380859
"2016-10-17",18086.400391
"2016-10-18",18161.939453
"2016-10-19",18202.619141
"2016-10-20",18162.349609
"2016-10-21",18145.710938
"2016-10-24",18223.029297
"2016-10-25",18169.269531
"2016-10-26",18199.330078
"2016-10-27",18169.679688
"2016-10-28",18161.189453
"2016-10-31",18142.419922
"2016-11-01",18037.099609
"2016-11-02",17959.640625
"2016-11-03",17930.669922
"2016-11-04",17888.279297
"2016-11-07",18259.599609
"2016-11-08",18332.740234
"2016-11-09",18589.689453
"2016-11-10",18807.880859
"2016-11-11",18847.660156
"2016-11-14",18868.689453
"2016-11-15",18923.060547
"2016-11-16",18868.140625
"2016-11-17",18903.820313
"2016-11-18",18867.929688
"2016-11-21",18956.689453
"2016-11-22",19023.869141
"2016-11-23",19083.179688
"2016-11-25",19152.140625
"2016-11-28",19097.900391
"2016-11-29",19121.599609
"2016-11-30",19123.580078
"2016-12-01",19191.929688
"2016-12-02",19170.419922
"2016-12-05",19216.240234
"2016-12-06",19251.779297
"2016-12-07",19549.619141
"2016-12-08",19614.810547
"2016-12-09",19756.849609
"2016-12-12",19796.429688
"2016-12-13",19911.210938
"2016-12-14",19792.529297
"2016-12-15",19852.240234
"2016-12-16",19843.410156
"2016-12-19",19883.060547
"2016-12-20",19974.619141
"2016-12-21",19941.960938
"2016-12-22",19918.880859
"2016-12-23",19933.810547
"2016-12-27",19945.039063
"2016-12-28",19833.679688
"2016-12-29",19819.779297
"2016-12-30",19762.599609
"2017-01-03",19881.759766
"2017-01-04",19942.160156
"2017-01-05",19899.289063
"2017-01-06",19963.800781
"2017-01-09",19887.380859
"2017-01-10",19855.529297
"2017-01-11",19954.279297
"2017-01-12",19891
"2017-01-13",19885.730469
"2017-01-17",19826.769531
"2017-01-18",19804.720703
"2017-01-19",19732.400391
"2017-01-20",19827.25
"2017-01-23",19799.849609
"2017-01-24",19912.710938
"2017-01-25",20068.509766
"2017-01-26",20100.910156
"2017-01-27",20093.779297
"2017-01-30",19971.130859
"2017-01-31",19864.089844
"2017-02-01",19890.939453
"2017-02-02",19884.910156
"2017-02-03",20071.460938
"2017-02-06",20052.419922
"2017-02-07",20090.289063
"2017-02-08",20054.339844
"2017-02-09",20172.400391
"2017-02-10",20269.369141
"2017-02-13",20412.160156
"2017-02-14",20504.410156
"2017-02-15",20611.859375
"2017-02-16",20619.769531
"2017-02-17",20624.050781
"2017-02-21",20743
"2017-02-22",20775.599609
"2017-02-23",20810.320313
"2017-02-24",20821.759766
"2017-02-27",20837.439453
"2017-02-28",20812.240234
"2017-03-01",21115.550781
"2017-03-02",21002.970703
"2017-03-03",21005.710938
"2017-03-06",20954.339844
"2017-03-07",20924.759766
"2017-03-08",20855.730469
"2017-03-09",20858.189453
"2017-03-10",20902.980469
"2017-03-13",20881.480469
"2017-03-14",20837.369141
"2017-03-15",20950.099609
"2017-03-16",20934.550781
"2017-03-17",20914.619141
"2017-03-20",20905.859375
"2017-03-21",20668.009766
"2017-03-22",20661.300781
"2017-03-23",20656.580078
"2017-03-24",20596.720703
"2017-03-27",20550.980469
"2017-03-28",20701.5
"2017-03-29",20659.320313
"2017-03-30",20728.490234
"2017-03-31",20663.220703
"2017-04-03",20650.210938
"2017-04-04",20689.240234
"2017-04-05",20648.150391
"2017-04-06",20662.949219
"2017-04-07",20656.099609
"2017-04-10",20658.019531
"2017-04-11",20651.300781
"2017-04-12",20591.859375
"2017-04-13",20453.25
"2017-04-17",20636.919922
"2017-04-18",20523.279297
"2017-04-19",20404.490234
"2017-04-20",20578.710938
"2017-04-21",20547.759766
"2017-04-24",20763.890625
"2017-04-25",20996.119141
"2017-04-26",20975.089844
"2017-04-27",20981.330078
"2017-04-28",20940.509766
"2017-05-01",20913.460938
"2017-05-02",20949.890625
"2017-05-03",20957.900391
"2017-05-04",20951.470703
"2017-05-05",21006.939453
"2017-05-08",21012.279297
"2017-05-09",20975.779297
"2017-05-10",20943.109375
"2017-05-11",20919.419922
"2017-05-12",20896.609375
"2017-05-15",20981.939453
"2017-05-16",20979.75
"2017-05-17",20606.929688
"2017-05-18",20663.019531
"2017-05-19",20804.839844
"2017-05-22",20894.830078
"2017-05-23",20937.910156
"2017-05-24",21012.419922
"2017-05-25",21082.949219
"2017-05-26",21080.279297
"2017-05-30",21029.470703
"2017-05-31",21008.650391
"2017-06-01",21144.179688
"2017-06-02",21206.289063
"2017-06-05",21184.039063
"2017-06-06",21136.230469
"2017-06-07",21173.689453
"2017-06-08",21182.529297
"2017-06-09",21271.970703
"2017-06-12",21235.669922
"2017-06-13",21328.470703
"2017-06-14",21374.560547
"2017-06-15",21359.900391
"2017-06-16",21384.279297
"2017-06-19",21528.990234
"2017-06-20",21467.140625
"2017-06-21",21410.029297
"2017-06-22",21397.289063
"2017-06-23",21394.759766
"2017-06-26",21409.550781
"2017-06-27",21310.660156
"2017-06-28",21454.609375
"2017-06-29",21287.029297
"2017-06-30",21349.630859
"2017-07-03",21479.269531
"2017-07-05",21478.169922
"2017-07-06",21320.039063
"2017-07-07",21414.339844
"2017-07-10",21408.519531
"2017-07-11",21409.070313
"2017-07-12",21532.140625
"2017-07-13",21553.089844
"2017-07-14",21637.740234
"2017-07-17",21629.720703
"2017-07-18",21574.730469
"2017-07-19",21640.75
"2017-07-20",21611.779297
"2017-07-21",21580.070313
"2017-07-24",21513.169922
"2017-07-25",21613.429688
"2017-07-26",21711.009766
"2017-07-27",21796.550781
"2017-07-28",21830.310547
"2017-07-31",21891.119141
"2017-08-01",21963.919922
"2017-08-02",22016.240234
"2017-08-03",22026.099609
"2017-08-04",22092.810547
"2017-08-07",22118.419922
"2017-08-08",22085.339844
"2017-08-09",22048.699219
"2017-08-10",21844.009766
"2017-08-11",21858.320313
"2017-08-14",21993.710938
"2017-08-15",21998.990234
"2017-08-16",22024.869141
"2017-08-17",21750.730469
"2017-08-18",21674.509766
"2017-08-21",21703.75
"2017-08-22",21899.890625
"2017-08-23",21812.089844
"2017-08-24",21783.400391
"2017-08-25",21813.669922
"2017-08-28",21808.400391
"2017-08-29",21865.369141
"2017-08-30",21892.429688
"2017-08-31",21948.099609
"2017-09-01",21987.560547
"2017-09-05",21753.310547
"2017-09-06",21807.640625
"2017-09-07",21784.779297
"2017-09-08",21797.789063
"2017-09-11",22057.369141
"2017-09-12",22118.859375
"2017-09-13",22158.179688
"2017-09-14",22203.480469
"2017-09-15",22268.339844
"2017-09-18",22331.349609
"2017-09-19",22370.800781
"2017-09-20",22412.589844
"2017-09-21",22359.230469
"2017-09-22",22349.589844
"2017-09-25",22296.089844
"2017-09-26",22284.320313
"2017-09-27",22340.710938
"2017-09-28",22381.199219
"2017-09-29",22405.089844
"2017-10-02",22557.599609
"2017-10-03",22641.669922
"2017-10-04",22661.640625
"2017-10-05",22775.390625
"2017-10-06",22773.669922
"2017-10-09",22761.070313
"2017-10-10",22830.679688
"2017-10-11",22872.890625
"2017-10-12",22841.009766
"2017-10-13",22871.720703
"2017-10-16",22956.960938
"2017-10-17",22997.439453
"2017-10-18",23157.599609
"2017-10-19",23163.039063
"2017-10-20",23328.630859
"2017-10-23",23273.960938
"2017-10-24",23441.759766
"2017-10-25",23329.460938
"2017-10-26",23400.859375
"2017-10-27",23434.189453
"2017-10-30",23348.740234
"2017-10-31",23377.240234
"2017-11-01",23435.009766
"2017-11-02",23516.259766
"2017-11-03",23539.189453
"2017-11-06",23548.419922
"2017-11-07",23557.230469
"2017-11-08",23563.359375
"2017-11-09",23461.939453
"2017-11-10",23422.210938
"2017-11-13",23439.699219
"2017-11-14",23409.470703
"2017-11-15",23271.279297
"2017-11-16",23458.359375
"2017-11-17",23358.240234
"2017-11-20",23430.330078
"2017-11-21",23590.830078
"2017-11-22",23526.179688
"2017-11-24",23557.990234
"2017-11-27",23580.779297
"2017-11-28",23836.710938
"2017-11-29",23940.679688
"2017-11-30",24272.349609
"2017-12-01",24231.589844
"2017-12-04",24290.050781
"2017-12-05",24180.640625
"2017-12-06",24140.910156
"2017-12-07",24211.480469
"2017-12-08",24329.160156
"2017-12-11",24386.029297
"2017-12-12",24504.800781
"2017-12-13",24585.429688
"2017-12-14",24508.660156
"2017-12-15",24651.740234
