"Index","KO.Close"
"2014-05-21",40.869999
"2014-05-22",40.580002
"2014-05-23",40.580002
"2014-05-27",40.77
"2014-05-28",40.580002
"2014-05-29",40.66
"2014-05-30",40.91
"2014-06-02",40.860001
"2014-06-03",40.880001
"2014-06-04",40.790001
"2014-06-05",40.889999
"2014-06-06",40.990002
"2014-06-09",40.91
"2014-06-10",41.07
"2014-06-11",40.860001
"2014-06-12",40.419998
"2014-06-13",40.369999
"2014-06-16",40.66
"2014-06-17",40.919998
"2014-06-18",41.560001
"2014-06-19",41.790001
"2014-06-20",41.689999
"2014-06-23",41.73
"2014-06-24",41.849998
"2014-06-25",41.959999
"2014-06-26",42.029999
"2014-06-27",42.189999
"2014-06-30",42.360001
"2014-07-01",42.290001
"2014-07-02",42.290001
"2014-07-03",42.23
"2014-07-07",42.139999
"2014-07-08",41.939999
"2014-07-09",41.950001
"2014-07-10",42.259998
"2014-07-11",41.970001
"2014-07-14",42.380001
"2014-07-15",42.099998
"2014-07-16",42.119999
"2014-07-17",42.02
"2014-07-18",42.43
"2014-07-21",42.400002
"2014-07-22",41.189999
"2014-07-23",40.810001
"2014-07-24",40.970001
"2014-07-25",41
"2014-07-28",40.68
"2014-07-29",40.349998
"2014-07-30",39.619999
"2014-07-31",39.290001
"2014-08-01",39.290001
"2014-08-04",39.400002
"2014-08-05",39.18
"2014-08-06",39.919998
"2014-08-07",39.349998
"2014-08-08",39.450001
"2014-08-11",39.57
"2014-08-12",39.68
"2014-08-13",39.939999
"2014-08-14",40.18
"2014-08-15",40.880001
"2014-08-18",41.349998
"2014-08-19",41.259998
"2014-08-20",41.25
"2014-08-21",41.41
"2014-08-22",41.119999
"2014-08-25",41.41
"2014-08-26",41.599998
"2014-08-27",41.599998
"2014-08-28",41.630001
"2014-08-29",41.720001
"2014-09-02",41.639999
"2014-09-03",41.779999
"2014-09-04",41.869999
"2014-09-05",41.84
"2014-09-08",41.779999
"2014-09-09",41.939999
"2014-09-10",42.169998
"2014-09-11",41.950001
"2014-09-12",41.459999
"2014-09-15",41.5
"2014-09-16",41.639999
"2014-09-17",41.610001
"2014-09-18",41.790001
"2014-09-19",42.049999
"2014-09-22",42.220001
"2014-09-23",41.889999
"2014-09-24",42.27
"2014-09-25",41.779999
"2014-09-26",42.200001
"2014-09-29",42.25
"2014-09-30",42.66
"2014-10-01",42.740002
"2014-10-02",42.66
"2014-10-03",43
"2014-10-06",43.599998
"2014-10-07",43.919998
"2014-10-08",44.549999
"2014-10-09",43.869999
"2014-10-10",44.470001
"2014-10-13",44.07
"2014-10-14",43.639999
"2014-10-15",43.23
"2014-10-16",42.560001
"2014-10-17",42.880001
"2014-10-20",43.290001
"2014-10-21",40.68
"2014-10-22",40.619999
"2014-10-23",40.860001
"2014-10-24",41.029999
"2014-10-27",40.759998
"2014-10-28",40.560001
"2014-10-29",40.959999
"2014-10-30",41.400002
"2014-10-31",41.880001
"2014-11-03",41.810001
"2014-11-04",41.82
"2014-11-05",42.310001
"2014-11-06",42.290001
"2014-11-07",42.32
"2014-11-10",42.389999
"2014-11-11",42.509998
"2014-11-12",42.709999
"2014-11-13",42.790001
"2014-11-14",42.73
"2014-11-17",42.919998
"2014-11-18",43.529999
"2014-11-19",44.220001
"2014-11-20",44.25
"2014-11-21",44.5
"2014-11-24",44.27
"2014-11-25",44.43
"2014-11-26",44.290001
"2014-11-28",44.830002
"2014-12-01",44.549999
"2014-12-02",44.540001
"2014-12-03",43.799999
"2014-12-04",43.5
"2014-12-05",43.529999
"2014-12-08",43.139999
"2014-12-09",42.040001
"2014-12-10",41.599998
"2014-12-11",41.529999
"2014-12-12",40.91
"2014-12-15",40.57
"2014-12-16",40.389999
"2014-12-17",41.549999
"2014-12-18",42.389999
"2014-12-19",41.950001
"2014-12-22",42.349998
"2014-12-23",42.970001
"2014-12-24",42.939999
"2014-12-26",42.959999
"2014-12-29",42.860001
"2014-12-30",42.759998
"2014-12-31",42.220001
"2015-01-02",42.139999
"2015-01-05",42.139999
"2015-01-06",42.459999
"2015-01-07",42.990002
"2015-01-08",43.509998
"2015-01-09",43.029999
"2015-01-12",42.639999
"2015-01-13",42.630001
"2015-01-14",42.560001
"2015-01-15",42.380001
"2015-01-16",42.529999
"2015-01-20",43.16
"2015-01-21",43.360001
"2015-01-22",43.779999
"2015-01-23",43.310001
"2015-01-26",43
"2015-01-27",42.389999
"2015-01-28",41.919998
"2015-01-29",42.099998
"2015-01-30",41.169998
"2015-02-02",41.59
"2015-02-03",41.630001
"2015-02-04",41.68
"2015-02-05",41.790001
"2015-02-06",41.450001
"2015-02-09",41.23
"2015-02-10",42.400002
"2015-02-11",42.369999
"2015-02-12",42.169998
"2015-02-13",41.990002
"2015-02-17",41.810001
"2015-02-18",41.73
"2015-02-19",42.110001
"2015-02-20",41.970001
"2015-02-23",41.849998
"2015-02-24",42.130001
"2015-02-25",42.049999
"2015-02-26",42.459999
"2015-02-27",43.299999
"2015-03-02",43.200001
"2015-03-03",42.950001
"2015-03-04",42.5
"2015-03-05",42.400002
"2015-03-06",41.52
"2015-03-09",41.389999
"2015-03-10",40.689999
"2015-03-11",40.099998
"2015-03-12",40.57
"2015-03-13",39.91
"2015-03-16",40.290001
"2015-03-17",40.509998
"2015-03-18",40.599998
"2015-03-19",40.02
"2015-03-20",40.650002
"2015-03-23",40.619999
"2015-03-24",40.470001
"2015-03-25",40.450001
"2015-03-26",40.349998
"2015-03-27",40.080002
"2015-03-30",40.509998
"2015-03-31",40.549999
"2015-04-01",40.68
"2015-04-02",40.68
"2015-04-06",41.169998
"2015-04-07",41.009998
"2015-04-08",40.889999
"2015-04-09",41.049999
"2015-04-10",40.880001
"2015-04-13",40.700001
"2015-04-14",40.509998
"2015-04-15",40.400002
"2015-04-16",40.599998
"2015-04-17",40.299999
"2015-04-20",40.66
"2015-04-21",40.779999
"2015-04-22",41.310001
"2015-04-23",40.950001
"2015-04-24",40.889999
"2015-04-27",40.830002
"2015-04-28",40.77
"2015-04-29",40.490002
"2015-04-30",40.560001
"2015-05-01",40.91
"2015-05-04",40.959999
"2015-05-05",40.75
"2015-05-06",40.66
"2015-05-07",40.700001
"2015-05-08",40.98
"2015-05-11",40.939999
"2015-05-12",40.689999
"2015-05-13",41.049999
"2015-05-14",41.5
"2015-05-15",41.52
"2015-05-18",41.32
"2015-05-19",41.310001
"2015-05-20",41.349998
"2015-05-21",41.23
"2015-05-22",41.209999
"2015-05-26",40.990002
"2015-05-27",41.119999
"2015-05-28",41.139999
"2015-05-29",40.959999
"2015-06-01",40.939999
"2015-06-02",40.990002
"2015-06-03",40.869999
"2015-06-04",40.59
"2015-06-05",40.099998
"2015-06-08",40.16
"2015-06-09",40.200001
"2015-06-10",40.330002
"2015-06-11",40.099998
"2015-06-12",39.959999
"2015-06-15",39.59
"2015-06-16",40.080002
"2015-06-17",40.27
"2015-06-18",40.650002
"2015-06-19",40.400002
"2015-06-22",40.48
"2015-06-23",40.380001
"2015-06-24",40.189999
"2015-06-25",40.02
"2015-06-26",40
"2015-06-29",39.400002
"2015-06-30",39.23
"2015-07-01",39.5
"2015-07-02",39.490002
"2015-07-06",39.419998
"2015-07-07",40.25
"2015-07-08",39.860001
"2015-07-09",39.919998
"2015-07-10",40.389999
"2015-07-13",40.66
"2015-07-14",41.169998
"2015-07-15",41.130001
"2015-07-16",41.48
"2015-07-17",41.25
"2015-07-20",41.380001
"2015-07-21",41.189999
"2015-07-22",40.900002
"2015-07-23",40.84
"2015-07-24",40.439999
"2015-07-27",40.540001
"2015-07-28",40.549999
"2015-07-29",40.59
"2015-07-30",40.560001
"2015-07-31",41.080002
"2015-08-03",41.540001
"2015-08-04",41.849998
"2015-08-05",42.119999
"2015-08-06",41.919998
"2015-08-07",41.77
"2015-08-10",41.68
"2015-08-11",41.48
"2015-08-12",41.259998
"2015-08-13",41.099998
"2015-08-14",41.25
"2015-08-17",41.349998
"2015-08-18",41.299999
"2015-08-19",40.779999
"2015-08-20",40.549999
"2015-08-21",39.529999
"2015-08-24",38.380001
"2015-08-25",37.990002
"2015-08-26",38.73
"2015-08-27",39.27
"2015-08-28",39.450001
"2015-08-31",39.32
"2015-09-01",38.75
"2015-09-02",38.900002
"2015-09-03",39.16
"2015-09-04",38.52
"2015-09-08",38.900002
"2015-09-09",38.299999
"2015-09-10",38.419998
"2015-09-11",38.130001
"2015-09-14",38.099998
"2015-09-15",38.5
"2015-09-16",39.150002
"2015-09-17",39.380001
"2015-09-18",38.98
"2015-09-21",39.189999
"2015-09-22",38.790001
"2015-09-23",38.759998
"2015-09-24",39.150002
"2015-09-25",39.619999
"2015-09-28",39.529999
"2015-09-29",39.66
"2015-09-30",40.119999
"2015-10-01",39.799999
"2015-10-02",40.389999
"2015-10-05",41.009998
"2015-10-06",40.959999
"2015-10-07",41.52
"2015-10-08",41.98
"2015-10-09",42.02
"2015-10-12",42
"2015-10-13",41.650002
"2015-10-14",41.68
"2015-10-15",41.919998
"2015-10-16",42.02
"2015-10-19",41.990002
"2015-10-20",42.290001
"2015-10-21",42.189999
"2015-10-22",43.240002
"2015-10-23",42.790001
"2015-10-26",42.59
"2015-10-27",42.610001
"2015-10-28",42.73
"2015-10-29",42.790001
"2015-10-30",42.349998
"2015-11-02",42.240002
"2015-11-03",42.16
"2015-11-04",41.970001
"2015-11-05",42.330002
"2015-11-06",41.959999
"2015-11-09",41.540001
"2015-11-10",41.77
"2015-11-11",42.040001
"2015-11-12",41.580002
"2015-11-13",41.380001
"2015-11-16",41.959999
"2015-11-17",41.669998
"2015-11-18",42.279999
"2015-11-19",43.110001
"2015-11-20",42.43
"2015-11-23",42.959999
"2015-11-24",43.360001
"2015-11-25",43.360001
"2015-11-27",43.150002
"2015-11-30",42.619999
"2015-12-01",42.889999
"2015-12-02",42.77
"2015-12-03",42.459999
"2015-12-04",43.290001
"2015-12-07",43.200001
"2015-12-08",43.009998
"2015-12-09",42.66
"2015-12-10",42.759998
"2015-12-11",42.27
"2015-12-14",42.450001
"2015-12-15",43.07
"2015-12-16",43.84
"2015-12-17",43.490002
"2015-12-18",42.5
"2015-12-21",42.779999
"2015-12-22",43.290001
"2015-12-23",43.669998
"2015-12-24",43.540001
"2015-12-28",43.490002
"2015-12-29",43.709999
"2015-12-30",43.57
"2015-12-31",42.959999
"2016-01-04",42.400002
"2016-01-05",42.549999
"2016-01-06",42.32
"2016-01-07",41.619999
"2016-01-08",41.509998
"2016-01-11",41.580002
"2016-01-12",42.119999
"2016-01-13",41.849998
"2016-01-14",41.880001
"2016-01-15",41.5
"2016-01-19",41.919998
"2016-01-20",41.380001
"2016-01-21",41.389999
"2016-01-22",42.060001
"2016-01-25",42.16
"2016-01-26",42.080002
"2016-01-27",42.09
"2016-01-28",42.57
"2016-01-29",42.919998
"2016-02-01",43
"2016-02-02",42.439999
"2016-02-03",42.720001
"2016-02-04",42.529999
"2016-02-05",42.439999
"2016-02-08",42.650002
"2016-02-09",43.299999
"2016-02-10",42.549999
"2016-02-11",42.41
"2016-02-12",43.110001
"2016-02-16",43.360001
"2016-02-17",43.490002
"2016-02-18",43.610001
"2016-02-19",43.77
"2016-02-22",43.939999
"2016-02-23",43.689999
"2016-02-24",43.91
"2016-02-25",44.16
"2016-02-26",43.139999
"2016-02-29",43.130001
"2016-03-01",43.689999
"2016-03-02",43.77
"2016-03-03",43.959999
"2016-03-04",44.110001
"2016-03-07",44.009998
"2016-03-08",44.32
"2016-03-09",44.810001
"2016-03-10",45.23
"2016-03-11",45.200001
"2016-03-14",45.290001
"2016-03-15",45.240002
"2016-03-16",45.049999
"2016-03-17",45.77
"2016-03-18",45.599998
"2016-03-21",45.669998
"2016-03-22",45.5
"2016-03-23",45.459999
"2016-03-24",45.580002
"2016-03-28",45.799999
"2016-03-29",46.48
"2016-03-30",46.580002
"2016-03-31",46.389999
"2016-04-01",46.830002
"2016-04-04",46.889999
"2016-04-05",46.529999
"2016-04-06",46.709999
"2016-04-07",46.360001
"2016-04-08",46.869999
"2016-04-11",46.439999
"2016-04-12",46.650002
"2016-04-13",46.040001
"2016-04-14",45.830002
"2016-04-15",46.099998
"2016-04-18",46.220001
"2016-04-19",46.599998
"2016-04-20",44.369999
"2016-04-21",43.66
"2016-04-22",44.540001
"2016-04-25",44.709999
"2016-04-26",44.529999
"2016-04-27",44.68
"2016-04-28",44.630001
"2016-04-29",44.799999
"2016-05-02",44.98
"2016-05-03",44.84
"2016-05-04",44.98
"2016-05-05",45.060001
"2016-05-06",45.32
"2016-05-09",45.240002
"2016-05-10",45.75
"2016-05-11",45.459999
"2016-05-12",45.830002
"2016-05-13",45.349998
"2016-05-16",45.619999
"2016-05-17",44.75
"2016-05-18",44.48
"2016-05-19",44.32
"2016-05-20",43.950001
"2016-05-23",43.970001
"2016-05-24",44.369999
"2016-05-25",44.380001
"2016-05-26",44.689999
"2016-05-27",44.779999
"2016-05-31",44.599998
"2016-06-01",44.700001
"2016-06-02",44.720001
"2016-06-03",45.040001
"2016-06-06",45.369999
"2016-06-07",45.32
"2016-06-08",45.549999
"2016-06-09",45.759998
"2016-06-10",45.990002
"2016-06-13",45.119999
"2016-06-14",45.040001
"2016-06-15",45.009998
"2016-06-16",45.310001
"2016-06-17",44.790001
"2016-06-20",44.98
"2016-06-21",45.130001
"2016-06-22",44.860001
"2016-06-23",45.080002
"2016-06-24",43.93
"2016-06-27",43.779999
"2016-06-28",44.18
"2016-06-29",44.439999
"2016-06-30",45.330002
"2016-07-01",45.119999
"2016-07-05",45.43
"2016-07-06",45.27
"2016-07-07",45.09
"2016-07-08",45.380001
"2016-07-11",45.57
"2016-07-12",45.580002
"2016-07-13",45.740002
"2016-07-14",45.689999
"2016-07-15",45.630001
"2016-07-18",45.630001
"2016-07-19",45.630001
"2016-07-20",45.509998
"2016-07-21",45.450001
"2016-07-22",45.830002
"2016-07-25",45.57
"2016-07-26",44.880001
"2016-07-27",43.400002
"2016-07-28",43.650002
"2016-07-29",43.630001
"2016-08-01",43.450001
"2016-08-02",43.529999
"2016-08-03",43.639999
"2016-08-04",43.509998
"2016-08-05",43.48
"2016-08-08",43.439999
"2016-08-09",43.470001
"2016-08-10",43.610001
"2016-08-11",43.75
"2016-08-12",44.029999
"2016-08-15",44.240002
"2016-08-16",43.830002
"2016-08-17",44.060001
"2016-08-18",44.099998
"2016-08-19",43.919998
"2016-08-22",43.740002
"2016-08-23",43.849998
"2016-08-24",43.849998
"2016-08-25",43.669998
"2016-08-26",43.32
"2016-08-29",43.540001
"2016-08-30",43.240002
"2016-08-31",43.43
"2016-09-01",43.349998
"2016-09-02",43.66
"2016-09-06",43.790001
"2016-09-07",43.639999
"2016-09-08",43.630001
"2016-09-09",42.27
"2016-09-12",43.189999
"2016-09-13",42.279999
"2016-09-14",42.110001
"2016-09-15",42.360001
"2016-09-16",42.139999
"2016-09-19",42.099998
"2016-09-20",42.34
"2016-09-21",42.529999
"2016-09-22",42.959999
"2016-09-23",42.740002
"2016-09-26",42.049999
"2016-09-27",42.59
"2016-09-28",42.150002
"2016-09-29",42.029999
"2016-09-30",42.32
"2016-10-03",42.029999
"2016-10-04",41.84
"2016-10-05",41.810001
"2016-10-06",41.709999
"2016-10-07",41.73
"2016-10-10",41.73
"2016-10-11",41.540001
"2016-10-12",41.779999
"2016-10-13",41.759998
"2016-10-14",41.669998
"2016-10-17",41.599998
"2016-10-18",41.970001
"2016-10-19",42.049999
"2016-10-20",41.93
"2016-10-21",42.130001
"2016-10-24",42.560001
"2016-10-25",42.540001
"2016-10-26",42.439999
"2016-10-27",42.119999
"2016-10-28",42.23
"2016-10-31",42.400002
"2016-11-01",42.119999
"2016-11-02",42.049999
"2016-11-03",42.029999
"2016-11-04",41.689999
"2016-11-07",42.459999
"2016-11-08",42.880001
"2016-11-09",42.27
"2016-11-10",40.939999
"2016-11-11",41.029999
"2016-11-14",41.169998
"2016-11-15",41.439999
"2016-11-16",41.259998
"2016-11-17",41.119999
"2016-11-18",40.91
"2016-11-21",41.360001
"2016-11-22",41.369999
"2016-11-23",41.119999
"2016-11-25",41.529999
"2016-11-28",41.75
"2016-11-29",41.150002
"2016-11-30",40.349998
"2016-12-01",40.169998
"2016-12-02",40.360001
"2016-12-05",40.619999
"2016-12-06",40.57
"2016-12-07",41.290001
"2016-12-08",40.98
"2016-12-09",42
"2016-12-12",41.900002
"2016-12-13",41.759998
"2016-12-14",41.209999
"2016-12-15",41.549999
"2016-12-16",41.740002
"2016-12-19",41.669998
"2016-12-20",41.66
"2016-12-21",41.57
"2016-12-22",41.549999
"2016-12-23",41.599998
"2016-12-27",41.610001
"2016-12-28",41.389999
"2016-12-29",41.599998
"2016-12-30",41.459999
"2017-01-03",41.799999
"2017-01-04",41.650002
"2017-01-05",41.75
"2017-01-06",41.740002
"2017-01-09",41.32
"2017-01-10",41.040001
"2017-01-11",41.049999
"2017-01-12",40.950001
"2017-01-13",40.880001
"2017-01-17",41.220001
"2017-01-18",41.290001
"2017-01-19",41.139999
"2017-01-20",41.32
"2017-01-23",41.43
"2017-01-24",41.900002
"2017-01-25",42.119999
"2017-01-26",41.810001
"2017-01-27",41.450001
"2017-01-30",41.380001
"2017-01-31",41.57
"2017-02-01",41.259998
"2017-02-02",41.400002
"2017-02-03",41.540001
"2017-02-06",41.560001
"2017-02-07",41.900002
"2017-02-08",42.02
"2017-02-09",41.25
"2017-02-10",40.580002
"2017-02-13",40.619999
"2017-02-14",40.529999
"2017-02-15",40.439999
"2017-02-16",41.200001
"2017-02-17",41.23
"2017-02-21",41.459999
"2017-02-22",41.599998
"2017-02-23",41.66
"2017-02-24",41.779999
"2017-02-27",41.669998
"2017-02-28",41.959999
"2017-03-01",42.16
"2017-03-02",42.470001
"2017-03-03",42.48
"2017-03-06",42.18
"2017-03-07",41.990002
"2017-03-08",41.990002
"2017-03-09",42.029999
"2017-03-10",42.290001
"2017-03-13",42.029999
"2017-03-14",41.970001
"2017-03-15",42.119999
"2017-03-16",42.25
"2017-03-17",42.029999
"2017-03-20",42.18
"2017-03-21",42.5
"2017-03-22",42.380001
"2017-03-23",42.169998
"2017-03-24",42.119999
"2017-03-27",42.32
"2017-03-28",42.43
"2017-03-29",42.419998
"2017-03-30",42.599998
"2017-03-31",42.439999
"2017-04-03",42.41
"2017-04-04",42.68
"2017-04-05",42.57
"2017-04-06",42.669998
"2017-04-07",42.610001
"2017-04-10",42.689999
"2017-04-11",42.66
"2017-04-12",42.939999
"2017-04-13",42.790001
"2017-04-17",43.07
"2017-04-18",43.48
"2017-04-19",43.23
"2017-04-20",43.09
"2017-04-21",43.07
"2017-04-24",43.279999
"2017-04-25",43.110001
"2017-04-26",43.240002
"2017-04-27",43.009998
"2017-04-28",43.150002
"2017-05-01",43.220001
"2017-05-02",43.389999
"2017-05-03",43.32
"2017-05-04",43.66
"2017-05-05",43.689999
"2017-05-08",43.889999
"2017-05-09",43.509998
"2017-05-10",43.57
"2017-05-11",43.669998
"2017-05-12",43.59
"2017-05-15",43.73
"2017-05-16",43.849998
"2017-05-17",43.93
"2017-05-18",43.799999
"2017-05-19",43.900002
"2017-05-22",44.18
"2017-05-23",44.389999
"2017-05-24",45.029999
"2017-05-25",45.41
"2017-05-26",45.389999
"2017-05-30",45.43
"2017-05-31",45.470001
"2017-06-01",45.790001
"2017-06-02",45.889999
"2017-06-05",45.990002
"2017-06-06",45.98
"2017-06-07",45.509998
"2017-06-08",45.130001
"2017-06-09",45.32
"2017-06-12",45.330002
"2017-06-13",45.029999
"2017-06-14",45.299999
"2017-06-15",45.25
"2017-06-16",45.310001
"2017-06-19",45.380001
"2017-06-20",45.610001
"2017-06-21",45.220001
"2017-06-22",45.07
"2017-06-23",45.25
"2017-06-26",45.43
"2017-06-27",45.049999
"2017-06-28",45.32
"2017-06-29",44.830002
"2017-06-30",44.849998
"2017-07-03",44.759998
"2017-07-05",44.82
"2017-07-06",44.400002
"2017-07-07",44.389999
"2017-07-10",44.380001
"2017-07-11",44.330002
"2017-07-12",44.509998
"2017-07-13",44.43
"2017-07-14",44.68
"2017-07-17",44.73
"2017-07-18",44.669998
"2017-07-19",44.830002
"2017-07-20",44.82
"2017-07-21",45.029999
"2017-07-24",44.84
"2017-07-25",45.240002
"2017-07-26",45.740002
"2017-07-27",46.119999
"2017-07-28",46.009998
"2017-07-31",45.84
"2017-08-01",45.700001
"2017-08-02",45.59
"2017-08-03",45.669998
"2017-08-04",45.5
"2017-08-07",45.639999
"2017-08-08",45.599998
"2017-08-09",45.59
"2017-08-10",45.740002
"2017-08-11",45.59
"2017-08-14",45.799999
"2017-08-15",46.189999
"2017-08-16",46.200001
"2017-08-17",45.860001
"2017-08-18",45.669998
"2017-08-21",45.68
"2017-08-22",45.599998
"2017-08-23",45.540001
"2017-08-24",45.41
"2017-08-25",45.57
"2017-08-28",45.419998
"2017-08-29",45.450001
"2017-08-30",45.389999
"2017-08-31",45.549999
"2017-09-01",45.779999
"2017-09-05",45.919998
"2017-09-06",45.959999
"2017-09-07",46.279999
"2017-09-08",46.299999
"2017-09-11",46.52
"2017-09-12",46.720001
"2017-09-13",46.869999
"2017-09-14",46.110001
"2017-09-15",46.18
"2017-09-18",46.110001
"2017-09-19",45.98
"2017-09-20",45.779999
"2017-09-21",45.400002
"2017-09-22",45.490002
"2017-09-25",45.689999
"2017-09-26",45.57
"2017-09-27",44.639999
"2017-09-28",44.91
"2017-09-29",45.009998
"2017-10-02",44.799999
"2017-10-03",45.189999
"2017-10-04",45.5
"2017-10-05",45.52
"2017-10-06",45.490002
"2017-10-09",45.41
"2017-10-10",45.869999
"2017-10-11",46.099998
"2017-10-12",46.110001
"2017-10-13",46.18
"2017-10-16",46.619999
"2017-10-17",46.52
"2017-10-18",46.400002
"2017-10-19",46.59
"2017-10-20",46.380001
"2017-10-23",46.32
"2017-10-24",46.18
"2017-10-25",46.049999
"2017-10-26",46.23
"2017-10-27",46.07
"2017-10-30",45.860001
"2017-10-31",45.98
"2017-11-01",45.799999
"2017-11-02",45.880001
"2017-11-03",45.970001
"2017-11-06",45.470001
"2017-11-07",45.939999
"2017-11-08",46.18
"2017-11-09",46.23
"2017-11-10",46.540001
"2017-11-13",46.720001
"2017-11-14",47.43
"2017-11-15",46.810001
"2017-11-16",46.549999
"2017-11-17",45.709999
"2017-11-20",45.459999
"2017-11-21",45.779999
"2017-11-22",45.84
"2017-11-24",45.880001
"2017-11-27",45.900002
"2017-11-28",45.830002
"2017-11-29",45.5
"2017-11-30",45.77
"2017-12-01",45.970001
"2017-12-04",46.23
"2017-12-05",46.259998
"2017-12-06",46.450001
"2017-12-07",45.779999
"2017-12-08",45.310001
"2017-12-11",45.330002
"2017-12-12",45.290001
"2017-12-13",45.900002
"2017-12-14",46.029999
"2017-12-15",46.189999
"2017-12-18",45.93
"2017-12-19",46.130001
"2017-12-20",46.080002
"2017-12-21",45.599998
"2017-12-22",45.59
"2017-12-26",45.810001
"2017-12-27",45.93
"2017-12-28",45.720001
"2017-12-29",45.880001
"2018-01-02",45.540001
"2018-01-03",45.439999
"2018-01-04",46.080002
"2018-01-05",46.07
"2018-01-08",46
"2018-01-09",46.23
"2018-01-10",46.07
"2018-01-11",46.040001
"2018-01-12",46.150002
"2018-01-16",46.529999
"2018-01-17",46.82
"2018-01-18",46.880001
"2018-01-19",47.16
"2018-01-22",47.380001
"2018-01-23",47.450001
"2018-01-24",47.830002
"2018-01-25",47.84
"2018-01-26",48.529999
"2018-01-29",47.700001
"2018-01-30",47.41
"2018-01-31",47.59
"2018-02-01",47.450001
"2018-02-02",46.73
"2018-02-05",44.889999
"2018-02-06",44.669998
"2018-02-07",44.560001
"2018-02-08",43.099998
"2018-02-09",43.130001
"2018-02-12",43.970001
"2018-02-13",44.189999
"2018-02-14",44.099998
"2018-02-15",44.779999
"2018-02-16",44.98
"2018-02-20",43.990002
"2018-02-21",43.34
"2018-02-22",43.52
"2018-02-23",44.040001
"2018-02-26",44.029999
"2018-02-27",43.619999
"2018-02-28",43.220001
"2018-03-01",43.43
"2018-03-02",43.720001
"2018-03-05",43.889999
"2018-03-06",43.93
"2018-03-07",43.82
"2018-03-08",44.450001
"2018-03-09",44.82
"2018-03-12",44.529999
"2018-03-13",44.57
"2018-03-14",43.779999
"2018-03-15",43.669998
"2018-03-16",43.459999
"2018-03-19",43.259998
"2018-03-20",43.16
"2018-03-21",43
"2018-03-22",42.759998
"2018-03-23",42.330002
"2018-03-26",42.689999
"2018-03-27",42.889999
"2018-03-28",43.32
"2018-03-29",43.43
"2018-04-02",42.669998
"2018-04-03",43.380001
"2018-04-04",44.240002
"2018-04-05",44.400002
"2018-04-06",43.919998
"2018-04-09",43.830002
"2018-04-10",43.990002
"2018-04-11",43.990002
"2018-04-12",44.029999
"2018-04-13",44.509998
"2018-04-16",44.68
"2018-04-17",44.880001
"2018-04-18",44.509998
"2018-04-19",44.310001
"2018-04-20",43.740002
"2018-04-23",43.98
"2018-04-24",43.07
"2018-04-25",42.43
"2018-04-26",42.75
"2018-04-27",43.310001
"2018-04-30",43.209999
"2018-05-01",42.59
"2018-05-02",42.060001
"2018-05-03",41.889999
"2018-05-04",42.360001
"2018-05-07",42.139999
"2018-05-08",41.810001
"2018-05-09",41.779999
"2018-05-10",42.18
"2018-05-11",42.139999
"2018-05-14",42.040001
"2018-05-15",41.720001
"2018-05-16",41.549999
"2018-05-17",42.299999
"2018-05-18",42.18
"2018-05-21",42.41
"2018-05-22",42.25
"2018-05-23",42.400002
"2018-05-24",42.32
"2018-05-25",42.400002
"2018-05-29",42.68
"2018-05-30",43.130001
"2018-05-31",43
"2018-06-01",43.119999
"2018-06-04",43.490002
"2018-06-05",43.110001
"2018-06-06",43.459999
"2018-06-07",43.439999
"2018-06-08",43.950001
"2018-06-11",44.130001
"2018-06-12",44.41
"2018-06-13",44.18
"2018-06-14",43.580002
"2018-06-15",44.119999
"2018-06-18",43.549999
"2018-06-19",43.599998
"2018-06-20",43.259998
"2018-06-21",43.09
"2018-06-22",43.25
"2018-06-25",43.580002
"2018-06-26",43.330002
"2018-06-27",43.07
"2018-06-28",43.470001
"2018-06-29",43.860001
"2018-07-02",43.75
"2018-07-03",43.990002
"2018-07-05",44.66
"2018-07-06",44.639999
"2018-07-09",44.400002
"2018-07-10",44.970001
"2018-07-11",44.790001
"2018-07-12",44.669998
"2018-07-13",44.740002
"2018-07-16",44.73
"2018-07-17",45.25
"2018-07-18",45.119999
"2018-07-19",45.110001
"2018-07-20",45.279999
"2018-07-23",44.950001
"2018-07-24",45.259998
"2018-07-25",46.09
"2018-07-26",46.240002
"2018-07-27",46.209999
"2018-07-30",46.23
"2018-07-31",46.630001
"2018-08-01",46.389999
"2018-08-02",46.18
"2018-08-03",46.619999
"2018-08-06",46.650002
"2018-08-07",46.5
"2018-08-08",46.150002
"2018-08-09",46.349998
"2018-08-10",46.080002
"2018-08-13",45.830002
"2018-08-14",45.889999
"2018-08-15",46.080002
"2018-08-16",46.220001
"2018-08-17",46.599998
"2018-08-20",46.73
"2018-08-21",46.220001
"2018-08-22",45.93
"2018-08-23",45.700001
"2018-08-24",45.630001
"2018-08-27",45.689999
"2018-08-28",45.369999
"2018-08-29",45.330002
"2018-08-30",44.950001
"2018-08-31",44.57
"2018-09-04",44.759998
"2018-09-05",45.380001
"2018-09-06",45.77
"2018-09-07",45.720001
"2018-09-10",46.060001
"2018-09-11",46.02
"2018-09-12",46.240002
"2018-09-13",45.830002
"2018-09-14",45.990002
"2018-09-17",46.32
"2018-09-18",45.93
"2018-09-19",45.959999
"2018-09-20",46.639999
"2018-09-21",46.580002
"2018-09-24",46.07
"2018-09-25",45.68
"2018-09-26",45.849998
"2018-09-27",46.009998
"2018-09-28",46.189999
"2018-10-01",46.23
"2018-10-02",46.509998
