"Index","RUT.Close"
"2014-03-28",1151.810059
"2014-03-31",1173.040039
"2014-04-01",1188.699951
"2014-04-02",1192.810059
"2014-04-03",1181.119995
"2014-04-04",1153.380005
"2014-04-07",1135.780029
"2014-04-08",1144.23999
"2014-04-09",1159.959961
"2014-04-10",1127.660034
"2014-04-11",1111.439941
"2014-04-14",1115.349976
"2014-04-15",1119.48999
"2014-04-16",1131.77002
"2014-04-17",1137.900024
"2014-04-21",1142.310059
"2014-04-22",1155.609985
"2014-04-23",1147.079956
"2014-04-24",1144.349976
"2014-04-25",1123.030029
"2014-04-28",1117.060059
"2014-04-29",1120.829956
"2014-04-30",1126.859985
"2014-05-01",1125.969971
"2014-05-02",1128.800049
"2014-05-05",1126.300049
"2014-05-06",1108.01001
"2014-05-07",1108.550049
"2014-05-08",1097.430054
"2014-05-09",1107.219971
"2014-05-12",1133.650024
"2014-05-13",1121.160034
"2014-05-14",1103.140015
"2014-05-15",1095.98999
"2014-05-16",1102.910034
"2014-05-19",1114.430054
"2014-05-20",1097.900024
"2014-05-21",1103.630005
"2014-05-22",1113.869995
"2014-05-23",1126.189941
"2014-05-27",1142.199951
"2014-05-28",1136.680054
"2014-05-29",1140.069946
"2014-05-30",1134.5
"2014-06-02",1128.900024
"2014-06-03",1126.150024
"2014-06-04",1131.219971
"2014-06-05",1153.939941
"2014-06-06",1165.209961
"2014-06-09",1175.880005
"2014-06-10",1172.709961
"2014-06-11",1166.709961
"2014-06-12",1159.400024
"2014-06-13",1162.680054
"2014-06-16",1166.819946
"2014-06-17",1176.619995
"2014-06-18",1183.130005
"2014-06-19",1184.030029
"2014-06-20",1188.430054
"2014-06-23",1184.949951
"2014-06-24",1173.23999
"2014-06-25",1182.680054
"2014-06-26",1180.709961
"2014-06-27",1189.5
"2014-06-30",1192.959961
"2014-07-01",1205.949951
"2014-07-02",1199.5
"2014-07-03",1208.150024
"2014-07-07",1186.73999
"2014-07-08",1172.150024
"2014-07-09",1173.810059
"2014-07-10",1161.859985
"2014-07-11",1159.930054
"2014-07-14",1167.209961
"2014-07-15",1153.810059
"2014-07-16",1151.550049
"2014-07-17",1133.599976
"2014-07-18",1151.609985
"2014-07-21",1146.660034
"2014-07-22",1156.150024
"2014-07-23",1158.109985
"2014-07-24",1156.26001
"2014-07-25",1144.719971
"2014-07-28",1139.5
"2014-07-29",1141.640015
"2014-07-30",1146.569946
"2014-07-31",1120.069946
"2014-08-01",1114.859985
"2014-08-04",1124.819946
"2014-08-05",1121.560059
"2014-08-06",1125.550049
"2014-08-07",1119.76001
"2014-08-08",1131.349976
"2014-08-11",1141.930054
"2014-08-12",1133.030029
"2014-08-13",1141.780029
"2014-08-14",1143.339966
"2014-08-15",1141.650024
"2014-08-18",1158.400024
"2014-08-19",1162.469971
"2014-08-20",1157.51001
"2014-08-21",1160.030029
"2014-08-22",1160.339966
"2014-08-25",1165.219971
"2014-08-26",1175.170044
"2014-08-27",1172.709961
"2014-08-28",1165.949951
"2014-08-29",1174.349976
"2014-09-02",1179.469971
"2014-09-03",1172.199951
"2014-09-04",1167.209961
"2014-09-05",1170.130005
"2014-09-08",1172.310059
"2014-09-09",1158.5
"2014-09-10",1164.98999
"2014-09-11",1172.339966
"2014-09-12",1160.609985
"2014-09-15",1146.52002
"2014-09-16",1150.969971
"2014-09-17",1153.890015
"2014-09-18",1159.27002
"2014-09-19",1146.920044
"2014-09-22",1129.359985
"2014-09-23",1118.719971
"2014-09-24",1128.310059
"2014-09-25",1110.23999
"2014-09-26",1119.329956
"2014-09-29",1117.910034
"2014-09-30",1101.680054
"2014-10-01",1085.410034
"2014-10-02",1096.380005
"2014-10-03",1104.73999
"2014-10-06",1094.650024
"2014-10-07",1076.310059
"2014-10-08",1097.119995
"2014-10-09",1067.98999
"2014-10-10",1053.319946
"2014-10-13",1049.300049
"2014-10-14",1061.599976
"2014-10-15",1072.449951
"2014-10-16",1086.109985
"2014-10-17",1082.329956
"2014-10-20",1094.969971
"2014-10-21",1112.849976
"2014-10-22",1096.869995
"2014-10-23",1116.48999
"2014-10-24",1118.819946
"2014-10-27",1117.47998
"2014-10-28",1149.449951
"2014-10-29",1146.369995
"2014-10-30",1155.77002
"2014-10-31",1173.51001
"2014-11-03",1170.199951
"2014-11-04",1165.420044
"2014-11-05",1167.069946
"2014-11-06",1171.859985
"2014-11-07",1173.319946
"2014-11-10",1179.569946
"2014-11-11",1179.959961
"2014-11-12",1186.469971
"2014-11-13",1175.420044
"2014-11-14",1173.810059
"2014-11-17",1164.22998
"2014-11-18",1170.280029
"2014-11-19",1157.689941
"2014-11-20",1170.75
"2014-11-21",1172.420044
"2014-11-24",1186.939941
"2014-11-25",1186.329956
"2014-11-26",1190.619995
"2014-11-28",1173.22998
"2014-12-01",1154.050049
"2014-12-02",1168.449951
"2014-12-03",1179.01001
"2014-12-04",1173.01001
"2014-12-05",1182.430054
"2014-12-08",1167.209961
"2014-12-09",1188.060059
"2014-12-10",1161.859985
"2014-12-11",1166.959961
"2014-12-12",1152.439941
"2014-12-15",1140.300049
"2014-12-16",1139.369995
"2014-12-17",1174.839966
"2014-12-18",1192.160034
"2014-12-19",1195.959961
"2014-12-22",1201.859985
"2014-12-23",1202.439941
"2014-12-24",1206.780029
"2014-12-26",1215.209961
"2014-12-29",1219.109985
"2014-12-30",1213.050049
"2014-12-31",1204.699951
"2015-01-02",1198.800049
"2015-01-05",1181.349976
"2015-01-06",1161.310059
"2015-01-07",1175.969971
"2015-01-08",1196.130005
"2015-01-09",1185.680054
"2015-01-12",1180.089966
"2015-01-13",1180.640015
"2015-01-14",1177.060059
"2015-01-15",1154.709961
"2015-01-16",1176.650024
"2015-01-20",1170.25
"2015-01-21",1166.25
"2015-01-22",1190.369995
"2015-01-23",1188.930054
"2015-01-26",1200.73999
"2015-01-27",1194.660034
"2015-01-28",1175.119995
"2015-01-29",1190.180054
"2015-01-30",1165.390015
"2015-02-02",1175.51001
"2015-02-03",1196.98999
"2015-02-04",1191.439941
"2015-02-05",1208.709961
"2015-02-06",1205.459961
"2015-02-09",1195.829956
"2015-02-10",1203.180054
"2015-02-11",1201.550049
"2015-02-12",1216.27002
"2015-02-13",1223.130005
"2015-02-17",1225.01001
"2015-02-18",1227.949951
"2015-02-19",1227.910034
"2015-02-20",1231.790039
"2015-02-23",1231.829956
"2015-02-24",1233.97998
"2015-02-25",1235.099976
"2015-02-26",1239.109985
"2015-02-27",1233.369995
"2015-03-02",1242.619995
"2015-03-03",1234.76001
"2015-03-04",1230.72998
"2015-03-05",1234.310059
"2015-03-06",1217.52002
"2015-03-09",1223.589966
"2015-03-10",1208.469971
"2015-03-11",1215.780029
"2015-03-12",1236.640015
"2015-03-13",1232.140015
"2015-03-16",1239.780029
"2015-03-17",1242.22998
"2015-03-18",1252.140015
"2015-03-19",1254.859985
"2015-03-20",1266.369995
"2015-03-23",1264.709961
"2015-03-24",1263.459961
"2015-03-25",1233.849976
"2015-03-26",1231.98999
"2015-03-27",1240.410034
"2015-03-30",1257.800049
"2015-03-31",1252.77002
"2015-04-01",1251.709961
"2015-04-02",1255.660034
"2015-04-06",1260.540039
"2015-04-07",1253.359985
"2015-04-08",1262.709961
"2015-04-09",1259.109985
"2015-04-10",1264.77002
"2015-04-13",1265.589966
"2015-04-14",1265.349976
"2015-04-15",1275.349976
"2015-04-16",1272.900024
"2015-04-17",1251.859985
"2015-04-20",1264.920044
"2015-04-21",1264.150024
"2015-04-22",1265.47998
"2015-04-23",1271.540039
"2015-04-24",1267.540039
"2015-04-27",1252.699951
"2015-04-28",1259.359985
"2015-04-29",1246.949951
"2015-04-30",1220.130005
"2015-05-01",1228.109985
"2015-05-04",1233.219971
"2015-05-05",1215.420044
"2015-05-06",1219.359985
"2015-05-07",1225.540039
"2015-05-08",1234.930054
"2015-05-11",1235.829956
"2015-05-12",1233.130005
"2015-05-13",1232.280029
"2015-05-14",1245.109985
"2015-05-15",1243.949951
"2015-05-18",1257.52002
"2015-05-19",1255.660034
"2015-05-20",1257.73999
"2015-05-21",1256.73999
"2015-05-22",1252.219971
"2015-05-26",1238.76001
"2015-05-27",1254.359985
"2015-05-28",1253.099976
"2015-05-29",1246.530029
"2015-06-01",1249.619995
"2015-06-02",1251.800049
"2015-06-03",1264.579956
"2015-06-04",1251.290039
"2015-06-05",1261.01001
"2015-06-08",1253.699951
"2015-06-09",1249.660034
"2015-06-10",1266.930054
"2015-06-11",1268.920044
"2015-06-12",1265.02002
"2015-06-15",1261.040039
"2015-06-16",1269.530029
"2015-06-17",1268.329956
"2015-06-18",1284.680054
"2015-06-19",1284.660034
"2015-06-22",1292.390015
"2015-06-23",1295.800049
"2015-06-24",1283.920044
"2015-06-25",1283.280029
"2015-06-26",1279.800049
"2015-06-29",1246.75
"2015-06-30",1253.949951
"2015-07-01",1256.400024
"2015-07-02",1248.26001
"2015-07-06",1246.959961
"2015-07-07",1248.050049
"2015-07-08",1228.959961
"2015-07-09",1234.150024
"2015-07-10",1252.02002
"2015-07-13",1265.349976
"2015-07-14",1273.329956
"2015-07-15",1264.52002
"2015-07-16",1272.829956
"2015-07-17",1267.089966
"2015-07-20",1260.219971
"2015-07-21",1254.569946
"2015-07-22",1258.349976
"2015-07-23",1244.969971
"2015-07-24",1225.98999
"2015-07-27",1214.609985
"2015-07-28",1224.599976
"2015-07-29",1229.599976
"2015-07-30",1232.069946
"2015-07-31",1238.680054
"2015-08-03",1231.790039
"2015-08-04",1228.849976
"2015-08-05",1231.75
"2015-08-06",1215.849976
"2015-08-07",1206.900024
"2015-08-10",1222.670044
"2015-08-11",1211.140015
"2015-08-12",1208.97998
"2015-08-13",1204.73999
"2015-08-14",1212.689941
"2015-08-17",1225.089966
"2015-08-18",1214.890015
"2015-08-19",1202.97998
"2015-08-20",1172.52002
"2015-08-21",1156.790039
"2015-08-24",1111.689941
"2015-08-25",1104.099976
"2015-08-26",1132.189941
"2015-08-27",1153.609985
"2015-08-28",1162.910034
"2015-08-31",1159.449951
"2015-09-01",1128.050049
"2015-09-02",1146.030029
"2015-09-03",1145.150024
"2015-09-04",1136.170044
"2015-09-08",1161.76001
"2015-09-09",1148.22998
"2015-09-10",1153.030029
"2015-09-11",1157.790039
"2015-09-14",1153.5
"2015-09-15",1166
"2015-09-16",1175.199951
"2015-09-17",1180.689941
"2015-09-18",1163.349976
"2015-09-21",1161.089966
"2015-09-22",1143.030029
"2015-09-23",1140.050049
"2015-09-24",1137.540039
"2015-09-25",1122.790039
"2015-09-28",1090.569946
"2015-09-29",1083.910034
"2015-09-30",1100.689941
"2015-10-01",1097.550049
"2015-10-02",1114.119995
"2015-10-05",1141.640015
"2015-10-06",1133.689941
"2015-10-07",1152.599976
"2015-10-08",1163.23999
"2015-10-09",1165.359985
"2015-10-12",1164.400024
"2015-10-13",1147.839966
"2015-10-14",1136.969971
"2015-10-15",1162.77002
"2015-10-16",1162.310059
"2015-10-19",1164.300049
"2015-10-20",1163.27002
"2015-10-21",1144.949951
"2015-10-22",1154.52002
"2015-10-23",1166.060059
"2015-10-26",1159.5
"2015-10-27",1145.290039
"2015-10-28",1178.719971
"2015-10-29",1165.630005
"2015-10-30",1161.859985
"2015-11-02",1186.089966
"2015-11-03",1191.579956
"2015-11-04",1190.380005
"2015-11-05",1190.689941
"2015-11-06",1199.75
"2015-11-09",1184.430054
"2015-11-10",1187.699951
"2015-11-11",1178.069946
"2015-11-12",1154.810059
"2015-11-13",1146.550049
"2015-11-16",1156.079956
"2015-11-17",1153.209961
"2015-11-18",1171.75
"2015-11-19",1166.72998
"2015-11-20",1175.150024
"2015-11-23",1180.359985
"2015-11-24",1188.810059
"2015-11-25",1198.02002
"2015-11-27",1202.380005
"2015-11-30",1198.109985
"2015-12-01",1204.160034
"2015-12-02",1191.689941
"2015-12-03",1170.569946
"2015-12-04",1183.400024
"2015-12-07",1164.300049
"2015-12-08",1159.400024
"2015-12-09",1145.869995
"2015-12-10",1149.02002
"2015-12-11",1123.609985
"2015-12-14",1115.859985
"2015-12-15",1131.550049
"2015-12-16",1148.969971
"2015-12-17",1135.359985
"2015-12-18",1121.02002
"2015-12-21",1127.73999
"2015-12-22",1137.689941
"2015-12-23",1152.819946
"2015-12-24",1154.76001
"2015-12-28",1148.209961
"2015-12-29",1160.52002
"2015-12-30",1149.640015
"2015-12-31",1135.890015
"2016-01-04",1108.619995
"2016-01-05",1110.439941
"2016-01-06",1094.369995
"2016-01-07",1064.569946
"2016-01-08",1046.199951
"2016-01-11",1041.900024
"2016-01-12",1044.699951
"2016-01-13",1010.190002
"2016-01-14",1025.670044
"2016-01-15",1007.719971
"2016-01-19",994.869995
"2016-01-20",999.309998
"2016-01-21",997.340027
"2016-01-22",1020.659973
"2016-01-25",997.369995
"2016-01-26",1017.969971
"2016-01-27",1002.75
"2016-01-28",1003.27002
"2016-01-29",1035.380005
"2016-02-01",1032.390015
"2016-02-02",1008.840027
"2016-02-03",1010.299988
"2016-02-04",1014.789978
"2016-02-05",985.619995
"2016-02-08",969.340027
"2016-02-09",963.900024
"2016-02-10",963.47998
"2016-02-11",953.719971
"2016-02-12",971.98999
"2016-02-16",995.799988
"2016-02-17",1011.130005
"2016-02-18",1004.710022
"2016-02-19",1010.01001
"2016-02-22",1021.73999
"2016-02-23",1012.150024
"2016-02-24",1022.080017
"2016-02-25",1031.579956
"2016-02-26",1037.180054
"2016-02-29",1033.900024
"2016-03-01",1054.48999
"2016-03-02",1065.670044
"2016-03-03",1076.050049
"2016-03-04",1081.930054
"2016-03-07",1094.150024
"2016-03-08",1067.880005
"2016-03-09",1072.77002
"2016-03-10",1063.98999
"2016-03-11",1087.560059
"2016-03-14",1084.25
"2016-03-15",1066.670044
"2016-03-16",1074.51001
"2016-03-17",1091.25
"2016-03-18",1101.670044
"2016-03-21",1098.579956
"2016-03-22",1097.339966
"2016-03-23",1075.699951
"2016-03-24",1079.540039
"2016-03-28",1080.22998
"2016-03-29",1109.079956
"2016-03-30",1110.439941
"2016-03-31",1114.030029
"2016-04-01",1117.680054
"2016-04-04",1108.540039
"2016-04-05",1095.849976
"2016-04-06",1108.810059
"2016-04-07",1092.790039
"2016-04-08",1097.310059
"2016-04-11",1094.339966
"2016-04-12",1105.709961
"2016-04-13",1129.930054
"2016-04-14",1128.589966
"2016-04-15",1130.920044
"2016-04-18",1139.280029
"2016-04-19",1140.22998
"2016-04-20",1142.290039
"2016-04-21",1135.77002
"2016-04-22",1146.689941
"2016-04-25",1138.099976
"2016-04-26",1150.72998
"2016-04-27",1154.150024
"2016-04-28",1140.400024
"2016-04-29",1130.849976
"2016-05-02",1140.920044
"2016-05-03",1121.76001
"2016-05-04",1113.130005
"2016-05-05",1107.949951
"2016-05-06",1114.719971
"2016-05-09",1118.25
"2016-05-10",1128.829956
"2016-05-11",1114.73999
"2016-05-12",1108.599976
"2016-05-13",1102.439941
"2016-05-16",1116.209961
"2016-05-17",1097.680054
"2016-05-18",1102.949951
"2016-05-19",1094.780029
"2016-05-20",1112.280029
"2016-05-23",1111.369995
"2016-05-24",1135.310059
"2016-05-25",1141.02002
"2016-05-26",1139.75
"2016-05-27",1150.449951
"2016-05-31",1154.790039
"2016-06-01",1163.040039
"2016-06-02",1170.579956
"2016-06-03",1164.130005
"2016-06-06",1176.869995
"2016-06-07",1179.969971
"2016-06-08",1188.949951
"2016-06-09",1181.199951
"2016-06-10",1163.930054
"2016-06-13",1150.699951
"2016-06-14",1147.819946
"2016-06-15",1149.300049
"2016-06-16",1148.189941
"2016-06-17",1144.699951
"2016-06-20",1157.699951
"2016-06-21",1153.869995
"2016-06-22",1148.969971
"2016-06-23",1172.219971
"2016-06-24",1127.540039
"2016-06-27",1089.650024
"2016-06-28",1107.300049
"2016-06-29",1131.619995
"2016-06-30",1151.920044
"2016-07-01",1156.77002
"2016-07-05",1139.449951
"2016-07-06",1147.329956
"2016-07-07",1149.76001
"2016-07-08",1177.359985
"2016-07-11",1190.030029
"2016-07-12",1205.890015
"2016-07-13",1201.160034
"2016-07-14",1202.170044
"2016-07-15",1205.310059
"2016-07-18",1207.910034
"2016-07-19",1200.449951
"2016-07-20",1209.73999
"2016-07-21",1203.859985
"2016-07-22",1212.890015
"2016-07-25",1209.819946
"2016-07-26",1216.859985
"2016-07-27",1218.930054
"2016-07-28",1217.329956
"2016-07-29",1219.939941
"2016-08-01",1219.119995
"2016-08-02",1202.349976
"2016-08-03",1212.72998
"2016-08-04",1213.76001
"2016-08-05",1231.300049
"2016-08-08",1230.420044
"2016-08-09",1231.73999
"2016-08-10",1223.27002
"2016-08-11",1229.119995
"2016-08-12",1229.819946
"2016-08-15",1241.859985
"2016-08-16",1231.130005
"2016-08-17",1227.680054
"2016-08-18",1236.849976
"2016-08-19",1236.77002
"2016-08-22",1239.73999
"2016-08-23",1248.579956
"2016-08-24",1237.25
"2016-08-25",1240
"2016-08-26",1238.030029
"2016-08-29",1244.939941
"2016-08-30",1246.030029
"2016-08-31",1239.910034
"2016-09-01",1239.800049
"2016-09-02",1251.829956
"2016-09-06",1253.369995
"2016-09-07",1261.01001
"2016-09-08",1258.359985
"2016-09-09",1219.209961
"2016-09-12",1235.869995
"2016-09-13",1212.319946
"2016-09-14",1211.589966
"2016-09-15",1227.02002
"2016-09-16",1224.780029
"2016-09-19",1232.530029
"2016-09-20",1228.329956
"2016-09-21",1245.040039
"2016-09-22",1263.439941
"2016-09-23",1254.619995
"2016-09-26",1240.939941
"2016-09-27",1246.380005
"2016-09-28",1255.670044
"2016-09-29",1237.75
"2016-09-30",1251.650024
"2016-10-03",1245.780029
"2016-10-04",1239.780029
"2016-10-05",1248.369995
"2016-10-06",1246.23999
"2016-10-07",1236.560059
"2016-10-10",1250.76001
"2016-10-11",1227.619995
"2016-10-12",1227.22998
"2016-10-13",1215.75
"2016-10-14",1212.410034
"2016-10-17",1210.140015
"2016-10-18",1217.300049
"2016-10-19",1222.640015
"2016-10-20",1219.790039
"2016-10-21",1218.099976
"2016-10-24",1226.449951
"2016-10-25",1216.099976
"2016-10-26",1204.75
"2016-10-27",1189.949951
"2016-10-28",1187.609985
"2016-10-31",1191.390015
"2016-11-01",1177.939941
"2016-11-02",1162.52002
"2016-11-03",1156.890015
"2016-11-04",1163.439941
"2016-11-07",1192.25
"2016-11-08",1195.140015
"2016-11-09",1232.160034
"2016-11-10",1251.609985
"2016-11-11",1282.380005
"2016-11-14",1298.599976
"2016-11-15",1302.140015
"2016-11-16",1302.199951
"2016-11-17",1309.47998
"2016-11-18",1315.640015
"2016-11-21",1322.22998
"2016-11-22",1334.339966
"2016-11-23",1342.089966
"2016-11-25",1347.199951
"2016-11-28",1329.829956
"2016-11-29",1328.219971
"2016-11-30",1322.339966
"2016-12-01",1313.800049
"2016-12-02",1314.25
"2016-12-05",1337.790039
"2016-12-06",1352.670044
"2016-12-07",1364.51001
"2016-12-08",1386.369995
"2016-12-09",1388.069946
"2016-12-12",1373.140015
"2016-12-13",1373.530029
"2016-12-14",1356.02002
"2016-12-15",1366.410034
"2016-12-16",1364.189941
"2016-12-19",1371.680054
"2016-12-20",1383.959961
"2016-12-21",1375.189941
"2016-12-22",1362.660034
"2016-12-23",1371.51001
"2016-12-27",1377.709961
"2016-12-28",1360.829956
"2016-12-29",1363.180054
"2016-12-30",1357.130005
"2017-01-03",1365.48999
"2017-01-04",1387.949951
"2017-01-05",1371.939941
"2017-01-06",1367.280029
"2017-01-09",1357.48999
"2017-01-10",1370.900024
"2017-01-11",1373.300049
"2017-01-12",1361.069946
"2017-01-13",1372.050049
"2017-01-17",1352.319946
"2017-01-18",1358.560059
"2017-01-19",1345.73999
"2017-01-20",1351.849976
"2017-01-23",1347.839966
"2017-01-24",1369.209961
"2017-01-25",1382.439941
"2017-01-26",1375.599976
"2017-01-27",1370.699951
"2017-01-30",1352.329956
"2017-01-31",1361.819946
"2017-02-01",1361.22998
"2017-02-02",1357.430054
"2017-02-03",1377.839966
"2017-02-06",1366.660034
"2017-02-07",1361.060059
"2017-02-08",1358.73999
"2017-02-09",1378.530029
"2017-02-10",1388.839966
"2017-02-13",1392.380005
"2017-02-14",1396.650024
"2017-02-15",1404.209961
"2017-02-16",1399.130005
"2017-02-17",1399.859985
"2017-02-21",1410.339966
"2017-02-22",1403.859985
"2017-02-23",1394.619995
"2017-02-24",1394.52002
"2017-02-27",1407.969971
"2017-02-28",1386.680054
"2017-03-01",1413.640015
"2017-03-02",1395.670044
"2017-03-03",1394.130005
"2017-03-06",1384.25
"2017-03-07",1374.880005
"2017-03-08",1366.040039
"2017-03-09",1360.119995
"2017-03-10",1365.26001
"2017-03-13",1370.280029
"2017-03-14",1362.380005
"2017-03-15",1382.829956
"2017-03-16",1386.030029
"2017-03-17",1391.52002
"2017-03-20",1384.099976
"2017-03-21",1346.550049
"2017-03-22",1345.599976
"2017-03-23",1353.430054
"2017-03-24",1354.640015
"2017-03-27",1357.319946
"2017-03-28",1367.26001
"2017-03-29",1371.640015
"2017-03-30",1382.349976
"2017-03-31",1385.920044
"2017-04-03",1369.670044
"2017-04-04",1368.180054
"2017-04-05",1352.140015
"2017-04-06",1364.430054
"2017-04-07",1364.560059
"2017-04-10",1367.089966
"2017-04-11",1376.949951
"2017-04-12",1359.199951
"2017-04-13",1345.23999
"2017-04-17",1361.180054
"2017-04-18",1361.890015
"2017-04-19",1367.130005
"2017-04-20",1384.150024
"2017-04-21",1379.849976
"2017-04-24",1397.939941
"2017-04-25",1411.079956
"2017-04-26",1419.430054
"2017-04-27",1417.130005
"2017-04-28",1400.430054
"2017-05-01",1407.359985
"2017-05-02",1399.359985
"2017-05-03",1390.920044
"2017-05-04",1388.849976
"2017-05-05",1397
"2017-05-08",1391.640015
"2017-05-09",1391.859985
"2017-05-10",1399.589966
"2017-05-11",1390.199951
"2017-05-12",1382.77002
"2017-05-15",1393.920044
"2017-05-16",1394.680054
"2017-05-17",1355.890015
"2017-05-18",1361.079956
"2017-05-19",1367.329956
"2017-05-22",1377.140015
"2017-05-23",1380.97998
"2017-05-24",1382.51001
"2017-05-25",1383.390015
"2017-05-26",1382.23999
"2017-05-30",1371.189941
"2017-05-31",1370.209961
"2017-06-01",1396.060059
"2017-06-02",1405.390015
"2017-06-05",1396.449951
"2017-06-06",1394.900024
"2017-06-07",1396.670044
"2017-06-08",1415.609985
"2017-06-09",1421.709961
"2017-06-12",1419.209961
"2017-06-13",1425.98999
"2017-06-14",1417.569946
"2017-06-15",1410.079956
"2017-06-16",1406.72998
"2017-06-19",1418.079956
"2017-06-20",1402.969971
"2017-06-21",1399.25
"2017-06-22",1404.540039
"2017-06-23",1414.780029
"2017-06-26",1416.640015
"2017-06-27",1403.52002
"2017-06-28",1425.27002
"2017-06-29",1416.199951
"2017-06-30",1415.359985
"2017-07-03",1426.680054
"2017-07-05",1420.150024
"2017-07-06",1400.810059
"2017-07-07",1415.839966
"2017-07-10",1408.469971
"2017-07-11",1413.050049
"2017-07-12",1424.319946
"2017-07-13",1425.660034
"2017-07-14",1428.819946
"2017-07-17",1431.599976
"2017-07-18",1427.609985
"2017-07-19",1441.77002
"2017-07-20",1442.349976
"2017-07-21",1435.839966
"2017-07-24",1438.050049
"2017-07-25",1450.390015
"2017-07-26",1442.280029
"2017-07-27",1433.619995
"2017-07-28",1429.26001
"2017-07-31",1425.140015
"2017-08-01",1428.329956
"2017-08-02",1412.900024
"2017-08-03",1405.22998
"2017-08-04",1412.319946
"2017-08-07",1414.170044
"2017-08-08",1410.150024
"2017-08-09",1396.949951
"2017-08-10",1372.540039
"2017-08-11",1374.22998
"2017-08-14",1394.310059
"2017-08-15",1383.23999
"2017-08-16",1383.530029
"2017-08-17",1358.939941
"2017-08-18",1357.790039
"2017-08-21",1356.900024
"2017-08-22",1371.540039
"2017-08-23",1369.73999
"2017-08-24",1373.880005
"2017-08-25",1377.449951
"2017-08-28",1382.22998
"2017-08-29",1383.680054
"2017-08-30",1391.319946
"2017-08-31",1405.280029
"2017-09-01",1413.569946
"2017-09-05",1399.660034
"2017-09-06",1402.199951
"2017-09-07",1398.670044
"2017-09-08",1399.430054
"2017-09-11",1414.829956
"2017-09-12",1423.459961
"2017-09-13",1426.890015
"2017-09-14",1425.02002
"2017-09-15",1431.709961
"2017-09-18",1441.079956
"2017-09-19",1440.400024
"2017-09-20",1445.420044
"2017-09-21",1444.180054
"2017-09-22",1450.780029
"2017-09-25",1451.959961
"2017-09-26",1456.859985
"2017-09-27",1484.810059
"2017-09-28",1488.790039
"2017-09-29",1490.859985
"2017-10-02",1509.469971
"2017-10-03",1511.969971
"2017-10-04",1507.76001
"2017-10-05",1512.089966
"2017-10-06",1510.219971
"2017-10-09",1503.560059
"2017-10-10",1508.01001
"2017-10-11",1506.920044
"2017-10-12",1505.160034
"2017-10-13",1502.660034
"2017-10-16",1502.680054
"2017-10-17",1497.5
"2017-10-18",1505.140015
"2017-10-19",1502.040039
"2017-10-20",1509.25
"2017-10-23",1497.48999
"2017-10-24",1500.420044
"2017-10-25",1493.47998
"2017-10-26",1497.459961
"2017-10-27",1508.319946
"2017-10-30",1490.900024
"2017-10-31",1502.530029
"2017-11-01",1492.780029
"2017-11-02",1496.550049
"2017-11-03",1494.910034
"2017-11-06",1497.959961
"2017-11-07",1479.089966
"2017-11-08",1481.72998
"2017-11-09",1475.02002
"2017-11-10",1475.27002
"2017-11-13",1475.069946
"2017-11-14",1471.26001
"2017-11-15",1464.089966
"2017-11-16",1486.880005
"2017-11-17",1492.819946
"2017-11-20",1503.400024
"2017-11-21",1518.890015
"2017-11-22",1516.76001
"2017-11-24",1519.160034
"2017-11-27",1513.310059
"2017-11-28",1536.430054
"2017-11-29",1542.300049
"2017-11-30",1544.140015
"2017-12-01",1537.02002
"2017-12-04",1532.410034
"2017-12-05",1516.76001
"2017-12-06",1508.880005
"2017-12-07",1520.469971
"2017-12-08",1521.719971
"2017-12-11",1519.839966
"2017-12-12",1516.119995
"2017-12-13",1524.449951
"2017-12-14",1506.949951
"2017-12-15",1530.420044
"2017-12-18",1548.920044
"2017-12-19",1536.75
"2017-12-20",1540.079956
"2017-12-21",1547.109985
"2017-12-22",1542.930054
"2017-12-26",1544.22998
"2017-12-27",1543.939941
"2017-12-28",1548.930054
"2017-12-29",1535.51001
"2018-01-02",1550.01001
"2018-01-03",1552.579956
"2018-01-04",1555.719971
"2018-01-05",1560.01001
"2018-01-08",1561.810059
"2018-01-09",1560.099976
"2018-01-10",1559.800049
"2018-01-11",1586.790039
"2018-01-12",1591.969971
"2018-01-16",1572.969971
"2018-01-17",1586.660034
"2018-01-18",1576.72998
"2018-01-19",1597.630005
"2018-01-22",1605.170044
"2018-01-23",1610.709961
"2018-01-24",1601.77002
"2018-01-25",1601.670044
"2018-01-26",1608.060059
"2018-01-29",1598.109985
"2018-01-30",1582.819946
"2018-01-31",1574.97998
"2018-02-01",1579.869995
"2018-02-02",1547.27002
"2018-02-05",1491.089966
"2018-02-06",1507.170044
"2018-02-07",1507.969971
"2018-02-08",1463.790039
"2018-02-09",1477.839966
"2018-02-12",1490.97998
"2018-02-13",1494.949951
"2018-02-14",1522.099976
"2018-02-15",1537.199951
"2018-02-16",1543.550049
"2018-02-20",1529.98999
"2018-02-21",1531.839966
"2018-02-22",1529.98999
"2018-02-23",1549.189941
"2018-02-26",1559.329956
"2018-02-27",1536.469971
"2018-02-28",1512.449951
"2018-03-01",1507.390015
"2018-03-02",1533.170044
"2018-03-05",1546.050049
"2018-03-06",1562.199951
"2018-03-07",1574.530029
"2018-03-08",1571.969971
"2018-03-09",1597.140015
"2018-03-12",1601.060059
"2018-03-13",1592.050049
"2018-03-14",1584.310059
"2018-03-15",1576.619995
"2018-03-16",1586.050049
"2018-03-19",1570.560059
"2018-03-20",1570.410034
