"Index","CMCSA.Close"
"2018-12-18",35.650002
"2018-12-19",35.189999
"2018-12-20",34.619999
"2018-12-21",33.75
"2018-12-24",33.07
"2018-12-26",34.139999
"2018-12-27",34.470001
"2018-12-28",34.349998
"2018-12-31",34.049999
"2019-01-02",34.369999
"2019-01-03",34.639999
"2019-01-04",35.810001
"2019-01-07",35.43
"2019-01-08",35.720001
"2019-01-09",36.060001
"2019-01-10",35.82
"2019-01-11",35.630001
"2019-01-14",35.77
"2019-01-15",35.830002
"2019-01-16",35.900002
"2019-01-17",35.91
"2019-01-18",36.209999
"2019-01-22",34.970001
"2019-01-23",36.889999
"2019-01-24",36.240002
"2019-01-25",35.779999
"2019-01-28",35.369999
"2019-01-29",36.080002
"2019-01-30",35.43
"2019-01-31",36.57
"2019-02-01",36.790001
"2019-02-04",36.77
"2019-02-05",37.150002
"2019-02-06",37.169998
"2019-02-07",37.68
"2019-02-08",37.599998
"2019-02-11",37
"2019-02-12",37.240002
"2019-02-13",37.029999
"2019-02-14",37.259998
"2019-02-15",37.77
"2019-02-19",37.549999
"2019-02-20",37.790001
"2019-02-21",38.470001
"2019-02-22",38.610001
"2019-02-25",38.57
"2019-02-26",38.799999
"2019-02-27",38.529999
"2019-02-28",38.669998
"2019-03-01",39.099998
"2019-03-04",38.73
"2019-03-05",38.720001
"2019-03-06",38.610001
"2019-03-07",38.380001
"2019-03-08",38.189999
"2019-03-11",39.169998
"2019-03-12",39.490002
"2019-03-13",39.560001
"2019-03-14",39.869999
"2019-03-15",40.470001
"2019-03-18",39.919998
"2019-03-19",39.779999
"2019-03-20",39.470001
"2019-03-21",40.049999
"2019-03-22",39.459999
"2019-03-25",39.18
"2019-03-26",39.630001
"2019-03-27",40.209999
"2019-03-28",40.419998
"2019-03-29",39.98
"2019-04-01",40.310001
"2019-04-02",40.02
"2019-04-03",40.27
"2019-04-04",40.41
"2019-04-05",40.419998
"2019-04-08",40.709999
"2019-04-09",41.040001
"2019-04-10",41.080002
"2019-04-11",41.040001
"2019-04-12",41.299999
"2019-04-15",41.779999
"2019-04-16",41.970001
"2019-04-17",42.57
"2019-04-18",42.43
"2019-04-22",42
"2019-04-23",41.990002
"2019-04-24",41.849998
"2019-04-25",42.93
"2019-04-26",43.080002
"2019-04-29",43.450001
"2019-04-30",43.529999
"2019-05-01",43.419998
"2019-05-02",42.650002
"2019-05-03",43.290001
"2019-05-06",43.299999
"2019-05-07",42.759998
"2019-05-08",42.549999
"2019-05-09",42.919998
"2019-05-10",43.150002
"2019-05-13",42.279999
"2019-05-14",42.91
"2019-05-15",42.490002
"2019-05-16",43.189999
"2019-05-17",43.540001
"2019-05-20",42.779999
"2019-05-21",43.290001
"2019-05-22",43.299999
"2019-05-23",42.73
"2019-05-24",42.669998
"2019-05-28",42.470001
"2019-05-29",41.919998
"2019-05-30",41.740002
"2019-05-31",41
"2019-06-03",40.959999
"2019-06-04",41.400002
"2019-06-05",41.299999
"2019-06-06",41.150002
"2019-06-07",41.48
"2019-06-10",41.290001
"2019-06-11",41.220001
"2019-06-12",41.450001
"2019-06-13",41.689999
"2019-06-14",42.310001
"2019-06-17",42.560001
"2019-06-18",43.25
"2019-06-19",43.139999
"2019-06-20",43.68
"2019-06-21",43.560001
"2019-06-24",43.599998
"2019-06-25",42.75
"2019-06-26",42.110001
"2019-06-27",42
"2019-06-28",42.279999
"2019-07-01",42.709999
"2019-07-02",42.889999
"2019-07-03",43.32
"2019-07-05",43.279999
"2019-07-08",42.630001
"2019-07-09",42.98
"2019-07-10",43.790001
"2019-07-11",44.080002
"2019-07-12",44.639999
"2019-07-15",44.720001
"2019-07-16",45.09
"2019-07-17",44.43
"2019-07-18",44.560001
"2019-07-19",44.060001
"2019-07-22",43.849998
"2019-07-23",44.32
"2019-07-24",44.869999
"2019-07-25",44.610001
"2019-07-26",44.630001
"2019-07-29",44.23
"2019-07-30",44.080002
"2019-07-31",43.169998
"2019-08-01",42.880001
"2019-08-02",42.650002
"2019-08-05",41.610001
"2019-08-06",42.07
"2019-08-07",41.73
"2019-08-08",42.66
"2019-08-09",42.93
"2019-08-12",42.459999
"2019-08-13",43.459999
"2019-08-14",42.369999
"2019-08-15",42.349998
"2019-08-16",43.18
"2019-08-19",44
"2019-08-20",43.939999
"2019-08-21",44.110001
"2019-08-22",43.77
"2019-08-23",42.43
"2019-08-26",43.349998
"2019-08-27",43.599998
"2019-08-28",43.77
"2019-08-29",44.169998
"2019-08-30",44.259998
"2019-09-03",43.880001
"2019-09-04",45.52
"2019-09-05",46.41
"2019-09-06",46.349998
"2019-09-09",46.419998
"2019-09-10",46.450001
"2019-09-11",46.400002
"2019-09-12",46.970001
"2019-09-13",46.880001
"2019-09-16",46.27
"2019-09-17",46.669998
"2019-09-18",46.939999
"2019-09-19",46.68
"2019-09-20",46.360001
"2019-09-23",46.220001
"2019-09-24",45.709999
"2019-09-25",45.830002
"2019-09-26",44.900002
"2019-09-27",44.810001
"2019-09-30",45.080002
"2019-10-01",44.52
"2019-10-02",44.049999
"2019-10-03",44.060001
"2019-10-04",44.709999
"2019-10-07",44.59
"2019-10-08",44.110001
"2019-10-09",44.380001
"2019-10-10",44.5
"2019-10-11",45.549999
"2019-10-14",45.23
"2019-10-15",45.669998
"2019-10-16",45.599998
"2019-10-17",45.93
"2019-10-18",45.57
"2019-10-21",46.080002
"2019-10-22",45.77
"2019-10-23",45.720001
"2019-10-24",44.84
"2019-10-25",45.650002
"2019-10-28",45.439999
"2019-10-29",45.349998
"2019-10-30",44.689999
"2019-10-31",44.82
"2019-11-01",44.75
"2019-11-04",43.889999
"2019-11-05",44.279999
"2019-11-06",44.220001
"2019-11-07",44.700001
"2019-11-08",45.189999
"2019-11-11",45.25
"2019-11-12",45.23
"2019-11-13",45.200001
"2019-11-14",45.450001
"2019-11-15",44.560001
"2019-11-18",44.610001
"2019-11-19",44.810001
"2019-11-20",44.220001
"2019-11-21",44.360001
"2019-11-22",44.799999
"2019-11-25",43.349998
"2019-11-26",43.549999
"2019-11-27",44.419998
"2019-11-29",44.150002
"2019-12-02",43.630001
"2019-12-03",43.650002
"2019-12-04",43.509998
"2019-12-05",44.040001
"2019-12-06",44.240002
"2019-12-09",43.889999
"2019-12-10",42.77
"2019-12-11",42.07
"2019-12-12",43.009998
"2019-12-13",43.580002
"2019-12-16",43.529999
"2019-12-17",43.389999
"2019-12-18",43.189999
"2019-12-19",43.639999
"2019-12-20",44.09
"2019-12-23",44.099998
"2019-12-24",44.529999
"2019-12-26",44.970001
"2019-12-27",45.099998
"2019-12-30",45.18
"2019-12-31",44.970001
"2020-01-02",45.369999
"2020-01-03",45.009998
"2020-01-06",44.669998
"2020-01-07",44.93
"2020-01-08",45.389999
"2020-01-09",45.509998
"2020-01-10",44.98
"2020-01-13",45.799999
"2020-01-14",46.029999
"2020-01-15",46.279999
"2020-01-16",46.869999
"2020-01-17",47.5
"2020-01-21",47.299999
"2020-01-22",47.439999
"2020-01-23",45.650002
"2020-01-24",44.59
"2020-01-27",44
"2020-01-28",44.040001
"2020-01-29",43.32
"2020-01-30",44.139999
"2020-01-31",43.189999
"2020-02-03",42.66
"2020-02-04",44.279999
"2020-02-05",44.59
"2020-02-06",44.599998
"2020-02-07",44.740002
"2020-02-10",44.66
"2020-02-11",44.790001
"2020-02-12",46.02
"2020-02-13",46.07
"2020-02-14",46.09
"2020-02-18",46.150002
"2020-02-19",45.970001
"2020-02-20",46.02
"2020-02-21",45.82
"2020-02-24",44.599998
"2020-02-25",43.169998
"2020-02-26",42.220001
"2020-02-27",41.049999
"2020-02-28",40.43
"2020-03-02",42.52
"2020-03-03",41.439999
"2020-03-04",42.5
"2020-03-05",40.77
"2020-03-06",40.369999
"2020-03-09",37.880001
"2020-03-10",39.099998
"2020-03-11",37.91
"2020-03-12",34.939999
"2020-03-13",39.330002
"2020-03-16",36.040001
"2020-03-17",38.220001
"2020-03-18",35.68
"2020-03-19",35.939999
"2020-03-20",33.369999
"2020-03-23",34.169998
"2020-03-24",34.639999
"2020-03-25",33.57
"2020-03-26",36.740002
"2020-03-27",34.57
"2020-03-30",35.490002
"2020-03-31",34.380001
"2020-04-01",32.419998
"2020-04-02",34.369999
"2020-04-03",33.950001
"2020-04-06",36.23
"2020-04-07",36.939999
"2020-04-08",37.68
"2020-04-09",38
"2020-04-13",37.189999
"2020-04-14",38.52
"2020-04-15",37.16
"2020-04-16",37.830002
"2020-04-17",38.080002
"2020-04-20",37.209999
"2020-04-21",35.709999
"2020-04-22",35.73
"2020-04-23",36.09
"2020-04-24",37.16
"2020-04-27",38.209999
"2020-04-28",38.080002
"2020-04-29",39
"2020-04-30",37.630001
"2020-05-01",36.98
"2020-05-04",36.220001
"2020-05-05",36.049999
"2020-05-06",35.139999
"2020-05-07",35.580002
"2020-05-08",36.529999
"2020-05-11",36.16
"2020-05-12",35.349998
"2020-05-13",34.970001
"2020-05-14",35.759998
"2020-05-15",35.919998
"2020-05-18",38.09
"2020-05-19",38.209999
"2020-05-20",39.169998
"2020-05-21",38.950001
"2020-05-22",38.740002
"2020-05-26",39.52
"2020-05-27",39.93
"2020-05-28",39.549999
"2020-05-29",39.599998
"2020-06-01",40.18
"2020-06-02",40.779999
"2020-06-03",41.299999
"2020-06-04",41.290001
"2020-06-05",42.09
"2020-06-08",43.119999
"2020-06-09",42.150002
"2020-06-10",41.360001
"2020-06-11",39.25
"2020-06-12",39.459999
"2020-06-15",39.830002
"2020-06-16",39.75
"2020-06-17",39.220001
"2020-06-18",39.439999
"2020-06-19",39.099998
"2020-06-22",38.439999
"2020-06-23",39.200001
"2020-06-24",38.560001
"2020-06-25",38.57
"2020-06-26",38.650002
"2020-06-29",38.939999
"2020-06-30",38.98
"2020-07-01",39.700001
"2020-07-02",39.25
"2020-07-06",40.330002
"2020-07-07",40.07
"2020-07-08",39.740002
"2020-07-09",39.290001
"2020-07-10",40.509998
"2020-07-13",40.540001
"2020-07-14",41.18
"2020-07-15",41.959999
"2020-07-16",42.139999
"2020-07-17",42.18
"2020-07-20",41.950001
"2020-07-21",42.57
"2020-07-22",42.57
"2020-07-23",42.490002
"2020-07-24",43.349998
"2020-07-27",43.560001
"2020-07-28",43.209999
"2020-07-29",43.900002
"2020-07-30",43.669998
"2020-07-31",42.799999
"2020-08-03",42.880001
"2020-08-04",43.209999
"2020-08-05",42.290001
"2020-08-06",42.869999
"2020-08-07",42.810001
"2020-08-10",43.02
"2020-08-11",42.990002
"2020-08-12",43.34
"2020-08-13",43.389999
"2020-08-14",43.77
"2020-08-17",43.529999
"2020-08-18",43.540001
"2020-08-19",43.32
"2020-08-20",43.27
"2020-08-21",43.07
"2020-08-24",43.799999
"2020-08-25",43.41
"2020-08-26",44.200001
"2020-08-27",44.540001
"2020-08-28",44.560001
"2020-08-31",44.810001
"2020-09-01",45.049999
"2020-09-02",45.169998
"2020-09-03",44.439999
"2020-09-04",44.43
"2020-09-08",43.810001
"2020-09-09",44.599998
"2020-09-10",44.02
"2020-09-11",44.669998
"2020-09-14",45.27
"2020-09-15",46.459999
"2020-09-16",46.810001
"2020-09-17",45.580002
"2020-09-18",45.259998
"2020-09-21",44.68
"2020-09-22",46.189999
"2020-09-23",45.360001
"2020-09-24",45.700001
"2020-09-25",46.150002
"2020-09-28",46.759998
"2020-09-29",46.200001
"2020-09-30",46.259998
"2020-10-01",46.439999
"2020-10-02",45.150002
"2020-10-05",45.810001
"2020-10-06",44.509998
"2020-10-07",44.959999
"2020-10-08",45.299999
"2020-10-09",44.849998
"2020-10-12",45.990002
"2020-10-13",45.889999
"2020-10-14",45.279999
"2020-10-15",45.110001
"2020-10-16",45.560001
"2020-10-19",44.330002
"2020-10-20",44.27
"2020-10-21",44.52
"2020-10-22",45.110001
"2020-10-23",45.060001
"2020-10-26",43.77
"2020-10-27",43.439999
"2020-10-28",41.98
"2020-10-29",43.060001
"2020-10-30",42.240002
"2020-11-02",41.400002
"2020-11-03",42.619999
"2020-11-04",43.700001
"2020-11-05",44.349998
"2020-11-06",44.529999
"2020-11-09",47.18
"2020-11-10",47.77
"2020-11-11",47.669998
"2020-11-12",47.98
"2020-11-13",49
"2020-11-16",49.540001
"2020-11-17",49.779999
"2020-11-18",49.139999
"2020-11-19",49.48
"2020-11-20",49.169998
"2020-11-23",49.810001
"2020-11-24",52.34
"2020-11-25",51.799999
"2020-11-27",51.75
"2020-11-30",50.240002
"2020-12-01",51.02
"2020-12-02",51.049999
"2020-12-03",51.59
"2020-12-04",51.689999
"2020-12-07",51.93
"2020-12-08",51.41
"2020-12-09",51.259998
"2020-12-10",50.48
"2020-12-11",50.93
"2020-12-14",50.990002
"2020-12-15",51.509998
"2020-12-16",51.43
"2020-12-17",51.360001
"2020-12-18",50.900002
"2020-12-21",50.369999
"2020-12-22",50.02
"2020-12-23",50.040001
"2020-12-24",50.380001
"2020-12-28",51.110001
"2020-12-29",51.549999
"2020-12-30",51.209999
"2020-12-31",52.400002
"2021-01-04",50.509998
"2021-01-05",49.98
"2021-01-06",50.560001
"2021-01-07",50.66
"2021-01-08",51.540001
"2021-01-11",51.52
"2021-01-12",50.009998
"2021-01-13",50.16
"2021-01-14",49.580002
"2021-01-15",48.689999
"2021-01-19",48.849998
"2021-01-20",48.880001
"2021-01-21",49.130001
"2021-01-22",48.68
"2021-01-25",48.970001
"2021-01-26",50.09
"2021-01-27",48.419998
"2021-01-28",51.599998
"2021-01-29",49.57
"2021-02-01",50.150002
"2021-02-02",51.18
"2021-02-03",50.470001
"2021-02-04",51.450001
"2021-02-05",51.110001
"2021-02-08",51.849998
"2021-02-09",52.720001
"2021-02-10",52.75
"2021-02-11",53.23
"2021-02-12",53.23
"2021-02-16",52.84
"2021-02-17",52.990002
"2021-02-18",52.560001
"2021-02-19",52.099998
"2021-02-22",52.5
"2021-02-23",53.34
"2021-02-24",53.400002
"2021-02-25",52.240002
"2021-02-26",52.720001
"2021-03-01",54.450001
"2021-03-02",54.25
"2021-03-03",53.73
"2021-03-04",53.93
"2021-03-05",55.09
"2021-03-08",55.48
"2021-03-09",55.57
"2021-03-10",57.209999
