"Index","GE.Close"
"2018-08-09",12.442308
"2018-08-10",12.278846
"2018-08-13",11.971154
"2018-08-14",11.875
"2018-08-15",11.75
"2018-08-16",11.826923
"2018-08-17",11.826923
"2018-08-20",11.826923
"2018-08-21",12.144231
"2018-08-22",11.990385
"2018-08-23",12.057692
"2018-08-24",12.019231
"2018-08-27",12.278846
"2018-08-28",12.269231
"2018-08-29",12.471154
"2018-08-30",12.278846
"2018-08-31",12.442308
"2018-09-04",12.182692
"2018-09-05",12.076923
"2018-09-06",12.028846
"2018-09-07",11.923077
"2018-09-10",12.028846
"2018-09-11",11.855769
"2018-09-12",12.125
"2018-09-13",12.221154
"2018-09-14",12.192308
"2018-09-17",12.211538
"2018-09-18",12.173077
"2018-09-19",12.365385
"2018-09-20",11.980769
"2018-09-21",11.701923
"2018-09-24",11.288462
"2018-09-25",10.836538
"2018-09-26",10.951923
"2018-09-27",11.086538
"2018-09-28",10.855769
"2018-10-01",11.625
"2018-10-02",11.846154
"2018-10-03",12
"2018-10-04",12.173077
"2018-10-05",12.673077
"2018-10-08",13.086538
"2018-10-09",13.028846
"2018-10-10",12.769231
"2018-10-11",12.230769
"2018-10-12",11.846154
"2018-10-15",11.682692
"2018-10-16",11.634615
"2018-10-17",11.721154
"2018-10-18",11.903846
"2018-10-19",12.076923
"2018-10-22",11.903846
"2018-10-23",12.201923
"2018-10-24",11.701923
"2018-10-25",11.346154
"2018-10-26",10.865385
"2018-10-29",10.730769
"2018-10-30",9.788462
"2018-10-31",9.711538
"2018-11-01",9.211538
"2018-11-02",8.932692
"2018-11-05",8.923077
"2018-11-06",9.057692
"2018-11-07",8.846154
"2018-11-08",8.75
"2018-11-09",8.25
"2018-11-12",7.682692
"2018-11-13",8.278846
"2018-11-14",8
"2018-11-15",7.855769
"2018-11-16",7.711538
"2018-11-19",7.538462
"2018-11-20",7.355769
"2018-11-21",7.509615
"2018-11-23",7.278846
"2018-11-26",7.288462
"2018-11-27",7.153846
"2018-11-28",7.442308
"2018-11-29",7.634615
"2018-11-30",7.211538
"2018-12-03",7.509615
"2018-12-04",7
"2018-12-06",7.067308
"2018-12-07",6.740385
"2018-12-10",6.663462
"2018-12-11",6.5
"2018-12-12",6.451923
"2018-12-13",6.923077
"2018-12-14",6.826923
"2018-12-17",6.875
"2018-12-18",7
"2018-12-19",7.365385
"2018-12-20",7.153846
"2018-12-21",6.875
"2018-12-24",6.653846
"2018-12-26",7.105769
"2018-12-27",6.990385
"2018-12-28",7.221154
"2018-12-31",7.278846
"2019-01-02",7.740385
"2019-01-03",7.75
"2019-01-04",7.913462
"2019-01-07",8.403846
"2019-01-08",8.230769
"2019-01-09",8.173077
"2019-01-10",8.596154
"2019-01-11",8.596154
"2019-01-14",8.557692
"2019-01-15",8.394231
"2019-01-16",8.634615
"2019-01-17",8.788462
"2019-01-18",8.711538
"2019-01-22",8.326923
"2019-01-23",8.394231
"2019-01-24",8.442308
"2019-01-25",8.807692
"2019-01-28",8.586538
"2019-01-29",8.557692
"2019-01-30",8.75
"2019-01-31",9.769231
"2019-02-01",9.798077
"2019-02-04",9.817308
"2019-02-05",10.221154
"2019-02-06",10.067308
"2019-02-07",9.673077
"2019-02-08",9.432692
"2019-02-11",9.644231
"2019-02-12",9.596154
"2019-02-13",9.971154
"2019-02-14",9.653846
"2019-02-15",9.701923
"2019-02-19",9.740385
"2019-02-20",9.711538
"2019-02-21",9.644231
"2019-02-22",9.778846
"2019-02-25",10.403846
"2019-02-26",10.66
"2019-02-27",10.88
"2019-02-28",10.39
"2019-03-01",10.27
"2019-03-04",10.38
"2019-03-05",9.89
"2019-03-06",9.11
"2019-03-07",9.45
"2019-03-08",9.58
"2019-03-11",9.9
"2019-03-12",9.76
"2019-03-13",10.02
"2019-03-14",10.3
"2019-03-15",9.96
"2019-03-18",10.2
"2019-03-19",10.19
"2019-03-20",10.22
"2019-03-21",10.27
"2019-03-22",9.98
"2019-03-25",9.88
"2019-03-26",10.1
"2019-03-27",9.96
"2019-03-28",9.89
"2019-03-29",9.99
"2019-04-01",10.1
"2019-04-02",10.24
"2019-04-03",10.1
"2019-04-04",10.03
"2019-04-05",10.01
"2019-04-08",9.49
"2019-04-09",9.22
"2019-04-10",9.16
"2019-04-11",9.12
"2019-04-12",9
"2019-04-15",8.98
"2019-04-16",9.14
"2019-04-17",9.12
"2019-04-18",9.35
"2019-04-22",9.32
"2019-04-23",9.33
"2019-04-24",9.32
"2019-04-25",9.12
"2019-04-26",9.57
"2019-04-29",9.73
"2019-04-30",10.17
"2019-05-01",10.1
"2019-05-02",10.25
"2019-05-03",10.5
"2019-05-06",10.43
"2019-05-07",10.11
"2019-05-08",10.16
"2019-05-09",10.04
"2019-05-10",10.13
"2019-05-13",9.87
"2019-05-14",10.32
"2019-05-15",10.26
"2019-05-16",10.13
"2019-05-17",10
"2019-05-20",9.88
"2019-05-21",9.96
"2019-05-22",9.9
"2019-05-23",9.56
"2019-05-24",9.45
"2019-05-28",9.36
"2019-05-29",9.37
"2019-05-30",9.47
"2019-05-31",9.44
"2019-06-03",9.53
"2019-06-04",10
"2019-06-05",9.89
"2019-06-06",9.92
"2019-06-07",9.98
"2019-06-10",10.05
"2019-06-11",10.12
"2019-06-12",10.28
"2019-06-13",10.31
"2019-06-14",10.23
"2019-06-17",10.05
"2019-06-18",10.42
"2019-06-19",10.34
"2019-06-20",10.63
"2019-06-21",10.48
"2019-06-24",10.28
"2019-06-25",10.22
"2019-06-26",10.27
"2019-06-27",10.4
"2019-06-28",10.5
"2019-07-01",10.63
"2019-07-02",10.62
"2019-07-03",10.61
"2019-07-05",10.5
"2019-07-08",10.2
"2019-07-09",10.25
"2019-07-10",10.2
"2019-07-11",10.11
"2019-07-12",10.37
"2019-07-15",10.27
"2019-07-16",10.38
"2019-07-17",9.98
"2019-07-18",10.06
"2019-07-19",10.04
"2019-07-22",10.21
"2019-07-23",10.65
"2019-07-24",10.68
"2019-07-25",10.43
"2019-07-26",10.51
"2019-07-29",10.38
"2019-07-30",10.52
"2019-07-31",10.45
"2019-08-01",10.08
"2019-08-02",10
"2019-08-05",9.66
"2019-08-06",9.57
"2019-08-07",9.46
"2019-08-08",9.49
"2019-08-09",9.15
"2019-08-12",9.05
"2019-08-13",9.35
"2019-08-14",9.03
"2019-08-15",8.01
"2019-08-16",8.79
"2019-08-19",8.67
"2019-08-20",8.38
"2019-08-21",8.16
"2019-08-22",8.19
"2019-08-23",7.97
"2019-08-26",8.05
"2019-08-27",7.93
"2019-08-28",7.94
"2019-08-29",8.11
"2019-08-30",8.25
"2019-09-03",8.33
"2019-09-04",8.8
"2019-09-05",8.81
"2019-09-06",8.71
"2019-09-09",8.96
"2019-09-10",9.14
"2019-09-11",9.36
"2019-09-12",9.26
"2019-09-13",9.34
"2019-09-16",9.38
"2019-09-17",9.36
"2019-09-18",9.38
"2019-09-19",9.42
"2019-09-20",9.37
"2019-09-23",9.34
"2019-09-24",8.97
"2019-09-25",9.16
"2019-09-26",9.02
"2019-09-27",9.04
"2019-09-30",8.94
"2019-10-01",8.61
"2019-10-02",8.51
"2019-10-03",8.71
"2019-10-04",8.57
"2019-10-07",8.56
"2019-10-08",8.28
"2019-10-09",8.35
"2019-10-10",8.45
"2019-10-11",8.8
"2019-10-14",8.72
"2019-10-15",8.89
"2019-10-16",8.9
"2019-10-17",9.04
"2019-10-18",8.96
"2019-10-21",8.79
"2019-10-22",9.06
"2019-10-23",9.14
"2019-10-24",8.95
"2019-10-25",9
"2019-10-28",9.07
"2019-10-29",9.07
"2019-10-30",10.11
"2019-10-31",9.98
"2019-11-01",10.38
"2019-11-04",10.93
"2019-11-05",10.97
"2019-11-06",11.02
"2019-11-07",11.29
"2019-11-08",11.52
"2019-11-11",11.35
"2019-11-12",11.42
"2019-11-13",11.29
"2019-11-14",11.29
"2019-11-15",11.52
"2019-11-18",11.44
"2019-11-19",11.5
"2019-11-20",11.39
"2019-11-21",11.53
"2019-11-22",11.55
"2019-11-25",11.58
"2019-11-26",11.35
"2019-11-27",11.29
"2019-11-29",11.27
"2019-12-02",11.16
"2019-12-03",10.99
"2019-12-04",10.9
"2019-12-05",10.79
"2019-12-06",11.1
"2019-12-09",10.99
"2019-12-10",11.01
"2019-12-11",10.97
"2019-12-12",11.44
"2019-12-13",11.34
"2019-12-16",11.17
"2019-12-17",11.1
"2019-12-18",10.96
"2019-12-19",11.04
"2019-12-20",11.03
"2019-12-23",11.16
"2019-12-24",11.19
"2019-12-26",11.23
"2019-12-27",11.18
"2019-12-30",11.08
"2019-12-31",11.16
"2020-01-02",11.93
"2020-01-03",11.97
"2020-01-06",12.14
"2020-01-07",12.05
"2020-01-08",11.94
"2020-01-09",11.91
"2020-01-10",11.67
"2020-01-13",12.12
"2020-01-14",12.03
"2020-01-15",11.87
"2020-01-16",11.84
"2020-01-17",11.81
"2020-01-21",11.66
"2020-01-22",11.37
"2020-01-23",11.77
"2020-01-24",11.71
"2020-01-27",11.44
"2020-01-28",11.73
"2020-01-29",12.94
"2020-01-30",12.73
"2020-01-31",12.45
"2020-02-03",12.26
"2020-02-04",12.58
"2020-02-05",12.86
"2020-02-06",12.95
"2020-02-07",12.83
"2020-02-10",12.91
"2020-02-11",12.85
"2020-02-12",13.16
"2020-02-13",12.94
"2020-02-14",12.83
"2020-02-18",12.75
"2020-02-19",12.61
"2020-02-20",12.53
"2020-02-21",12.25
"2020-02-24",11.86
"2020-02-25",11.32
"2020-02-26",10.95
"2020-02-27",10.39
"2020-02-28",10.88
"2020-03-02",11.21
"2020-03-03",10.88
"2020-03-04",10.95
"2020-03-05",10.08
"2020-03-06",9.4
"2020-03-09",8.21
"2020-03-10",8.85
"2020-03-11",8.21
"2020-03-12",7.23
"2020-03-13",7.85
"2020-03-16",6.66
"2020-03-17",7.08
"2020-03-18",6.6
"2020-03-19",6.48
"2020-03-20",6.52
"2020-03-23",6.11
"2020-03-24",7.01
"2020-03-25",7.56
"2020-03-26",8.12
"2020-03-27",7.62
"2020-03-30",7.89
"2020-03-31",7.94
"2020-04-01",7.04
"2020-04-02",6.9
"2020-04-03",6.73
"2020-04-06",7.23
"2020-04-07",7.03
"2020-04-08",7.3
"2020-04-09",7.14
"2020-04-13",7.02
"2020-04-14",6.93
"2020-04-15",6.5
"2020-04-16",6.24
"2020-04-17",6.84
"2020-04-20",6.51
"2020-04-21",6.48
"2020-04-22",6.43
"2020-04-23",6.52
"2020-04-24",6.26
"2020-04-27",6.43
"2020-04-28",6.8
"2020-04-29",6.58
"2020-04-30",6.8
"2020-05-01",6.5
"2020-05-04",6.21
"2020-05-05",6.2
"2020-05-06",5.98
"2020-05-07",6.11
"2020-05-08",6.29
"2020-05-11",6.19
"2020-05-12",6
"2020-05-13",5.79
"2020-05-14",5.7
"2020-05-15",5.49
"2020-05-18",6.27
"2020-05-19",6.21
"2020-05-20",6.42
"2020-05-21",6.48
"2020-05-22",6.41
"2020-05-26",6.8
"2020-05-27",7.29
"2020-05-28",6.78
"2020-05-29",6.57
"2020-06-01",6.76
"2020-06-02",7.05
"2020-06-03",7.36
"2020-06-04",7.74
"2020-06-05",7.88
"2020-06-08",8.46
"2020-06-09",8.02
"2020-06-10",7.61
"2020-06-11",6.95
"2020-06-12",7.25
"2020-06-15",7.24
"2020-06-16",7.47
"2020-06-17",7.24
"2020-06-18",7.28
"2020-06-19",7.15
"2020-06-22",7.04
"2020-06-23",7
"2020-06-24",6.53
"2020-06-25",6.68
"2020-06-26",6.48
"2020-06-29",6.8
"2020-06-30",6.83
"2020-07-01",6.74
"2020-07-02",6.82
"2020-07-06",7
"2020-07-07",6.76
"2020-07-08",6.86
"2020-07-09",6.58
"2020-07-10",6.69
"2020-07-13",6.7
"2020-07-14",6.88
"2020-07-15",7.14
"2020-07-16",7.05
"2020-07-17",7.07
"2020-07-20",6.87
"2020-07-21",7.04
"2020-07-22",7.06
"2020-07-23",7.04
"2020-07-24",6.86
"2020-07-27",6.71
"2020-07-28",6.89
"2020-07-29",6.59
"2020-07-30",6.26
"2020-07-31",6.07
"2020-08-03",6.11
"2020-08-04",6.14
"2020-08-05",6.4
"2020-08-06",6.33
"2020-08-07",6.4
"2020-08-10",6.67
"2020-08-11",6.73
"2020-08-12",6.72
"2020-08-13",6.6
"2020-08-14",6.66
"2020-08-17",6.47
"2020-08-18",6.44
"2020-08-19",6.38
"2020-08-20",6.27
"2020-08-21",6.31
"2020-08-24",6.63
"2020-08-25",6.59
"2020-08-26",6.48
"2020-08-27",6.48
"2020-08-28",6.61
"2020-08-31",6.34
"2020-09-01",6.19
"2020-09-02",6.44
"2020-09-03",6.32
"2020-09-04",6.42
"2020-09-08",6.14
"2020-09-09",6.16
"2020-09-10",6
"2020-09-11",5.95
"2020-09-14",6.15
"2020-09-15",6.1
"2020-09-16",6.75
"2020-09-17",7.05
"2020-09-18",6.88
"2020-09-21",6.35
"2020-09-22",6.25
"2020-09-23",6.11
"2020-09-24",6.06
"2020-09-25",6.11
"2020-09-28",6.2
"2020-09-29",6.12
"2020-09-30",6.23
"2020-10-01",6.24
"2020-10-02",6.39
"2020-10-05",6.41
"2020-10-06",6.17
"2020-10-07",6.31
"2020-10-08",6.65
"2020-10-09",6.84
"2020-10-12",6.83
"2020-10-13",6.72
"2020-10-14",6.82
"2020-10-15",6.87
"2020-10-16",7.29
"2020-10-19",7.29
"2020-10-20",7.34
"2020-10-21",7.32
"2020-10-22",7.72
"2020-10-23",7.63
"2020-10-26",7.38
"2020-10-27",7.1
"2020-10-28",7.42
"2020-10-29",7.37
"2020-10-30",7.42
"2020-11-02",7.52
"2020-11-03",7.85
"2020-11-04",7.85
"2020-11-05",7.99
"2020-11-06",8.09
"2020-11-09",8.72
"2020-11-10",8.98
"2020-11-11",8.89
"2020-11-12",8.76
"2020-11-13",9.25
"2020-11-16",9.57
"2020-11-17",9.68
"2020-11-18",9.73
"2020-11-19",9.66
"2020-11-20",9.76
"2020-11-23",10.07
"2020-11-24",10.45
"2020-11-25",10.5
"2020-11-27",10.4
"2020-11-30",10.18
"2020-12-01",10.15
"2020-12-02",10.43
"2020-12-03",10.6
"2020-12-04",10.88
"2020-12-07",10.86
"2020-12-08",10.96
"2020-12-09",11.39
"2020-12-10",11.32
"2020-12-11",11.16
"2020-12-14",10.83
"2020-12-15",11.11
"2020-12-16",10.93
"2020-12-17",10.88
"2020-12-18",10.81
"2020-12-21",10.77
"2020-12-22",10.61
"2020-12-23",10.86
"2020-12-24",10.65
"2020-12-28",10.64
"2020-12-29",10.56
"2020-12-30",10.71
"2020-12-31",10.8
"2021-01-04",10.47
"2021-01-05",10.77
"2021-01-06",11.36
"2021-01-07",11.27
"2021-01-08",11.34
"2021-01-11",11.45
"2021-01-12",11.78
"2021-01-13",11.57
"2021-01-14",11.66
"2021-01-15",11.33
"2021-01-19",11.43
"2021-01-20",11.39
"2021-01-21",11.07
"2021-01-22",11.11
"2021-01-25",10.99
"2021-01-26",11.29
"2021-01-27",11.38
"2021-01-28",11.09
"2021-01-29",10.68
"2021-02-01",10.74
"2021-02-02",11.24
"2021-02-03",11.2
"2021-02-04",11.45
"2021-02-05",11.4
"2021-02-08",11.61
"2021-02-09",11.54
"2021-02-10",11.4
"2021-02-11",11.46
"2021-02-12",11.73
"2021-02-16",11.97
"2021-02-17",11.86
"2021-02-18",11.63
"2021-02-19",12.02
"2021-02-22",12.5
"2021-02-23",12.59
"2021-02-24",13.12
"2021-02-25",12.76
"2021-02-26",12.54
"2021-03-01",13.11
"2021-03-02",12.98
"2021-03-03",13.44
"2021-03-04",13.57
"2021-03-05",13.6
"2021-03-08",14.17
"2021-03-09",14
"2021-03-10",13.25
