"Index","JPM.Close"
"2014-05-19",53.830002
"2014-05-20",53.720001
"2014-05-21",54.119999
"2014-05-22",54.549999
"2014-05-23",54.529999
"2014-05-27",55.139999
"2014-05-28",55.450001
"2014-05-29",55.720001
"2014-05-30",55.57
"2014-06-02",55.349998
"2014-06-03",55.599998
"2014-06-04",55.68
"2014-06-05",56.630001
"2014-06-06",56.970001
"2014-06-09",57.419998
"2014-06-10",57.900002
"2014-06-11",57.27
"2014-06-12",57.040001
"2014-06-13",57.040001
"2014-06-16",56.869999
"2014-06-17",57.419998
"2014-06-18",57.779999
"2014-06-19",57.299999
"2014-06-20",57.549999
"2014-06-23",58.189999
"2014-06-24",57.419998
"2014-06-25",57.529999
"2014-06-26",57.389999
"2014-06-27",57.529999
"2014-06-30",57.619999
"2014-07-01",57.57
"2014-07-02",56.970001
"2014-07-03",57.049999
"2014-07-07",56.669998
"2014-07-08",55.759998
"2014-07-09",56.02
"2014-07-10",55.560001
"2014-07-11",55.799999
"2014-07-14",56.290001
"2014-07-15",58.27
"2014-07-16",58.709999
"2014-07-17",57.860001
"2014-07-18",58.23
"2014-07-21",58.240002
"2014-07-22",58.669998
"2014-07-23",59
"2014-07-24",59.169998
"2014-07-25",59.009998
"2014-07-28",59.189999
"2014-07-29",58.639999
"2014-07-30",58.91
"2014-07-31",57.669998
"2014-08-01",56.48
"2014-08-04",56.650002
"2014-08-05",56.060001
"2014-08-06",56.23
"2014-08-07",55.91
"2014-08-08",56.34
"2014-08-11",56.32
"2014-08-12",56.349998
"2014-08-13",56.720001
"2014-08-14",56.98
"2014-08-15",56.75
"2014-08-18",57.23
"2014-08-19",57.560001
"2014-08-20",57.639999
"2014-08-21",58.5
"2014-08-22",58.490002
"2014-08-25",59.34
"2014-08-26",59.740002
"2014-08-27",59.59
"2014-08-28",59.16
"2014-08-29",59.450001
"2014-09-02",59.669998
"2014-09-03",59.700001
"2014-09-04",59.709999
"2014-09-05",59.91
"2014-09-08",59.889999
"2014-09-09",59.060001
"2014-09-10",59.220001
"2014-09-11",59.759998
"2014-09-12",60.029999
"2014-09-15",59.939999
"2014-09-16",59.990002
"2014-09-17",60.310001
"2014-09-18",61.32
"2014-09-19",61.110001
"2014-09-22",60.91
"2014-09-23",60.939999
"2014-09-24",61.630001
"2014-09-25",60.150002
"2014-09-26",60.560001
"2014-09-29",60.330002
"2014-09-30",60.240002
"2014-10-01",59.77
"2014-10-02",58.84
"2014-10-03",60.299999
"2014-10-06",60.18
"2014-10-07",59.27
"2014-10-08",60.400002
"2014-10-09",59.080002
"2014-10-10",58.52
"2014-10-13",58.16
"2014-10-14",57.990002
"2014-10-15",55.529999
"2014-10-16",55.080002
"2014-10-17",56.200001
"2014-10-20",56.630001
"2014-10-21",57.93
"2014-10-22",57.450001
"2014-10-23",58.060001
"2014-10-24",58.740002
"2014-10-27",58.639999
"2014-10-28",59.630001
"2014-10-29",59.290001
"2014-10-30",59.389999
"2014-10-31",60.48
"2014-11-03",60.880001
"2014-11-04",60.25
"2014-11-05",61.150002
"2014-11-06",61.23
"2014-11-07",61.470001
"2014-11-10",61.93
"2014-11-11",61.369999
"2014-11-12",60.560001
"2014-11-13",60.23
"2014-11-14",60.279999
"2014-11-17",60.380001
"2014-11-18",60.529999
"2014-11-19",60.599998
"2014-11-20",60.119999
"2014-11-21",60.450001
"2014-11-24",60.959999
"2014-11-25",60.299999
"2014-11-26",60.34
"2014-11-28",60.16
"2014-12-01",60
"2014-12-02",61.080002
"2014-12-03",61.540001
"2014-12-04",61.380001
"2014-12-05",62.700001
"2014-12-08",62.669998
"2014-12-09",62.450001
"2014-12-10",60.68
"2014-12-11",61.139999
"2014-12-12",60.040001
"2014-12-15",59.16
"2014-12-16",58.43
"2014-12-17",59.77
"2014-12-18",61.48
"2014-12-19",61.93
"2014-12-22",61.939999
"2014-12-23",62.48
"2014-12-24",62.48
"2014-12-26",62.549999
"2014-12-29",62.959999
"2014-12-30",63.150002
"2014-12-31",62.580002
"2015-01-02",62.490002
"2015-01-05",60.549999
"2015-01-06",58.98
"2015-01-07",59.07
"2015-01-08",60.389999
"2015-01-09",59.34
"2015-01-12",58.830002
"2015-01-13",58.84
"2015-01-14",56.810001
"2015-01-15",54.990002
"2015-01-16",55.93
"2015-01-20",55.709999
"2015-01-21",55.889999
"2015-01-22",57.59
"2015-01-23",56.68
"2015-01-26",56.77
"2015-01-27",56.200001
"2015-01-28",54.75
"2015-01-29",55.669998
"2015-01-30",54.380001
"2015-02-02",55.470001
"2015-02-03",56.720001
"2015-02-04",56.380001
"2015-02-05",56.77
"2015-02-06",57.889999
"2015-02-09",57.82
"2015-02-10",58.459999
"2015-02-11",58.369999
"2015-02-12",59.57
"2015-02-13",59.669998
"2015-02-17",60.099998
"2015-02-18",59.369999
"2015-02-19",59.23
"2015-02-20",59.799999
"2015-02-23",59.349998
"2015-02-24",60.82
"2015-02-25",61.139999
"2015-02-26",61.580002
"2015-02-27",61.279999
"2015-03-02",61.77
"2015-03-03",61.970001
"2015-03-04",62.130001
"2015-03-05",62
"2015-03-06",60.889999
"2015-03-09",61.5
"2015-03-10",59.959999
"2015-03-11",60.240002
"2015-03-12",61.369999
"2015-03-13",61
"2015-03-16",61.849998
"2015-03-17",61.610001
"2015-03-18",61.75
"2015-03-19",61.200001
"2015-03-20",61.75
"2015-03-23",61.139999
"2015-03-24",60.459999
"2015-03-25",59.610001
"2015-03-26",59.540001
"2015-03-27",59.549999
"2015-03-30",60.959999
"2015-03-31",60.580002
"2015-04-01",59.950001
"2015-04-02",60.52
"2015-04-06",60.470001
"2015-04-07",60.849998
"2015-04-08",61.049999
"2015-04-09",61.470001
"2015-04-10",61.700001
"2015-04-13",62.07
"2015-04-14",63.040001
"2015-04-15",64.209999
"2015-04-16",63.810001
"2015-04-17",62.84
"2015-04-20",63.240002
"2015-04-21",62.310001
"2015-04-22",62.939999
"2015-04-23",62.799999
"2015-04-24",62.599998
"2015-04-27",62.34
"2015-04-28",62.759998
"2015-04-29",63.599998
"2015-04-30",63.259998
"2015-05-01",63.610001
"2015-05-04",64.720001
"2015-05-05",64.400002
"2015-05-06",63.919998
"2015-05-07",64.5
"2015-05-08",65.489998
"2015-05-11",65.449997
"2015-05-12",65.360001
"2015-05-13",65.519997
"2015-05-14",66.050003
"2015-05-15",65.879997
"2015-05-18",66.419998
"2015-05-19",67.010002
"2015-05-20",66.480003
"2015-05-21",66.650002
"2015-05-22",66.470001
"2015-05-26",65.730003
"2015-05-27",66.470001
"2015-05-28",66.199997
"2015-05-29",65.779999
"2015-06-01",66.080002
"2015-06-02",66.019997
"2015-06-03",66.699997
"2015-06-04",66.330002
"2015-06-05",67.419998
"2015-06-08",66.889999
"2015-06-09",67.18
"2015-06-10",68.260002
"2015-06-11",68.519997
"2015-06-12",68.25
"2015-06-15",67.989998
"2015-06-16",68.370003
"2015-06-17",68.139999
"2015-06-18",68.779999
"2015-06-19",68.080002
"2015-06-22",68.959999
"2015-06-23",69.75
"2015-06-24",69.019997
"2015-06-25",68.650002
"2015-06-26",68.949997
"2015-06-29",67.199997
"2015-06-30",67.760002
"2015-07-01",68.07
"2015-07-02",67.519997
"2015-07-06",67.330002
"2015-07-07",66.800003
"2015-07-08",65.43
"2015-07-09",66.110001
"2015-07-10",67.050003
"2015-07-13",68.089996
"2015-07-14",69.040001
"2015-07-15",69.190002
"2015-07-16",69.559998
"2015-07-17",69.209999
"2015-07-20",69.260002
"2015-07-21",69.099998
"2015-07-22",70.080002
"2015-07-23",69.639999
"2015-07-24",68.910004
"2015-07-27",68.010002
"2015-07-28",68.050003
"2015-07-29",68.940002
"2015-07-30",69.040001
"2015-07-31",68.529999
"2015-08-03",68.529999
"2015-08-04",68.459999
"2015-08-05",68.730003
"2015-08-06",68.25
"2015-08-07",68.050003
"2015-08-10",68.889999
"2015-08-11",68.230003
"2015-08-12",67.239998
"2015-08-13",67.550003
"2015-08-14",67.889999
"2015-08-17",68.07
"2015-08-18",68.209999
"2015-08-19",67.599998
"2015-08-20",65.940002
"2015-08-21",63.599998
"2015-08-24",60.25
"2015-08-25",59.91
"2015-08-26",62.91
"2015-08-27",64.480003
"2015-08-28",64.129997
"2015-08-31",64.099998
"2015-09-01",61.450001
"2015-09-02",62.57
"2015-09-03",62.68
"2015-09-04",61.5
"2015-09-08",63.16
"2015-09-09",62.18
"2015-09-10",62.66
"2015-09-11",62.560001
"2015-09-14",62.380001
"2015-09-15",63.580002
"2015-09-16",64.139999
"2015-09-17",62.650002
"2015-09-18",60.939999
"2015-09-21",61.450001
"2015-09-22",60.91
"2015-09-23",60.639999
"2015-09-24",60.220001
"2015-09-25",61.470001
"2015-09-28",59.98
"2015-09-29",59.84
"2015-09-30",60.970001
"2015-10-01",61.419998
"2015-10-02",60.810001
"2015-10-05",62.02
"2015-10-06",62.049999
"2015-10-07",62.130001
"2015-10-08",62.130001
"2015-10-09",61.93
"2015-10-12",61.720001
"2015-10-13",61.549999
"2015-10-14",59.990002
"2015-10-15",61.889999
"2015-10-16",62.43
"2015-10-19",62.220001
"2015-10-20",62.52
"2015-10-21",62.060001
"2015-10-22",63.189999
"2015-10-23",63.869999
"2015-10-26",63.900002
"2015-10-27",63.639999
"2015-10-28",65.5
"2015-10-29",65.209999
"2015-10-30",64.25
"2015-11-02",65.540001
"2015-11-03",65.779999
"2015-11-04",65.849998
"2015-11-05",66.440002
"2015-11-06",68.459999
"2015-11-09",67.389999
"2015-11-10",67.68
"2015-11-11",67.349998
"2015-11-12",66
"2015-11-13",65.559998
"2015-11-16",66.510002
"2015-11-17",66.129997
"2015-11-18",67.449997
"2015-11-19",67.660004
"2015-11-20",67.540001
"2015-11-23",66.879997
"2015-11-24",66.779999
"2015-11-25",66.860001
"2015-11-27",67.169998
"2015-11-30",66.68
"2015-12-01",67.610001
"2015-12-02",66.660004
"2015-12-03",65.800003
"2015-12-04",67.889999
"2015-12-07",67
"2015-12-08",65.959999
"2015-12-09",65.459999
"2015-12-10",65.610001
"2015-12-11",64.07
"2015-12-14",64.269997
"2015-12-15",66.099998
"2015-12-16",67.529999
"2015-12-17",66.279999
"2015-12-18",64.400002
"2015-12-21",65.540001
"2015-12-22",65.68
"2015-12-23",66.730003
"2015-12-24",66.599998
"2015-12-28",66.379997
"2015-12-29",67.07
"2015-12-30",66.589996
"2015-12-31",66.029999
"2016-01-04",63.619999
"2016-01-05",63.73
"2016-01-06",62.810001
"2016-01-07",60.27
"2016-01-08",58.919998
"2016-01-11",58.830002
"2016-01-12",58.959999
"2016-01-13",57.34
"2016-01-14",58.200001
"2016-01-15",57.040001
"2016-01-19",57.009998
"2016-01-20",55.509998
"2016-01-21",55.25
"2016-01-22",56.950001
"2016-01-25",55.66
"2016-01-26",57.080002
"2016-01-27",57.040001
"2016-01-28",57.279999
"2016-01-29",59.5
"2016-02-01",58.860001
"2016-02-02",57.029999
"2016-02-03",57.41
"2016-02-04",58.400002
"2016-02-05",57.75
"2016-02-08",56.540001
"2016-02-09",56.200001
"2016-02-10",55.52
"2016-02-11",53.07
"2016-02-12",57.490002
"2016-02-16",58.349998
"2016-02-17",58.77
"2016-02-18",57.810001
"2016-02-19",57.82
"2016-02-22",58.57
"2016-02-23",56.119999
"2016-02-24",56.139999
"2016-02-25",57.009998
"2016-02-26",57.540001
"2016-02-29",56.299999
"2016-03-01",59.200001
"2016-03-02",59.759998
"2016-03-03",59.959999
"2016-03-04",60.049999
"2016-03-07",59.939999
"2016-03-08",58.779999
"2016-03-09",59.119999
"2016-03-10",58.610001
"2016-03-11",59.34
"2016-03-14",59.119999
"2016-03-15",59.200001
"2016-03-16",58.919998
"2016-03-17",58.75
"2016-03-18",60.48
"2016-03-21",60.459999
"2016-03-22",60.240002
"2016-03-23",59.939999
"2016-03-24",59.48
"2016-03-28",59.400002
"2016-03-29",59.029999
"2016-03-30",59.709999
"2016-03-31",59.220001
"2016-04-01",59.869999
"2016-04-04",59.200001
"2016-04-05",58.360001
"2016-04-06",58.810001
"2016-04-07",57.32
"2016-04-08",57.740002
"2016-04-11",58.200001
"2016-04-12",59.279999
"2016-04-13",61.790001
"2016-04-14",62.59
"2016-04-15",61.869999
"2016-04-18",62.27
"2016-04-19",63.32
"2016-04-20",64.239998
"2016-04-21",63.599998
"2016-04-22",63.970001
"2016-04-25",63.599998
"2016-04-26",63.93
"2016-04-27",64.110001
"2016-04-28",63.599998
"2016-04-29",63.200001
"2016-05-02",63.790001
"2016-05-03",62.560001
"2016-05-04",61.57
"2016-05-05",61.240002
"2016-05-06",61.599998
"2016-05-09",61.209999
"2016-05-10",62.040001
"2016-05-11",61.810001
"2016-05-12",61.77
"2016-05-13",61.200001
"2016-05-16",61.66
"2016-05-17",61.66
"2016-05-18",64.040001
"2016-05-19",63.389999
"2016-05-20",63.509998
"2016-05-23",63.459999
"2016-05-24",64.540001
"2016-05-25",65.519997
"2016-05-26",65.029999
"2016-05-27",65.43
"2016-05-31",65.269997
"2016-06-01",65.690002
"2016-06-02",65.809998
"2016-06-03",64.639999
"2016-06-06",65.279999
"2016-06-07",65.059998
"2016-06-08",65.25
"2016-06-09",64.75
"2016-06-10",63.84
"2016-06-13",63.27
"2016-06-14",62.080002
"2016-06-15",61.970001
"2016-06-16",62.220001
"2016-06-17",62.279999
"2016-06-20",62.369999
"2016-06-21",62.950001
"2016-06-22",62.709999
"2016-06-23",64.050003
"2016-06-24",59.599998
"2016-06-27",57.610001
"2016-06-28",59.52
"2016-06-29",61.200001
"2016-06-30",62.139999
"2016-07-01",61.259998
"2016-07-05",59.549999
"2016-07-06",60.189999
"2016-07-07",60.580002
"2016-07-08",61.830002
"2016-07-11",62.27
"2016-07-12",63.200001
"2016-07-13",63.16
"2016-07-14",64.120003
"2016-07-15",64.18
"2016-07-18",63.959999
"2016-07-19",63.860001
"2016-07-20",63.93
"2016-07-21",63.689999
"2016-07-22",64.040001
"2016-07-25",63.869999
"2016-07-26",64.129997
"2016-07-27",64.330002
"2016-07-28",64.099998
"2016-07-29",63.970001
"2016-08-01",63.799999
"2016-08-02",63.650002
"2016-08-03",64.660004
"2016-08-04",64.559998
"2016-08-05",66.300003
"2016-08-08",66.099998
"2016-08-09",65.870003
"2016-08-10",65.279999
"2016-08-11",65.459999
"2016-08-12",65.32
"2016-08-15",65.720001
"2016-08-16",65.709999
"2016-08-17",65.889999
"2016-08-18",65.949997
"2016-08-19",65.860001
"2016-08-22",65.800003
"2016-08-23",65.769997
"2016-08-24",65.949997
"2016-08-25",66.07
"2016-08-26",66.220001
"2016-08-29",66.949997
"2016-08-30",67.5
"2016-08-31",67.5
"2016-09-01",67.209999
"2016-09-02",67.489998
"2016-09-06",67.440002
"2016-09-07",67.160004
"2016-09-08",67.25
"2016-09-09",66.650002
"2016-09-12",67.059998
"2016-09-13",66.529999
"2016-09-14",66.400002
"2016-09-15",66.639999
"2016-09-16",65.82
"2016-09-19",66.190002
"2016-09-20",66.459999
"2016-09-21",66.839996
"2016-09-22",67.389999
"2016-09-23",67.25
"2016-09-26",65.779999
"2016-09-27",66.360001
"2016-09-28",66.709999
"2016-09-29",65.650002
"2016-09-30",66.589996
"2016-10-03",66.510002
"2016-10-04",66.599998
"2016-10-05",67.690002
"2016-10-06",67.870003
"2016-10-07",68.110001
"2016-10-10",68.639999
"2016-10-11",68.309998
"2016-10-12",68.129997
"2016-10-13",67.739998
"2016-10-14",67.519997
"2016-10-17",67.169998
"2016-10-18",67.699997
"2016-10-19",68.349998
"2016-10-20",68.260002
"2016-10-21",68.489998
"2016-10-24",68.870003
"2016-10-25",68.800003
"2016-10-26",69.129997
"2016-10-27",69.230003
"2016-10-28",69.110001
"2016-10-31",69.260002
"2016-11-01",68.970001
"2016-11-02",68.68
"2016-11-03",68.379997
"2016-11-04",67.760002
"2016-11-07",69.879997
"2016-11-08",70.029999
"2016-11-09",73.25
"2016-11-10",76.650002
"2016-11-11",76.690002
"2016-11-14",79.510002
"2016-11-15",79.360001
"2016-11-16",77.400002
"2016-11-17",78.019997
"2016-11-18",77.709999
"2016-11-21",78.050003
"2016-11-22",78.529999
"2016-11-23",78.860001
"2016-11-25",78.830002
"2016-11-28",78.32
"2016-11-29",78.919998
"2016-11-30",80.169998
"2016-12-01",81.790001
"2016-12-02",81.599998
"2016-12-05",83.260002
"2016-12-06",83.690002
"2016-12-07",84.07
"2016-12-08",85.120003
"2016-12-09",85.489998
"2016-12-12",84.730003
"2016-12-13",84.760002
"2016-12-14",84.730003
"2016-12-15",86
"2016-12-16",84.940002
"2016-12-19",85.43
"2016-12-20",86.529999
"2016-12-21",86.75
"2016-12-22",86.889999
"2016-12-23",87.050003
"2016-12-27",87.129997
"2016-12-28",86.5
"2016-12-29",85.889999
"2016-12-30",86.290001
"2017-01-03",87.230003
"2017-01-04",86.910004
"2017-01-05",86.110001
"2017-01-06",86.120003
"2017-01-09",86.18
"2017-01-10",86.43
"2017-01-11",87.080002
"2017-01-12",86.239998
"2017-01-13",86.699997
"2017-01-17",83.550003
"2017-01-18",83.940002
"2017-01-19",83.300003
"2017-01-20",83.669998
"2017-01-23",83.709999
"2017-01-24",84.720001
"2017-01-25",86.029999
"2017-01-26",86.75
"2017-01-27",86.93
"2017-01-30",86.029999
"2017-01-31",84.629997
"2017-02-01",84.949997
"2017-02-02",84.589996
"2017-02-03",87.18
"2017-02-06",86.769997
"2017-02-07",86.720001
"2017-02-08",85.959999
"2017-02-09",87.199997
"2017-02-10",87
"2017-02-13",88.150002
"2017-02-14",89.559998
"2017-02-15",90.589996
"2017-02-16",90.529999
"2017-02-17",90.230003
"2017-02-21",91.010002
"2017-02-22",91.059998
"2017-02-23",91.129997
"2017-02-24",90.330002
"2017-02-27",90.43
"2017-02-28",90.620003
"2017-03-01",93.599998
"2017-03-02",92.139999
"2017-03-03",92.800003
"2017-03-06",91.919998
"2017-03-07",91.410004
"2017-03-08",91.209999
"2017-03-09",91.57
"2017-03-10",91.279999
"2017-03-13",91.360001
"2017-03-14",91.510002
"2017-03-15",91.730003
"2017-03-16",91.639999
"2017-03-17",90.68
"2017-03-20",90.029999
"2017-03-21",87.389999
"2017-03-22",87.529999
"2017-03-23",87.389999
"2017-03-24",87.290001
"2017-03-27",87.239998
"2017-03-28",88.599998
"2017-03-29",88.269997
"2017-03-30",89.029999
"2017-03-31",87.839996
"2017-04-03",87.519997
"2017-04-04",87.309998
"2017-04-05",86.190002
"2017-04-06",86.480003
"2017-04-07",86.18
"2017-04-10",85.879997
"2017-04-11",85.730003
"2017-04-12",85.400002
"2017-04-13",84.400002
"2017-04-17",85.860001
"2017-04-18",85.160004
"2017-04-19",84.459999
"2017-04-20",85.550003
"2017-04-21",84.519997
"2017-04-24",87.5
"2017-04-25",88.260002
"2017-04-26",88.43
"2017-04-27",87.610001
"2017-04-28",87
"2017-05-01",87.059998
"2017-05-02",86.5
"2017-05-03",87
"2017-05-04",87.099998
"2017-05-05",87
"2017-05-08",87.099998
"2017-05-09",86.75
"2017-05-10",87.43
"2017-05-11",87.160004
"2017-05-12",86.919998
"2017-05-15",87.339996
"2017-05-16",87.610001
"2017-05-17",84.269997
"2017-05-18",83.959999
"2017-05-19",84.779999
"2017-05-22",84.699997
"2017-05-23",85.760002
"2017-05-24",85.709999
"2017-05-25",85.349998
"2017-05-26",85.360001
"2017-05-30",83.900002
"2017-05-31",82.150002
"2017-06-01",83.059998
"2017-06-02",82.639999
"2017-06-05",82.790001
"2017-06-06",82.959999
"2017-06-07",83.910004
"2017-06-08",84.949997
"2017-06-09",86.959999
"2017-06-12",86.980003
"2017-06-13",87.269997
"2017-06-14",87.089996
"2017-06-15",86.57
"2017-06-16",86.18
"2017-06-19",88.07
"2017-06-20",87.519997
"2017-06-21",87.120003
"2017-06-22",87.019997
"2017-06-23",86.860001
"2017-06-26",87.239998
"2017-06-27",88.050003
"2017-06-28",89.82
"2017-06-29",91.150002
"2017-06-30",91.400002
"2017-07-03",92.75
"2017-07-05",93.68
"2017-07-06",93.379997
"2017-07-07",93.849998
"2017-07-10",93.190002
"2017-07-11",92.830002
"2017-07-12",92.510002
"2017-07-13",93.099998
"2017-07-14",92.25
"2017-07-17",91.389999
"2017-07-18",91.07
"2017-07-19",91.199997
"2017-07-20",91.199997
"2017-07-21",90.889999
"2017-07-24",91.279999
"2017-07-25",92.800003
"2017-07-26",91.93
"2017-07-27",91.550003
"2017-07-28",91.279999
"2017-07-31",91.800003
"2017-08-01",93.029999
"2017-08-02",93.110001
"2017-08-03",92.5
"2017-08-04",93.660004
"2017-08-07",94.019997
"2017-08-08",93.68
"2017-08-09",93.529999
"2017-08-10",92.190002
"2017-08-11",91.419998
"2017-08-14",92.489998
"2017-08-15",92.730003
"2017-08-16",92.089996
"2017-08-17",90.650002
"2017-08-18",90.739998
"2017-08-21",90.629997
"2017-08-22",91.559998
"2017-08-23",91.669998
"2017-08-24",91.519997
"2017-08-25",91.889999
"2017-08-28",91.599998
"2017-08-29",91.099998
"2017-08-30",91.309998
"2017-08-31",90.889999
"2017-09-01",91.699997
"2017-09-05",89.510002
"2017-09-06",90.110001
"2017-09-07",88.529999
"2017-09-08",88.419998
"2017-09-11",89.790001
"2017-09-12",90.889999
"2017-09-13",91.150002
"2017-09-14",90.970001
"2017-09-15",91.620003
"2017-09-18",92.919998
"2017-09-19",93.940002
"2017-09-20",94.599998
"2017-09-21",95.029999
"2017-09-22",94.830002
"2017-09-25",94.120003
"2017-09-26",93.699997
"2017-09-27",95.18
"2017-09-28",95.379997
"2017-09-29",95.510002
"2017-10-02",96.839996
"2017-10-03",97.349998
"2017-10-04",96.360001
"2017-10-05",97.089996
"2017-10-06",96.919998
"2017-10-09",96.410004
"2017-10-10",97.129997
"2017-10-11",96.839996
"2017-10-12",95.989998
"2017-10-13",95.860001
"2017-10-16",97.839996
"2017-10-17",97.620003
"2017-10-18",97.989998
"2017-10-19",98.110001
"2017-10-20",99.510002
"2017-10-23",99.339996
"2017-10-24",100.919998
"2017-10-25",101.019997
"2017-10-26",101.739998
"2017-10-27",101.769997
"2017-10-30",101.410004
"2017-10-31",100.610001
"2017-11-01",100.919998
"2017-11-02",101.589996
"2017-11-03",101.410004
"2017-11-06",100.779999
"2017-11-07",98.75
"2017-11-08",97.639999
"2017-11-09",97.629997
"2017-11-10",97.510002
"2017-11-13",97.860001
"2017-11-14",97.269997
"2017-11-15",98.190002
"2017-11-16",98.470001
"2017-11-17",98.139999
"2017-11-20",99.010002
"2017-11-21",98.93
"2017-11-22",98.639999
"2017-11-24",98.32
"2017-11-27",97.93
"2017-11-28",101.360001
"2017-11-29",103.730003
"2017-11-30",104.519997
"2017-12-01",104.790001
"2017-12-04",106.949997
"2017-12-05",105.720001
"2017-12-06",104.93
"2017-12-07",104.620003
"2017-12-08",105.93
"2017-12-11",105.620003
"2017-12-12",106.849998
"2017-12-13",105.510002
"2017-12-14",104.660004
"2017-12-15",106.139999
"2017-12-18",106.959999
"2017-12-19",106.510002
"2017-12-20",106.139999
"2017-12-21",107.830002
"2017-12-22",107.449997
"2017-12-26",107.019997
"2017-12-27",107.220001
"2017-12-28",107.790001
"2017-12-29",106.940002
"2018-01-02",107.949997
"2018-01-03",108.059998
"2018-01-04",109.040001
"2018-01-05",108.339996
"2018-01-08",108.5
"2018-01-09",109.050003
"2018-01-10",110.25
"2018-01-11",110.839996
"2018-01-12",112.669998
"2018-01-16",112.269997
"2018-01-17",112.989998
"2018-01-18",113.260002
"2018-01-19",113.010002
"2018-01-22",114.330002
"2018-01-23",114.209999
"2018-01-24",115.669998
"2018-01-25",115.699997
"2018-01-26",116.32
"2018-01-29",116.199997
"2018-01-30",115.110001
"2018-01-31",115.669998
"2018-02-01",116.870003
"2018-02-02",114.279999
"2018-02-05",108.800003
"2018-02-06",112.110001
"2018-02-07",112.870003
"2018-02-08",107.879997
"2018-02-09",110.040001
"2018-02-12",111.739998
"2018-02-13",112.43
"2018-02-14",115.029999
"2018-02-15",115.510002
"2018-02-16",114.68
"2018-02-20",114.709999
"2018-02-21",115.190002
"2018-02-22",114.980003
"2018-02-23",117.309998
"2018-02-26",118.769997
"2018-02-27",117.360001
"2018-02-28",115.5
"2018-03-01",113.43
"2018-03-02",113.32
"2018-03-05",115.059998
"2018-03-06",115.160004
"2018-03-07",114.730003
"2018-03-08",114.739998
"2018-03-09",118.040001
"2018-03-12",117.660004
"2018-03-13",116.25
"2018-03-14",114.949997
"2018-03-15",115.239998
"2018-03-16",115.440002
"2018-03-19",114.529999
"2018-03-20",114.639999
"2018-03-21",114.739998
"2018-03-22",109.949997
"2018-03-23",107.010002
"2018-03-26",110.309998
"2018-03-27",108.169998
"2018-03-28",108
"2018-03-29",109.970001
"2018-04-02",107.849998
"2018-04-03",109.330002
"2018-04-04",110.989998
"2018-04-05",111.879997
"2018-04-06",109.089996
"2018-04-09",110.400002
"2018-04-10",112.510002
"2018-04-11",110.620003
"2018-04-12",113.370003
"2018-04-13",110.300003
"2018-04-16",110.209999
"2018-04-17",110.209999
"2018-04-18",109.32
"2018-04-19",111.720001
"2018-04-20",111.470001
"2018-04-23",110.93
"2018-04-24",110.410004
"2018-04-25",109.989998
"2018-04-26",110.099998
"2018-04-27",109.400002
"2018-04-30",108.779999
"2018-05-01",108.779999
"2018-05-02",107.919998
"2018-05-03",107.239998
"2018-05-04",108.43
"2018-05-07",109.370003
"2018-05-08",110.989998
"2018-05-09",113.410004
"2018-05-10",114.290001
"2018-05-11",113.860001
"2018-05-14",113.900002
"2018-05-15",113.029999
"2018-05-16",113.339996
"2018-05-17",112.959999
"2018-05-18",111.129997
"2018-05-21",112.150002
"2018-05-22",113.010002
"2018-05-23",112.489998
"2018-05-24",111.230003
"2018-05-25",110.660004
"2018-05-29",105.93
"2018-05-30",108.349998
"2018-05-31",107.010002
"2018-06-01",108.400002
"2018-06-04",108.449997
"2018-06-05",107.839996
"2018-06-06",110.360001
"2018-06-07",110.800003
"2018-06-08",111.110001
"2018-06-11",110.830002
"2018-06-12",110.190002
"2018-06-13",109.970001
"2018-06-14",108.029999
"2018-06-15",107.900002
"2018-06-18",108.18
"2018-06-19",107.550003
"2018-06-20",107.540001
"2018-06-21",107.510002
"2018-06-22",105.75
"2018-06-25",104.790001
"2018-06-26",104.860001
"2018-06-27",103.239998
"2018-06-28",104.93
"2018-06-29",104.199997
"2018-07-02",105.080002
"2018-07-03",103.610001
"2018-07-05",103.720001
"2018-07-06",104.059998
"2018-07-09",107.279999
"2018-07-10",106.620003
"2018-07-11",106.389999
"2018-07-12",106.849998
"2018-07-13",106.360001
"2018-07-16",110.580002
"2018-07-17",110.5
"2018-07-18",111.529999
"2018-07-19",109.889999
"2018-07-20",111.279999
"2018-07-23",113.349998
"2018-07-24",114.150002
"2018-07-25",115.18
"2018-07-26",114.849998
"2018-07-27",116.029999
"2018-07-30",116.730003
"2018-07-31",114.949997
"2018-08-01",115.660004
"2018-08-02",116.150002
"2018-08-03",117.089996
"2018-08-06",117.120003
"2018-08-07",117.550003
"2018-08-08",117.790001
"2018-08-09",116.879997
"2018-08-10",115.730003
"2018-08-13",113.889999
"2018-08-14",114.650002
"2018-08-15",113.699997
"2018-08-16",114.769997
"2018-08-17",114.769997
"2018-08-20",114.620003
"2018-08-21",115.32
"2018-08-22",114.970001
"2018-08-23",114.730003
"2018-08-24",114.68
"2018-08-27",116.709999
"2018-08-28",116.139999
"2018-08-29",115.760002
"2018-08-30",115.190002
"2018-08-31",114.580002
"2018-09-04",115.150002
"2018-09-05",114.589996
"2018-09-06",114.099998
"2018-09-07",114.32
"2018-09-10",113.709999
"2018-09-11",114.43
"2018-09-12",113.080002
"2018-09-13",113.519997
"2018-09-14",113.5
"2018-09-17",113.839996
"2018-09-18",114.300003
"2018-09-19",117.620003
