"Index","SMSI.Close","MDAXI.Close","FTMC.Close","BAC.Close","MSFT.Close","ORCL.Close","GE.Close","N100.Close","CMCSA.Close","SLB.Close","IXIC.Close","GSPC.Close","MCD.Close","IBEX.Close","CVX.Close","DJA.Close","WFC.Close","DIS.Close","MRK.Close","HD.Close","N225.Close","IBM.Close","FTSE.Close","JPM.Close","NDX.Close","BFX.Close","PEP.Close","OMXIPI.Close","GDAXI.Close","DJI.Close","VZ.Close","JNJ.Close","C.Close","FTAS.Close","PFE.Close","XOM.Close","QCOM.Close","PG.Close","AXJO.Close","ATX.Close","AEX.Close","HSI.Close","RUT.Close","AAPL.Close","KO.Close"
"2010-10-06",1102.160034,8850.80957,10800.200195,13.39,24.43,27.58,16.25,679.219971,8.88,63.130001,2380.659912,1159.969971,75.559998,10700.200195,83.889999,3789.050049,26.299999,33.720001,37.009998,31.74,9691.429688,137.839996,5681.399902,39.900002,2006.52002,2613.439941,68.110001,NA,6270.72998,10967.650391,33.360001,63.209999,41,2936.580078,16.375711,63.939999,44.650002,60.869999,4686.799805,2623.340088,336.970001,22880.410156,685.330017,10.328214,29.9
"2010-10-07",1106.130005,8847.94043,10765.599609,13.31,24.530001,27.690001,16.394232,680.140015,8.945,62.990002,2383.669922,1158.060059,75.860001,10740.299805,83.519997,3784.899902,26,33.91,36.709999,31.74,9684.80957,138.720001,5662.100098,39.52,2011.630005,2604.030029,66.099998,NA,6276.25,10948.580078,32.93,63.220001,41.799999,2926.97998,16.489565,63.849998,44.549999,60.799999,4691.299805,2636.389893,337.670013,22884.320313,684.22998,10.329286,29.719999
"2010-10-08",1103.040039,8926.080078,10724.900391,13.18,24.57,28,16.461538,679.73999,8.995,63.560001,2401.909912,1165.150024,76.099998,10720.799805,83.940002,3810.929932,25.950001,34.509998,36.91,31.889999,9588.879883,138.850006,5657.600098,39.310001,2027.030029,2622.780029,65.75,NA,6291.669922,11006.480469,32.830002,63.23,41.900002,2923.540039,16.565466,64.379997,44.759998,61.860001,4681.399902,2645.320068,336.529999,22944.179688,693.820007,10.5025,29.705
"2010-10-11",1101.089966,8985.799805,10804.799805,13.15,24.59,27.85,16.307692,681.23999,9.01,63.5,2402.330078,1165.319946,75.589996,10700.799805,83.709999,3812.370117,25.65,34.57,36.860001,31.790001,NA,139.660004,5672.399902,39.73,2026.97998,2635.100098,65.519997,NA,6309.509766,11010.339844,33.029999,63.299999,41.799999,2933.100098,16.489565,64.550003,44.18,62.139999,4697.5,2666.98999,337.040009,23207.310547,693.47998,10.548571,29.780001
"2010-10-12",1095.48999,8997.94043,10753.599609,13.52,24.83,27.950001,16.528847,677.460022,9.01,62.66,2417.919922,1169.77002,75.580002,10648.200195,83.839996,3807.719971,25.98,34.48,36.639999,31.41,9388.639648,139.850006,5661.600098,40.400002,2041.550049,2620.820068,66.080002,NA,6304.569824,11020.400391,32.540001,63.290001,42.400002,2926.600098,16.58444,64.699997,44.790001,62.02,4618.200195,2646.75,335.089996,23121.699219,696.039978,10.662143,29.799999
"2010-10-13",1118.319946,9158.379883,10902,13.29,25.34,28.6,16.615385,689.830017,9.07,64.620003,2441.22998,1178.099976,75.75,10866.099609,83.669998,3855.399902,25.809999,34.91,37.16,31,9403.509766,140.369995,5747.399902,39.84,2057.25,2670.379883,66.400002,NA,6434.52002,11096.080078,32.209999,63.580002,42.5,2969.570068,16.821632,65.040001,45.32,62.630001,4619.899902,2689.600098,341.720001,23457.689453,706.469971,10.719286,29.969999
"2010-10-14",1116.380005,9161.360352,10882.700195,12.6,25.23,28.33,16.5,688.429993,9.19,64.260002,2435.379883,1173.810059,77.040001,10849.700195,83.900002,3847.820068,24.719999,34.849998,37.150002,30.809999,9583.509766,141.5,5727.200195,38.720001,2054.51001,2662.909912,66.639999,NA,6455.27002,11094.570313,32.439999,63.740002,40.599998,2960.379883,16.755219,65.300003,45.040001,62.799999,4699.100098,2683.840088,341.329987,23852.169922,704.690002,10.796786,29.955
"2010-10-15",1118.280029,9170.389648,10833.5,11.98,25.540001,28.9,15.673077,689.340027,9.475,64.5,2468.77002,1176.189941,77.480003,10868.200195,83.610001,3841.330078,23.58,34.880001,36.950001,30.700001,9500.25,141.059998,5703.399902,37.150002,2097.72998,2658.780029,66.68,NA,6492.299805,11062.780273,32.43,63.57,39.5,2948.030029,16.840607,65.190002,44.790001,62.759998,4689,2670.860107,341.450012,23757.630859,703.159973,11.240714,29.969999
"2010-10-18",1121.630005,9180.040039,10875.099609,12.34,25.82,29.23,15.625,690.630005,9.505,64.510002,2480.659912,1184.709961,77.32,10897.700195,84.480003,3867.449951,24.870001,34.75,37.23,30.530001,9498.490234,142.830002,5742.5,38.200001,2104.149902,2672.379883,66.5,NA,6516.629883,11143.69043,32.59,63.860001,41.700001,2966.75,16.888046,66.279999,44.490002,63.349998,4651.899902,2688.719971,341.720001,23469.380859,710.130005,11.357143,30
"2010-10-19",1122.5,9131.839844,10826.200195,11.8,25.1,29.129999,15.451923,686.640015,9.555,63.139999,2436.949951,1165.900024,76.989998,10895.299805,82.790001,3817.300049,24.549999,34.240002,36.52,30.41,9539.450195,138.029999,5703.899902,37.689999,2069.72998,2666.149902,65.410004,NA,6490.689941,10978.620117,32.16,63.290001,40.599998,2947.98999,16.49905,65.120003,44.220001,63.18,4655.700195,2677.070068,339.149994,23763.730469,694.150024,11.053214,30.17
"2010-10-20",1122.189941,9208.429688,10831.900391,11.75,25.309999,28.639999,15.432692,688.619995,9.69,64.290001,2457.389893,1178.170044,77.410004,10896.900391,84.019997,3871.530029,25.6,34.619999,36.990002,30.73,9381.599609,139.070007,5728.899902,38.099998,2085.75,2669.27002,64.970001,NA,6524.549805,11107.969727,32.639999,63.599998,41.099998,2959.340088,16.755219,66.010002,44.380001,63.369999,4624.899902,2679.949951,339.709991,23556.5,702.109985,11.090357,30.575001
"2010-10-21",1120.75,9287.509766,10904.700195,11.36,25.42,28.82,15.480769,697.580017,9.755,64.309998,2459.669922,1180.26001,78.440002,10892.299805,84.25,3872.47998,26.030001,34.68,37.099998,31.809999,9376.480469,139.830002,5757.899902,37.700001,2090.100098,2691.780029,65.18,NA,6611.009766,11146.570313,32.52,63.990002,40.700001,2974.360107,16.726755,66.32,43.98,63.509998,4622.899902,2691.780029,341.920013,23649.480469,698.119995,11.054286,30.735001
"2010-10-22",1123.839966,9305.929688,10894.700195,11.44,25.379999,28.99,15.442308,696.22998,9.73,67.769997,2479.389893,1183.079956,78.550003,10924.799805,84.550003,3869.699951,26.110001,34.970001,37.099998,31.48,9426.709961,139.669998,5741.399902,37.700001,2104.209961,2691.530029,65.010002,NA,6605.839844,11132.55957,32.09,63.810001,41.099998,2967,16.603416,66.339996,44.18,63.400002,4648.200195,2698.780029,341.070007,23517.539063,703.429993,10.981071,30.805
"2010-10-25",1117.400024,9363.620117,10978.099609,11.16,25.190001,28.84,15.442308,698.070007,9.885,68.529999,2490.850098,1185.619995,78.699997,10870.299805,84.870003,3877.48999,25.719999,35.459999,37.419998,31.4,9401.160156,139.839996,5752,37.07,2113.550049,2698.639893,65.050003,NA,6639.209961,11164.049805,32.349998,63.98,42.099998,2974.580078,16.717268,66.199997,44.330002,63.540001,4710,2720.669922,342.529999,23627.910156,707.890015,11.03,30.504999
"2010-10-26",1110.609985,9323.919922,10940.700195,11.3,25.9,28.629999,15.538462,694.969971,9.82,69.110001,2497.290039,1185.640015,78.760002,10797.799805,85.150002,3878.070068,25.91,35.959999,37.07,31.290001,9377.379883,140.669998,5707.299805,37.200001,2119.050049,2692.73999,64.790001,NA,6613.799805,11169.459961,32.5,63.84,41.799999,2953.870117,16.593927,66.529999,43.939999,62.860001,4687.799805,NA,340.76001,23601.240234,706.929993,11.001786,30.620001
"2010-10-27",1100.25,9254.259766,10827.299805,11.54,26.049999,28.700001,15.490385,689.150024,10.135,69.239998,2503.26001,1182.449951,77.480003,10700.099609,84.309998,3857.419922,25.75,35.919998,36.459999,30.9,9387.030273,141.429993,5646,37.540001,2125.879883,2672.709961,64.269997,NA,6568,11126.280273,32.509998,63.57,41.700001,2922.340088,16.394688,65.669998,44.48,63.080002,4648.100098,2701.350098,337.98999,23164.580078,704.22998,10.993929,30.594999
"2010-10-28",1105.640015,9255.969727,10848.799805,11.53,26.280001,29.360001,15.461538,692.429993,10.43,69.779999,2507.370117,1183.780029,77.480003,10753.5,84.440002,3856.399902,25.940001,36.509998,36.939999,31.190001,9366.030273,140.899994,5677.899902,37.509998,2129.72998,2677.399902,65.010002,NA,6595.279785,11113.950195,32.41,63.560001,41.700001,2937.409912,16.669828,66.220001,44.419998,63.189999,4684.899902,2699.580078,338.100006,23210.859375,701.030029,10.901429,30.605
"2010-10-29",1111.280029,9301.259766,10843.5,11.45,26.67,29.379999,15.403846,692.849976,10.315,69.889999,2507.409912,1183.26001,77.769997,10812.900391,82.599998,3863.639893,26.059999,36.130001,36.310001,30.9,9202.450195,143.600006,5675.200195,37.630001,2124.449951,2679.070068,65.300003,NA,6601.370117,11118.490234,32.48,63.740002,41.700001,2936.149902,16.527514,66.489998,45.16,63.57,4661.600098,2668.070068,337.230011,23096.320313,703.349976,10.749286,30.66
"2010-11-01",1093.680054,9350.209961,10875.299805,11.5,26.950001,29.129999,15.336538,695.690002,10.25,70.169998,2504.840088,1184.380005,77.879997,10649.5,81.449997,3860.110107,25.93,36.029999,36.25,30.709999,9154.719727,143.320007,5694.600098,37.419998,2128.419922,2688.389893,65.550003,NA,6604.859863,11124.620117,32.400002,63.689999,41.5,2945.620117,16.717268,66.949997,45.330002,63.619999,4698.5,NA,339.350006,23652.939453,698.559998,10.863571,30.855
"2010-11-02",1104.400024,9397.110352,10927.5,11.4,27.389999,29.530001,15.326923,699.440002,10.34,71.470001,2533.52002,1193.569946,78.400002,10762.099609,82.150002,3895.139893,25.969999,36.110001,36.610001,31.51,9159.980469,143.839996,5757.399902,36.959999,2151.719971,2696.689941,65.800003,NA,6654.310059,11188.719727,32.799999,63.880001,41.700001,2975.199951,16.555977,67.839996,45.380001,64.019997,4701.399902,2699.280029,342.019989,23671.419922,712.890015,11.048571,30.93
"2010-11-03",1083.619995,9373.570313,10876.299805,11.52,27.030001,29.200001,15.442308,693.940002,10.335,72.209999,2540.27002,1197.959961,78.5,10569.5,82.699997,3907.959961,26.459999,36.290001,36.509998,31.459999,NA,144.169998,5749,37.720001,2158.360107,2663.840088,65.199997,NA,6617.799805,11215.129883,32.990002,64.190002,41.900002,2969.409912,16.688805,67.970001,45.689999,64.309998,4722.600098,2673.280029,339.049988,24144.669922,715.140015,11.171429,30.975
"2010-11-04",1086.449951,9456.469727,11016.5,12.13,27.139999,29.469999,15.875,705.75,10.53,75.800003,2577.340088,1221.060059,79.18,10602.799805,85.139999,3970.629883,27.459999,37.029999,36.650002,31.940001,9358.780273,146.789993,5862.799805,39.799999,2187.800049,2710.409912,65.349998,NA,6734.689941,11434.839844,33.52,64.760002,43.299999,3024.719971,16.489565,69.379997,48.34,65,4745.299805,2721.310059,345.149994,24535.630859,733.460022,11.366786,31.225
"2010-11-05",1068.189941,9450.820313,11080,12.36,26.85,29.25,16.086538,705.330017,10.52,75.660004,2578.97998,1225.849976,79.300003,10428.099609,84.980003,3972,29.219999,37.200001,35.700001,31.92,9625.990234,146.919998,5875.399902,40.939999,2186.709961,2686.090088,65.080002,NA,6754.200195,11444.080078,33.43,64.650002,44.900002,3032.580078,16.29981,70,48.330002,65,4800.600098,2719.889893,346.899994,24876.820313,736.590027,11.326071,31.290001
"2010-11-08",1053.939941,9452.549805,11047.599609,12.6,26.809999,29.040001,16.067308,704.179993,10.455,74.839996,2580.050049,1223.25,79.309998,10291.799805,84.800003,3960.679932,29.040001,37.060001,35.619999,31.49,9732.919922,146.460007,5850,40.509998,2188.939941,2683.419922,65.110001,NA,6750.5,11406.839844,33.169998,64.330002,44.400002,3020.330078,16.176472,70.32,47.799999,64.75,4778.399902,2718.350098,346.690002,24964.369141,736.77002,11.379286,31.23
"2010-11-09",1065.619995,9507.219727,11106.900391,12.27,26.950001,28.74,15.980769,708.140015,10.385,73.919998,2562.97998,1213.400024,79.099998,10409.799805,83.559998,3927.850098,28.129999,36.860001,35.049999,31.469999,9694.490234,146.139999,5875.200195,39.900002,2176.879883,2702.840088,65.300003,NA,6787.810059,11346.75,33.009998,64.309998,43,3033.47998,16.119545,70.629997,47.919998,64.809998,4740.700195,2733.649902,347.73999,24710.599609,725.97998,11.288571,31.32
"2010-11-10",1047.390015,9429.410156,10994.5,12.57,26.940001,28.690001,15.913462,700.5,10.365,74.650002,2578.780029,1218.709961,79.5,10235.400391,85.169998,3928.179932,28.58,36.990002,34.959999,31.68,9830.519531,146.550003,5816.899902,40.619999,2187.73999,2672.25,65.25,NA,6719.839844,11357.040039,32.849998,63.950001,44.200001,3003.449951,15.967742,71.129997,47.68,64.57,4699.799805,2716.149902,346.089996,24500.609375,734.869995,11.358214,31.275
"2010-11-11",1037.880005,9363.990234,10899.099609,12.37,26.68,28.57,15.721154,696.22998,10.34,75.019997,2555.52002,1213.540039,79.699997,10149.5,86.089996,3917.75,28.190001,35.93,35.209999,31.700001,9861.459961,145.429993,5815.200195,40.02,2173.110107,2631.639893,64.900002,NA,6723.410156,11283.099609,32.630001,63.919998,43.599998,2999.199951,16.110058,71.830002,47.919998,64.360001,4728.600098,2656.649902,344.829987,24700.300781,731.580017,11.308929,31.4
"2010-11-12",1047.319946,9349.620117,10866.5,12.12,26.27,28.32,15.625,691.900024,10.215,74.110001,2518.209961,1199.209961,78.849998,10226.799805,85.440002,3883.439941,27.540001,37.75,34.709999,31.440001,9724.80957,143.740005,5796.899902,39.610001,2137.949951,2624.969971,64.639999,NA,6734.609863,11192.580078,32.560001,63.669998,42.900002,2989.689941,15.986717,70.989998,47.470001,64.330002,4692.700195,2676.199951,343.200012,24222.580078,719.27002,11.001071,31.459999
"2010-11-15",1059.670044,9423.969727,10923.200195,12.1,26.200001,28.4,15.576923,697.349976,10.295,74.300003,2513.820068,1197.75,79.07,10349.700195,84.860001,3889.830078,27.65,37.25,34.540001,31.389999,9827.509766,143.639999,5820.399902,40.080002,2131.47998,2654.429932,64.419998,NA,6790.169922,11201.969727,32.77,64.139999,43.200001,3002.110107,15.891841,70.480003,46.869999,64.290001,4688,2706.850098,345.529999,24027.179688,719.940002,10.965714,31.48
"2010-11-16",1034.140015,9170.780273,10717.700195,11.94,25.809999,27.58,15.25,682.030029,10.13,73.18,2469.840088,1178.339966,77.419998,10095.400391,82.480003,3832.530029,27.190001,36.919998,34.099998,31.709999,9797.099609,142.240005,5681.899902,39.610001,2093.629883,2608.060059,64.040001,NA,6663.240234,11023.5,32.189999,63.139999,42.200001,2933.370117,15.749526,68.940002,46.380001,63.450001,4700.299805,2662.02002,339.209991,23693.019531,705.340027,10.771071,31.040001
"2010-11-17",1043.680054,9223.009766,10713.200195,11.62,25.57,27.91,15.201923,687.340027,10.195,74.400002,2476.01001,1178.589966,78.370003,10189.299805,82.459999,3831.629883,26.860001,37.220001,34.470001,30.83,9811.660156,141.949997,5692.600098,39.18,2100,2624.860107,63.939999,NA,6700.069824,11007.879883,32.34,63.060001,41.900002,2937.879883,15.635674,69.010002,47.98,63.27,4624.299805,2678.639893,341.5,23214.460938,707.77002,10.732143,31.26
"2010-11-18",1057.209961,9396.530273,10844.400391,11.7,25.84,28.309999,15.423077,699.190002,10.285,75.5,2514.399902,1196.689941,79.019997,10325.299805,83.82,3886.629883,27.51,37.580002,35.290001,30.870001,10013.629883,144.360001,5768.700195,39.66,2134.77002,2670.51001,64.769997,NA,6832.109863,11181.230469,32.650002,63.830002,43,2976.389893,15.967742,70.309998,47.720001,64.019997,4640.200195,2727.409912,346.269989,23637.390625,720.840027,11.015357,31.92
"2010-11-19",1050.869995,9412.5,10827.099609,11.66,25.690001,28.15,15.596154,697.849976,10.28,76.43,2518.120117,1199.72998,79.639999,10271.700195,83.940002,3896.52002,27.49,37.009998,35.330002,31.219999,10022.389648,145.050003,5732.799805,39.41,2135.27002,2665.01001,64.709999,NA,6843.549805,11203.549805,32.59,63.830002,42.700001,2959.820068,15.939279,70.540001,47.959999,64.050003,4629.200195,2732.399902,344.579987,23605.710938,724.359985,10.954643,32.16
"2010-11-22",1022.450012,9383.110352,10796.599609,11.3,25.73,28.049999,15.413462,691.359985,10.2,76.400002,2532.02002,1197.839966,79.519997,9996.400391,83.449997,3888.889893,26.950001,36.950001,35.59,31.09,10115.19043,145.389999,5680.799805,38.509998,2150.860107,2643.350098,64.699997,NA,6822.049805,11178.580078,32.5,63.619999,41.799999,2935.939941,15.777989,70.190002,47.619999,63.560001,4643.5,2724.120117,342.420013,23524.019531,727.330017,11.191429,32.134998
"2010-11-23",990.799988,9174.339844,10619.299805,11.09,25.120001,27.190001,15.153846,676.090027,10.075,75.440002,2494.949951,1180.72998,79.010002,9691.799805,81.75,3835.939941,26.799999,36.119999,34.810001,30.91,NA,143.179993,5581.299805,37.630001,2116.610107,2584.25,63.889999,NA,6705,11036.370117,32.389999,62.869999,41,2885.310059,15.721063,68.980003,47.099998,62.610001,4589.100098,2656.47998,334.820007,22896.140625,719.929993,11.026071,31.809999
"2010-11-24",995.809998,9356.389648,10731.099609,11.28,25.370001,27.74,15.326923,680.619995,10.19,77.150002,2543.120117,1198.349976,79.480003,9742.599609,82.93,3898.209961,27.110001,36.869999,35.150002,31.16,10030.110352,145.809998,5657.100098,38.16,2160.52002,2591.51001,64.330002,NA,6823.799805,11187.280273,32.349998,63.290001,41.700001,2922.72998,15.834915,69.879997,48.07,62.599998,4584.600098,2666.77002,337.200012,23023.859375,736.530029,11.242857,32.305
"2010-11-25",NA,9484.019531,10835,NA,NA,NA,NA,683.109985,NA,NA,NA,NA,NA,9721.799805,NA,NA,NA,NA,NA,NA,10079.759766,NA,5698.899902,NA,NA,2601.419922,NA,NA,6879.660156,NA,NA,NA,NA,2945.02002,NA,NA,NA,NA,4593.399902,2684.070068,338.769989,23054.679688,NA,NA,NA
"2010-11-26",975.02002,9458.540039,10809.400391,11.12,25.25,27.49,15.192308,678.080017,10.11,75.980003,2534.560059,1189.400024,78.540001,9547.200195,82.050003,3868.659912,26.65,36.700001,34.790001,31,10039.55957,143.899994,5668.700195,37.5,2153.909912,2579.810059,63.900002,NA,6848.97998,11091.870117,32.209999,62.299999,41.099998,2930.780029,15.645161,69.230003,47.700001,62.130001,4598.299805,2681.389893,336.26001,22877.25,732.72998,11.25,32.055
"2010-11-29",952.059998,9260.450195,10689.599609,11.31,25.309999,27.219999,15.355769,662.450012,10.105,77,2525.219971,1187.76001,78.260002,9324.700195,81.690002,3863.48999,27.200001,36.419998,34.689999,30.690001,10125.990234,142.889999,5551,37.91,2144.560059,2521.330078,64.010002,NA,6697.970215,11052.490234,31.9,61.91,41.5,2874.780029,15.711575,69.449997,47.279999,62.130001,4618.5,2639.649902,329.670013,23166.220703,731.950012,11.316786,31.695
"2010-11-30",944.909973,9289.959961,10607.799805,10.95,25.26,27.049999,15.221154,657.98999,10.02,77.339996,2498.22998,1180.550049,78.300003,9267.200195,80.970001,3845.26001,27.209999,36.509998,34.470001,30.209999,9937.040039,141.460007,5528.299805,37.400002,2117.330078,2506.129883,64.629997,NA,6688.490234,11006.019531,32.009998,61.549999,42,2861.610107,15.464896,69.559998,46.82,61.07,4584.399902,2607.5,327.410004,23007.990234,727.01001,11.1125,31.584999
"2010-12-01",987.950012,9518.230469,10809.299805,11.29,26.040001,27.65,15.673077,670.219971,10.415,80.849998,2549.429932,1206.069946,79.290001,9678.400391,82.699997,3926.98999,27.530001,37.119999,35.060001,31.610001,9988.049805,144.410004,5642.5,38.150002,2162.830078,2565.840088,65.629997,NA,6866.629883,11255.780273,32.349998,62.419998,43,2919.429932,15.844402,71.330002,47.889999,62.150002,4586.600098,2705.139893,335.799988,23249.800781,743.140015,11.3,32.349998
"2010-12-02",1015.549988,9759.299805,11076.799805,11.68,26.889999,28.1,16.038462,682.650024,10.36,80.739998,2579.350098,1221.530029,79.379997,9947.599609,84.5,3964.899902,28.780001,37.34,35.220001,33.360001,10168.519531,145.179993,5767.600098,39.310001,2185.300049,2617.199951,65.199997,NA,6957.609863,11362.410156,32.740002,62.599998,44.200001,2984.399902,15.834915,71.480003,48.490002,62.360001,4676.200195,2764.840088,341.450012,23448.779297,751.200012,11.3625,32.450001
"2010-12-03",1022.849976,9783.55957,11082.200195,11.86,27.02,28.809999,16.134615,683.309998,10.355,82.739998,2591.459961,1224.709961,79.760002,10014.799805,84.889999,3978.419922,29.049999,37.59,35.299999,33.48,10178.320313,145.380005,5745.299805,39.610001,2191.169922,2614.98999,65.169998,NA,6947.720215,11382.089844,32.900002,62.560001,44.5,2974.73999,15.863378,71.190002,48.82,62.330002,4694.200195,2755.090088,342.190002,23320.519531,756.419983,11.337143,32.25
"2010-12-06",1009.47998,9845.69043,11151.400391,11.64,26.84,28.73,16.057692,682.890015,10.3,82.860001,2594.919922,1223.119995,79.580002,9889.900391,84.949997,3967.580078,28.74,37.560001,35.25,33.34,10167.230469,144.990005,5770.299805,39.900002,2189.810059,2611.409912,64.730003,NA,6954.379883,11362.19043,32.889999,62.200001,44.5,2988.600098,15.948767,71.309998,48.32,62.060001,4688.600098,2763.570068,342.339996,23237.689453,760.859985,11.433929,31.995001
"2010-12-07",1011.190002,9921.160156,11299.400391,11.57,26.870001,29.049999,16.375,692.140015,10.395,81,2598.48999,1223.75,80.339996,9924.700195,86.300003,3966.419922,28.469999,37.330002,35.369999,33.549999,10141.099609,144.020004,5808.5,39.25,2189.350098,2624.669922,64.68,NA,7001.910156,11359.160156,32.950001,62.310001,46.200001,3010.679932,15.910816,71.459999,48.470001,62.150002,4726.799805,2795.449951,346.209991,23428.150391,764.419983,11.364643,32.07
"2010-12-08",1026.719971,9890.160156,11218.700195,12,27.23,29.23,16.384615,694.359985,10.395,80.900002,2609.159912,1228.280029,78.739998,10078.400391,86.139999,3961.370117,29.370001,36.970001,35.400002,34.029999,10232.330078,144.979996,5794.5,40.259998,2200.600098,2617.439941,64.629997,NA,6975.870117,11372.480469,32.98,62.450001,46.400002,3001.780029,15.863378,71.849998,48.880001,62.630001,4699.899902,NA,346.720001,23092.519531,764.039978,11.464643,32.195
"2010-12-09",1038.48999,9806.019531,11263.400391,12.65,27.08,29.26,16.471153,698.309998,10.425,81.239998,2616.669922,1233,77.610001,10185.5,86.650002,3973.790039,30.07,36.740002,35.669998,34.32,10285.879883,144.300003,5808,40.810001,2201.570068,2624.399902,64.720001,NA,6964.160156,11370.05957,33.560001,62.060001,46.900002,3009.379883,15.901328,72,49.080002,62.869999,4741.299805,2836.830078,349.380005,23171.800781,767.630005,11.42,32.415001
"2010-12-10",1030.75,9846.769531,11281,12.8,27.34,29.940001,17.038462,699.119995,10.655,81.540001,2637.540039,1240.400024,77.559998,10121.900391,87.029999,3988.219971,30.27,36.66,35.990002,34.400002,10211.950195,144.820007,5813,41.43,2215.340088,2628,64.900002,NA,7006.169922,11410.320313,34.040001,61.91,47.700001,3012.399902,16.148008,72.18,49.48,63.200001,4745.899902,2829.98999,350.209991,23162.910156,776.830017,11.448571,32.325001
"2010-12-13",1033.189941,9919.639648,11359.700195,12.54,27.25,30.42,16.942308,703.119995,10.66,82.43,2624.909912,1240.459961,77.110001,10151.200195,88.370003,3984.23999,30.219999,37.130001,36.099998,34.560001,10293.889648,144.279999,5860.799805,41.509998,2207.449951,2636.870117,65.529999,NA,7029.390137,11428.55957,34.110001,61.860001,48.099998,3036.340088,16.309298,72.360001,49.119999,63.189999,4757.100098,2837.870117,351.299988,23317.609375,772.099976,11.488214,32.424999
"2010-12-14",1035.319946,9901.549805,11409.799805,12.4,27.620001,30.51,17.009615,703.960022,10.995,81.330002,2627.719971,1241.589966,77.110001,10162.700195,88.379997,3990.050049,29.82,37.240002,36.549999,34.720001,10316.769531,145.820007,5891.200195,40.790001,2212.590088,2635.689941,65.589996,NA,7027.399902,11476.540039,34.669998,62.77,46.900002,3051.76001,16.233397,72.18,49.18,63.549999,4766.899902,2823.26001,351.820007,23431.189453,771.659973,11.438929,31.950001
"2010-12-15",1019.640015,9921.280273,11372.799805,12.29,27.85,30.49,16.817308,699.840027,10.805,80.720001,2617.219971,1235.22998,76.980003,10009.799805,88.010002,3976.080078,29.790001,36.950001,36.66,34.790001,10309.780273,144.720001,5882.200195,40.209999,2202.449951,2623.030029,65.239998,NA,7016.370117,11457.469727,34.630001,62.57,45.900002,3046.330078,16.204933,71.849998,49.09,63.639999,4767.799805,2815.800049,350.790009,22975.349609,768.359985,11.441429,32.369999
"2010-12-16",1019.530029,9935.269531,11329,12.52,27.99,30.27,17.086538,701.5,10.825,81.129997,2637.310059,1242.869995,76.709999,10010.299805,89.059998,4006.639893,30.02,37.009998,36.84,35.119999,10311.290039,144.550003,5881.100098,40.009998,2218.02002,2615.169922,65.75,NA,7024.399902,11499.25,34.759998,62.400002,45.900002,3045.209961,16.337761,72.220001,49.650002,64.5,4784,2813.649902,351.880005,22668.779297,776.559998,11.473214,32.669998
"2010-12-17",1007,9906.849609,11426.799805,12.57,27.9,31.459999,17.019232,698.869995,10.71,81.339996,2642.969971,1243.910034,76.809998,9898.099609,88.489998,3998.469971,29.959999,37.049999,36.48,35.099998,10303.830078,145,5871.799805,39.669998,2218.290039,2596.590088,65.970001,NA,6982.450195,11491.910156,34.639999,62.540001,47,3044.149902,16.157495,72.169998,49.459999,64.809998,4763.100098,2822.840088,352.049988,22714.849609,779.51001,11.450357,32.849998
"2010-12-20",1016.109985,9976,11433.099609,12.62,27.809999,31.67,17.019232,701.659973,10.965,82.18,2649.560059,1247.079956,76.919998,9996.099609,88.800003,3997.26001,30.1,37.060001,36.5,35.200001,10216.410156,144.509995,5891.600098,39.950001,2223.040039,2614.850098,66.309998,NA,7018.600098,11478.129883,34.740002,62.490002,47.099998,3053.129883,16.290323,72.220001,49.439999,64.970001,4736.600098,2855.610107,353.149994,22639.080078,782.299988,11.5075,32.654999
"2010-12-21",1037.319946,10073.629883,11506.700195,12.98,28.07,31.76,17.211538,708.75,11.125,82.440002,2667.610107,1254.599976,76.860001,10203.400391,89.230003,4019.669922,30.82,37.330002,36.18,35.080002,10370.530273,145.740005,5951.799805,41,2234.570068,2631.01001,65.400002,NA,7077.990234,11533.160156,34.939999,62.34,47.400002,3082.389893,16.489565,72.720001,49.990002,64.870003,4771.899902,2894.550049,356.140015,22993.859375,790.52002,11.578571,32.744999
"2010-12-22",1034.859985,10139.179688,11550.200195,13.38,28.190001,31.66,17.365385,708.27002,11.1,82.809998,2671.47998,1258.839966,77.010002,10183.5,89.919998,4028.689941,31.309999,37.950001,36.220001,35.18,10346.480469,145.949997,5983.5,42.16,2235.909912,2631.429932,65.68,NA,7067.919922,11559.490234,35.18,62.02,47.299999,3098.290039,16.660341,72.800003,49.990002,64.949997,4778.399902,2911.439941,356.170013,23045.189453,790.590027,11.612857,32.794998
"2010-12-23",1028.199951,10145.209961,11569.200195,13.06,28.299999,31.540001,17.346153,707.349976,11.09,82.519997,2665.600098,1256.77002,76.959999,10106.900391,90.68,4026.909912,30.99,37.700001,36.290001,35.09,NA,145.889999,5996.100098,42.080002,2230.27002,2635.889893,65.690002,NA,7057.689941,11573.490234,35.439999,62.25,46.799999,3104.699951,16.707781,73.199997,49.439999,65.239998,4799,2884.889893,356.209991,22902.970703,788.960022,11.557143,32.790001
"2010-12-24",NA,NA,11492.900391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10279.19043,NA,6008.899902,NA,NA,2625.840088,NA,NA,NA,NA,NA,NA,NA,3107.709961,NA,NA,NA,NA,4777.299805,NA,355.920013,NA,NA,NA,NA
